"m.z" "p.value" "t.score" "r.t"
280.08745 0.507850796567723 1.31670666137488 174.66384
280.0945 0.58184883460828 -1.12239478927765 226.27675
280.12454 0.0943050277792286 3.21914976892286 694.6528
280.62112 0.741699016472615 0.733608021153668 896.26053
280.62212 0.58184883460828 1.12097513045117 464.349
281.08797 0.394652578479746 1.62589015069996 44.27664
281.09333 0.199480689081891 -2.4192026168798 95.88901
281.09672 0.946642171357408 -0.171250425535572 166.93425
281.1031 0.985724966342807 0.0515833088188476 76.40106
281.10329 0.110822133985922 -3.0225659684104 330.26358
281.12157 0.296020282610677 -2.00755727200833 352.73489
281.13955 0.55023210440799 -1.20653085695832 374.41167
281.17347 0.528652741968028 -1.25969603497495 763.52698
281.19307 0.488733958681288 1.37056919797746 723.08466
281.24866 0.162670949538685 2.63896953240575 750.6026
281.2487 0.925992108881205 0.226229417594516 959.00449
281.24898 0.462456903986488 -1.43240445205462 24.13201
281.24899 0.546893935116523 1.21577940291178 896.13757
281.88367 0.892893486845034 0.324497498943901 896.38733
282.10788 0.646867414838246 0.960892245836993 44.79282
282.11416 0.773881832252636 0.656069305254861 284.35504
282.24082 0.805984997265312 -0.56890990518989 847.92938
283.06178 0.891866680493649 0.330511163610752 514.5376
283.083 0.243851059003484 2.2304165066005 45.0678
283.08605 0.956954427220242 -0.144342903155336 96.15533
283.09791 0.388465601431475 -1.64036496534175 347.09602
283.10877 0.238744385036125 2.24695942707237 403.1795
283.10906 0.81726805977699 0.543197764996065 917.83728
283.10913 0.781111732392908 -0.641565252754242 674.21094
283.10915 0.67990206862102 0.884657896127221 552.034
283.119 0.941932535510907 -0.18280701984178 320.76694
283.11921 0.295697117230724 -2.01086552341725 260.25558
283.1193 0.755719599368295 -0.701100447519688 75.17596
283.11937 0.718848624019934 -0.780813261694195 431.59085
283.13029 0.963902533123536 -0.120062660266159 131.90145
283.15553 0.250355682580751 -2.20525873739799 179.00565
283.17374 0.0978886907763927 -3.14725477047412 767.01889
283.19043 0.914659513795542 0.254317298044677 598.25436
283.22811 0.552857097218302 -1.19804583391913 729.4736
283.26429 0.209711929427491 2.37176726554376 945.42679
283.26435 0.146814497361182 2.75517794677021 984.0144
284.12182 0.0935398688666017 -3.22537986476712 321.77753
284.12462 0.0627972553953271 3.6420704390259 49.40173
284.15775 0.337176263376874 -1.82863345319318 130.89264
284.21386 0.483900022871305 1.38347642914202 729.1843
284.25678 0.926844120400401 0.220099918900754 896.38699
285.01463 0.610037403082104 1.04025117813945 125.26434
285.088 0.91480670053295 0.253011312284077 506.26207
285.10833 0.998369591716657 -0.00426113262844667 50.9415
285.11333 0.265467151206807 -2.13657786703441 239.92703
285.11333 0.265467151206807 -2.13657786703441 394.66901
285.11364 0.729176961685163 -0.757811954971114 290.57382
285.12417 0.572849601677665 -1.1502426742526 319.77811
285.12477 0.915375439767518 -0.250370597294257 691.47598
285.12479 0.681373796678899 -0.876588049632045 476.35291
285.12495 0.728866831684239 -0.758834865517044 416.47659
285.12512 0.263512208062921 -2.14605396270477 142.32518
285.13246 0.686902645876859 -0.855268317582217 106.77929
285.17094 0.996027364567752 -0.0159260174410575 80.7979
285.19004 0.284786339689691 2.04315136077541 816.0188
285.20638 0.975079703502544 -0.0902074138646624 533.28513
285.20688 0.869113210287057 -0.401182854485523 622.71832
285.2435 0.858716348774841 -0.429049429753174 709.44678
286.09332 0.354836772947255 1.74895267111726 45.11107
286.12818 0.772230305408102 -0.659823929167304 692.00098
286.16602 0.595965279922708 1.07559017247269 166.60599
286.17758 0.84978769902364 -0.452817215569423 62.36167
286.18996 0.340854881185119 -1.81809893878984 622.5256
286.24659 0.998369591716657 -0.00480900976125336 815.39587
287.05431 0.84659590755293 -0.46013537365337 43.43439
287.10382 0.96189598824635 -0.128874673682393 76.06705
287.11424 0.0453075510859879 3.93959972660552 496.27756
287.11426 0.319862564120933 1.89785201359256 521.91953
287.12962 0.278951165117353 -2.05773020753174 322.59985
287.14063 0.894527591871485 -0.321025984497103 386.62865
287.15011 0.20777403360504 -2.37760667161169 212.59436
287.1502 0.684143760346094 -0.872177743946021 147.4901
287.16169 0.11864176868398 -2.94063349669594 129.14476
287.20197 0.873075479851697 0.381733977899226 577.3551
287.22223 0.58184883460828 1.12361361713739 459.22269
287.22288 0.550912685670327 -1.20473976791058 842.91211
287.61192 0.296020282610677 2.00330235893114 372.25131
288.07333 0.960150251294554 -0.133864070164615 43.66169
288.10398 0.899285896340139 0.306095547012891 211.88367
288.10756 0.292539065320202 -2.02085320391192 91.70866
288.12207 0.0448412409434938 3.98248835711151 482.66684
288.12209 0.16178506575361 2.64360222351586 513.7817
288.12671 0.355037397335877 1.74431042880297 372.38676
288.62375 0.010470549006483 4.82776342814302 478.91357
289.05125 0.910835627644352 0.270571396804166 42.05351
289.07215 0.597157167931731 -1.07241748552137 70.22359
289.07567 0.96189598824635 0.126133197197114 122.15818
289.1208 0.698433561399837 0.830780854382377 342.08327
289.12317 0.570277074780119 1.15670090675692 174.71806
289.12983 0.175232455879483 2.56608393679847 543.02176
289.15579 0.910835627644352 -0.267248671142876 373.77861
289.16552 0.307833668577865 -1.93757260096209 203.36516
289.16614 0.110992194492521 -3.00066617742232 64.96574
289.18018 0.597049633532218 -1.07288615440989 464.61075
289.93843 0.268727481490549 -2.10768768242597 35.03139
290.07091 0.792429007488523 -0.607199506222881 96.15778
290.08865 0.315575487317617 1.9131443385502 45.00559
290.10372 0.914179539973732 -0.257359373796736 114.3708
290.11517 0.926844120400401 -0.22032602129661 63.33109
290.14005 0.548937309924729 -1.20968953905334 141.87762
291.01869 0.972640674431954 0.0972896086145502 39.27402
291.08803 0.528197300267989 -1.26286159844575 75.3084
291.10762 0.458110485168895 1.44194718466683 115.621
291.12378 0.390823002528349 -1.63456916264282 345.17056
291.16063 0.253052581117836 -2.18690627024296 495.84204
291.17172 0.711629469027357 -0.800940494143112 391.24779
291.17196 0.860674846071422 0.425371741946893 686.76263
291.19676 0.957437620273757 -0.142317060197255 651.49719
291.21011 0.166037793144933 2.60839431562982 888.46695
292.10278 0.429660715922944 -1.52269853388372 45.39404
292.11941 0.179416506744318 -2.54124761811697 108.00966
292.15567 0.45000510181577 -1.46360560943276 134.68262
292.16385 0.273339755696767 -2.08926518806256 494.63809
293.04288 0.870717266374517 -0.396883181613123 42.36105
293.07986 0.510278210972321 -1.3091836819933 222.66098
293.10099 0.973439090896516 0.0956252181205128 97.53624
293.10321 0.64137071879429 -0.970160543561583 206.51238
293.10355 0.831859418733019 -0.508196984654037 269.4462
293.12045 0.195810690032736 -2.443770411924 140.23223
293.12456 0.994180075304799 0.0228286675020204 59.21294
293.13239 0.774899866203533 -0.652753426351857 531.06891
293.17356 0.906844282563076 0.28223322746481 758.37555
293.17613 0.730048881964004 0.755834523745268 534.82489
293.17943 0.223694877953457 -2.32336995057687 852.49198
293.17964 0.383028846428728 -1.65928327452476 977.20624
293.21251 0.510278210972321 -1.30788478348586 632.28015
293.21257 0.438120722216749 -1.49232098467527 690.46973
293.24776 0.447273002682012 1.46893803206758 878.95984
294.10435 0.283528644692494 2.04703056180404 484.46869
294.11879 0.972900451893773 -0.0966831923402433 55.64269
294.13137 0.497632642602532 1.35064949143124 455.81314
294.61986 0.323951933904085 1.87581964512543 591.03113
295.01376 0.436893641772713 1.49801306634998 125.49857
295.08258 0.232044280657525 -2.27465736400563 58.85323
295.10347 0.858043509362771 0.431343666380831 42.94133
295.11628 0.868429149912669 -0.402476843269222 519.651
295.11632 0.207623998889032 -2.38076582334497 108.68551
295.11878 0.993052813899395 -0.0251584488350537 80.15187
295.13796 0.487623322779972 1.37489026151815 581.39117
295.17507 0.83032657344335 0.512825081852292 862.85944
295.18915 0.69711320335853 0.835389731530127 818.15585
295.22772 0.93132314917349 -0.205917409170671 732.84576
295.22789 0.627538604456186 -1.00559093495509 674.97748
295.22798 0.897919111276774 0.31014755399638 800.41757
295.22817 0.561505349296623 1.17368644436011 776.37207
295.26444 0.928988388343518 0.215412739172138 932.81293
296.1141 0.684597621282053 0.868571059955994 53.23411
296.11929 0.0502233643847729 3.84792567276622 391.05908
296.61741 0.225090182472657 2.31440099666076 327.56221
297.08483 0.760770314451118 -0.690685619798384 53.21983
297.08605 0.833363093195471 -0.504106081395551 74.2592
297.09825 0.895978958378277 -0.313905829093267 318.07352
297.11297 0.318934528643057 -1.90128051311812 414.57733
297.12709 0.253052581117836 2.18442496166605 474.4339
297.13225 0.2361266845623 -2.26005534367344 96.22952
297.1343 0.362293624191368 -1.72027027203128 337.98224
297.15302 0.96618982570184 0.112828059155668 673.44165
297.15344 0.539032112133373 1.23327159267074 694.39856
297.15376 0.294382702386719 2.01484522454052 969.54169
297.17052 0.957837301663131 0.139110463835752 362.72417
297.17103 0.247051978409439 -2.21826088407611 387.34723
297.2338 0.865826342768108 0.408951874902266 729.50214
297.24374 0.996177686291085 -0.0115049649381987 830.74646
297.24376 0.45134864651272 1.45902202584743 801.75671
297.24376 0.45134864651272 1.45902202584743 701.66565
297.24382 0.472199527157309 -1.40704386851847 768.33832
297.27074 0.684597621282053 0.863968630273177 938.00009
298.08763 0.725326344264694 0.769008166958447 123.69704
298.10858 0.924108805046011 -0.233335231097824 163.15117
298.1398 0.910835627644352 0.269581055021839 73.04301
298.14089 0.569077302352389 1.15919126940083 53.9427
298.14487 0.40853046169037 1.59041015285831 451.90253
298.57043 0.989536131162771 0.0410754876293672 750.85825
299.09306 0.179416506744318 -2.54475108731656 114.23662
299.0992 0.911297853186831 0.264674707936473 44.27393
299.10434 0.910835627644352 0.268001774789875 358.04713
299.10436 0.797548029470777 0.590234821373811 69.84336
299.1129 0.0448412409434938 -4.00857589122409 134.81197
299.12302 0.0618116504986321 -3.70527263031985 171.67365
299.12501 0.354836772947255 -1.74874443151325 88.50755
299.12865 0.838803095603276 0.486673299109962 409.06448
299.18632 0.323980309024692 -1.87206268459666 336.55182
299.18648 0.22967746358634 -2.29076392839918 378.46429
299.20136 0.569077302352389 -1.15909673385699 732.10492
299.22283 0.535239400321114 1.24296491774102 831.88867
299.2591 0.69711320335853 0.83564884823974 807.70691
299.25925 0.898018011164442 0.309753166970141 862.61682
299.25931 0.429904587888948 1.52040327556429 888.68286
299.25954 0.518284331788326 1.28968618420423 750.86069
299.95613 0.881618922026613 -0.361406542301432 750.85208
300.08214 0.632029364219275 0.994893289229187 46.86203
300.12236 0.804964922863651 0.571059679791138 465.8206
300.12462 0.805984997265312 -0.567409328922129 133.95224
300.12476 0.353012069232912 1.76302663552832 89.05229
300.13542 0.180675295625268 2.53238468384068 73.98332
300.14022 0.362293624191368 1.71947429345986 561.9057
300.1932 0.0700329745452186 3.4706241739477 101.81322
300.19328 0.784597991795246 0.632708798689121 64.32777
300.62377 0.899471563766469 0.303232122173077 471.27295
300.90324 0.725326344264694 0.767165479630469 28.68998
301.08502 0.296020282610677 -2.00235239435664 60.53316
301.09875 0.188076424756497 2.50253209861578 42.95252
301.10808 0.472199527157309 1.40680919716398 83.4352
301.10846 0.603859311319342 -1.05840845792297 168.49363
301.11927 0.60947238376341 1.04170546016553 337.13333
301.12039 0.95724170147215 0.142839460692305 410.65973
301.12974 0.791047510577352 -0.613256361327685 542.80252
301.13005 0.812019784893998 -0.554704657010407 489.13374
301.14444 0.0944782497355124 -3.20705864727393 186.58398
301.15584 0.997159473152521 0.00794584845392112 463.81909
301.16569 0.303943604271038 -1.96003303575945 132.85432
301.17722 0.861110013228755 -0.422351726174634 75.18105
301.2019 0.61348441841657 -1.02995612610846 377.58356
301.2023 0.632095690884602 -0.994113643400973 447.50754
301.21743 0.220884589447461 2.33454325581028 795.56577
301.23847 0.618847745322682 1.02019553943223 888.16846
301.62764 0.382831730016361 1.65999966022138 614.70575
301.99167 0.510278210972321 -1.31066562308572 36.14443
302.10115 0.764344180670956 0.678840836381713 405.69104
302.10154 0.793800954397804 0.604145178500151 334.44104
302.10407 0.0702370205071499 -3.43493584904173 134.60258
302.13618 0.18790581279359 2.5096295230492 44.97738
302.14808 0.0477765890572628 -3.91020245406253 185.9635
302.15123 0.459781937654928 1.43952981869468 69.92405
302.17631 0.875910733769805 -0.373572139588337 471.06032
302.26699 0.899471563766469 -0.301484687848116 750.86108
302.95248 0.385117144697388 -1.65183373259621 35.13894
303.09899 0.610578672845842 1.03866206101373 139.59598
303.10948 0.49031129345408 1.36646492849361 475.7117
303.10978 0.957194651762961 0.143186131352148 63.08554
303.13477 0.368648707553262 -1.69876025135375 271.1356
303.135 0.353012069232912 -1.75993439322041 199.46857
303.13538 0.165221051116154 -2.61940613894037 300.12512
303.1354 0.409973444728903 -1.58639279922006 112.20617
303.13561 0.142973119675943 -2.78258580375547 349.52788
303.15455 0.558402054331191 1.1874553050142 412.51224
303.17162 0.590423143882898 -1.08949945595478 383.82327
303.19664 0.306597982612022 -1.94700472975083 727.55832
303.23337 0.588951525507246 1.09847623822017 837.55206
304.06777 0.98349813724488 0.0661398423510885 40.56738
304.10366 0.952532133663709 0.153330802384128 65.57814
304.17508 0.352347286548392 -1.77143280255293 378.53748
304.94966 0.984582652565888 0.0552489627406608 35.83151
305.07058 0.746395967185671 -0.724987561756133 73.28961
305.08864 0.380910261167786 -1.66439226099734 43.84824
305.10157 0.887712036562977 -0.346664277987352 320.43076
305.10688 0.686656502062337 -0.857020971132039 92.79756
305.12332 0.882225323721676 -0.360456158434705 140.33064
305.1501 0.434020442616266 -1.50332973093556 172.7706
305.15098 0.268727481490549 -2.1038495646402 349.12222
305.1758 0.96189598824635 -0.127382746008493 407.06412
305.17617 0.292539065320202 -2.02062561811684 543.25903
305.24878 0.328079825607672 1.8492878587022 885.43402
305.249 0.365299066222019 1.70867906119144 866.34689
306.08442 0.460546902464927 -1.4378638766547 88.54125
306.09155 0.785757865009648 -0.626289965406723 42.02564
306.13535 0.569347602827771 -1.15812562248236 146.58675
306.1746 0.500714087226244 1.33299575709092 564.0387
306.19041 0.429904587888948 -1.51904834441764 407.79787
307.07288 0.390823002528349 -1.63495518788306 345.90987
307.08562 0.471597261900817 -1.4129165582055 74.08684
307.10391 0.346609610869254 1.8003557630686 44.19551
307.12967 0.892746730876745 -0.324993808818318 466.23383
307.13011 0.236955007046976 -2.25740966235412 507.55624
307.13024 0.303943604271038 1.95324681411749 437.9899
307.14598 0.384994538495097 -1.65304481267713 396.42792
307.16637 0.266269558965955 -2.11790332667636 174.19957
307.16648 0.98550579997698 -0.0527231268510462 239.16012
307.19145 0.888832553474973 0.34321878959883 597.99731
307.19175 0.800850029203151 0.583693468674264 582.27969
307.19525 0.995387547900307 0.019145451420509 930.75842
307.26437 0.454612242712538 1.45246176937343 906.09222
307.63156 0.914179539973732 0.256507300102749 468.07846
308.09964 0.89147247436809 0.335588524358875 44.81209
308.11965 0.96618982570184 -0.112651929104497 401.04971
308.13769 0.663459049391637 -0.917413322701546 511.37125
308.13769 0.663459049391637 -0.917413322701546 479.78497
308.62157 0.539705782143291 -1.23169180096043 402.51218
309.06145 0.457837725921101 -1.44497472536379 211.46329
309.09131 0.889307284034894 0.340612305158807 80.88501
309.09843 0.188076424756497 -2.50300717002258 59.04633
309.10915 0.794508650067496 0.601160194242502 44.11813
309.13554 0.951395528003786 0.158148220303847 440.2739
309.14565 0.953173356079097 -0.150233546151775 101.64551
309.14617 0.656053877803588 0.933449332931425 504.57275
309.17436 0.192344177859606 -2.46473108948888 766.50861
309.17484 0.83032657344335 0.511885570511836 978.85654
309.20484 0.518221722636952 1.29011722545576 817.85037
309.20485 0.845135910161352 -0.464155858553013 842.25809
309.20664 0.869837527079727 0.399919534778995 592.13678
309.20732 0.501955190444122 -1.32879078563669 638.35013
309.28014 0.108925879280746 3.06286980479985 947.37561
310.12973 0.179416506744318 2.53677061080995 202.77061
310.12988 0.147356963661348 2.74061828782431 44.12203
310.13574 0.547519883281267 1.21369677744102 581.60229
310.28354 0.179416506744318 2.53635901394243 947.64075
311.0932 0.684597621282053 -0.864870536972546 346.50644
311.09914 0.383822728650909 1.6576612009406 43.06673
311.11328 0.989536131162771 0.0406013955985222 64.19681
311.14045 0.193375356191675 2.45731310253736 109.44028
311.14695 0.374276250670834 -1.68379510193797 203.82574
311.15008 0.9159980897515 0.249374862430852 377.99933
311.16874 0.719226113240132 -0.77986749651327 895.59961
311.16902 0.697104567260663 -0.836295978511221 946.11414
311.16905 0.496914725301611 1.35485321873072 979.12
311.16924 0.189930613824076 -2.4764884355612 744.64764
311.18429 0.771940731076352 0.66041637778518 696.08948
311.18643 0.718053251932527 -0.783122315036169 517.72073
311.1865 0.654868036190282 -0.938551224484668 421.52783
311.187 0.876523590292197 0.371816964296738 477.25146
311.22287 0.725326344264694 0.767722392988343 598.86127
311.22295 0.965134237131128 0.115956994122206 665.29739
311.22299 0.738053516723395 -0.742474734015011 553.16312
311.22299 0.738053516723395 -0.742474734015011 639.75186
311.25929 0.471572387456111 1.41410999713337 804.51105
311.29535 0.351662757648756 1.77660783794756 954.7131
311.29579 0.249369666943248 2.21178652345399 988.7713
312.10932 0.754777600397236 0.705772153206644 44.97053
312.11797 0.916107665931788 -0.248965077086938 72.06521
312.13577 0.156589002816416 2.6828759950248 108.27919
312.1379 0.227657602996995 -2.30092685668137 405.45032
312.17247 0.849433337471249 0.453963665766508 772.92358
312.17258 0.817945474820176 -0.541750591197681 740.13498
312.25485 0.272310067633869 2.09204782714546 804.75635
313.08461 0.993052813899395 0.024899332253063 65.08692
313.10851 0.301453968567319 -1.97862729832185 347.21927
313.10852 0.186227260753175 -2.5144036696448 296.20835
313.10892 0.324681942702954 -1.8584791960491 165.78
313.1149 0.421256657556267 1.54999490881595 44.27393
313.11951 0.344568513076729 1.80564808252352 410.05945
313.12013 0.953173356079097 0.15003173976784 438.92288
313.12019 0.686220387431331 0.858920835824075 327.70082
313.14466 0.300701149669698 -1.98230277211283 493.76285
313.16627 0.83032657344335 -0.511658750395383 396.14395
313.22932 0.374984620286462 1.67969204854012 645.81329
313.23845 0.791126072205682 0.61225234824061 890.54968
313.23846 0.528059183443934 1.26393304282863 550.83597
313.23856 0.218147984132376 2.34873458329182 593.12317
313.2386 0.303797213720224 -1.9673866719772 701.12689
313.27512 0.895978958378277 -0.316800173572791 789.42938
314.09741 0.813114180549648 0.550975067316367 159.86206
314.09773 0.379498289070581 1.6671163397229 107.62439
314.11204 0.318384955226934 -1.90266661903205 299.17929
314.12 0.551506212461266 1.20373479150164 342.4959
314.134 0.300701149669698 1.9814294790743 54.32775
314.13426 0.346609610869254 -1.79872177570079 422.54773
314.20909 0.576368155703781 1.14169372361108 96.02136
314.23427 0.760240351987132 0.692685452446974 674.47321
314.24216 0.324651626008944 1.86580618467304 588.54755
315.00595 0.766547653064271 -0.67417682229049 35.51788
315.1093 0.146814497361182 -2.75500151797418 198.51186
315.11523 0.559232572299359 1.18430755730401 307.75381
315.12767 0.991562149889149 -0.0318888259656502 366.23495
315.13537 0.96189598824635 -0.1251131929112 412.31754
315.13557 0.126115183117363 2.89707539036592 99.42031
315.13567 0.171531731648876 -2.58195742931846 346.04468
315.13588 0.309691953694382 -1.92720515423339 452.42914
315.16806 0.429904587888948 1.51876329390657 53.23353
315.18167 0.61348441841657 -1.02987241994032 496.358
315.18191 0.774899866203533 -0.652687335506301 320.89624
315.19709 0.166037793144933 -2.60982234568043 673.547
315.2097 0.223958731488192 2.32191078851343 847.74347
315.24536 0.528197300267989 1.26317673278253 596.76495
315.2539 0.903873652787865 0.289842351480652 532.00275
315.25401 0.754777600397236 0.707433898043502 639.55661
315.25401 0.754777600397236 0.707433898043502 566.62433
315.25432 0.941028876014556 0.184436046594446 620.93073
316.09125 0.801026854108329 0.579377467843805 160.17068
316.11936 0.170857392999097 2.58850298213993 100.62
316.12726 0.110822133985922 -3.02060372469976 195.26166
316.13501 0.860835263476564 -0.424342707721698 410.02664
316.13553 0.706834125277617 0.81236801513304 463.90948
316.1482 0.684597621282053 -0.865119061886002 300.27646
316.15129 0.729176961685163 0.757628637136883 58.16716
316.16702 0.546893935116523 1.21628593620277 124.81463
316.18483 0.887614329264622 -0.348447503380973 509.21237
316.63668 0.887712036562977 -0.346302128328709 406.64099
316.94836 0.796484384806598 -0.593171206939938 27.25514
316.99599 0.395921830822126 -1.61858087031597 125.79514
317.03413 0.256953928142633 -2.16742104487577 53.75577
317.11451 0.827792440215414 -0.519201306801169 296.69061
317.11476 0.634181712032783 -0.990943644633964 233.65041
317.11504 0.676274439328856 0.890889546382382 166.12479
317.13345 0.433339315242905 -1.50582820086046 388.81244
317.13604 0.458110485168895 1.44210380243467 41.39396
317.13939 0.324651626008944 1.86288294295848 136.79419
317.13963 0.0646905247308566 -3.59549765047125 81.23059
317.14156 0.358370577136556 -1.734176603723 421.3642
317.1428 0.937346111386942 0.191887811643367 474.52196
317.1505 0.374276250670834 -1.68205539854884 335.19858
317.1507 0.450808003785526 -1.46104390128688 311.33783
317.15074 0.704172763973935 0.817537294049342 514.20184
317.17593 0.535735374287312 -1.24087631888871 538.48798
317.19028 0.900113898801888 0.298042714808409 61.80348
317.19671 0.289076703801715 -2.03423605407322 355.53021
317.21226 0.150225686914205 -2.72100232955516 611.69342
317.2252 0.197426859793965 2.43589496300263 897.89035
318.11709 0.672224418805403 -0.899910672831872 459.33463
318.13766 0.504686840967745 1.32379797384854 52.60148
318.15365 0.698433561399837 -0.828619047367177 386.93997
318.18414 0.843137541218763 0.46903998118344 576.18015
318.21567 0.242272397217049 -2.23486148952377 611.23578
318.22859 0.337176263376874 1.82907289489955 898.79553
319.11889 0.645139328390321 -0.963350456888111 150.84146
319.13023 0.539154600894581 1.23278542754031 113.37292
319.13023 0.539154600894581 1.23278542754031 87.36642
319.13024 0.256268554491616 -2.17070280604808 208.45755
319.13025 0.404973652030538 -1.59803954392832 317.08391
319.13066 0.552857097218302 -1.19674124904602 267.26929
319.16623 0.961265847402588 -0.130791366800795 345.6615
319.16655 0.817945474820176 -0.541052432782696 396.59839
319.16678 0.527783924087285 -1.26487152677534 180.98336
319.16686 0.590423143882898 -1.09273732983713 682.65002
319.16687 0.65094369683687 -0.948259210119681 473.28044
319.19171 0.603855077442268 -1.0592157128109 576.40152
319.22227 0.496914725301611 1.35477087968987 897.72598
319.22791 0.76853439693668 -0.667859547150527 660.9707
319.22806 0.535735374287312 1.24104145616221 717.49384
319.24116 0.193375356191675 2.45442363372519 946.17999
320.07838 0.536498254503302 -1.23961374841932 148.02245
320.16193 0.142134162945387 2.79796161732696 77.59088
320.19516 0.66153794189346 -0.920667793139832 576.23917
321.08368 0.873723915194444 0.379990314609797 44.60852
321.10926 0.833094033720473 -0.505050836210208 79.93988
321.11176 0.981610593666486 -0.0699935577452868 349.79324
321.13266 0.4305580048886 -1.5143751495826 496.89905
321.1351 0.300749328603989 -1.9803302596988 467.55713
321.14564 0.585837844773772 -1.10947230405703 110.7712
321.17081 0.527783924087285 -1.26585315383469 542.18021
321.17086 0.137764786619244 -2.8223112308842 421.71547
321.18161 0.764131057066504 -0.680479427311003 311.20935
321.20484 0.346609610869254 1.79261271685647 831.26367
321.20737 0.532349990548628 -1.25083935763739 590.36258
321.21001 0.358370577136556 -1.73372681510728 727.0827
321.21085 0.976498949837059 -0.0846862102469882 956.36633
321.24354 0.430334825863977 -1.51631165775882 685.20828
322.1148 0.957837301663131 -0.141489158290294 41.09765
322.14119 0.700632445148062 0.822745714876885 54.02724
322.16652 0.755185327742963 -0.703485940704081 313.2016
322.17421 0.725326344264694 -0.767275862236618 407.88475
322.18551 0.98409299461326 0.0602746852722801 496.17932
322.94116 0.278127095303175 -2.06671743330131 34.60329
323.09046 0.324681942702954 -1.8582611747655 132.93326
323.09883 0.688898667582751 -0.850318039316585 43.8122
323.11268 0.296020282610677 -2.0001725249247 214.37994
323.12415 0.165221051116154 2.62611343470141 351.15564
323.16073 0.364877588984918 -1.71059772940732 173.53058
323.18456 0.386870046768034 -1.6451642365829 445.99377
323.19006 0.820267261483075 0.534310826073907 817.91449
323.21142 0.692512333333639 -0.844913392744639 841.67188
323.22041 0.953173356079097 -0.149963706214829 887.46481
323.22303 0.329657270112945 -1.84644103945346 636.63434
323.22319 0.412636780945118 1.57872104614629 802.8588
324.13225 0.605508850961823 -1.05343545966448 369.62985
324.16394 0.399966991108981 -1.61018943242882 175.78691
324.16495 0.677398938541839 -0.888979813986706 112.17011
324.25472 0.713744944641393 -0.789710872190853 870.17828
324.93863 0.321329150234256 -1.88425464082948 33.89983
325.07136 0.870064383288366 -0.397877214460638 77.89672
325.07954 0.417026097096216 -1.55948078626607 56.14271
325.11775 0.717133830125267 -0.78467689464286 108.18913
325.16595 0.497632642602532 -1.34307043143532 413.94939
325.18436 0.588951525507246 -1.1003518551762 979.08301
325.18438 0.585055105094404 1.11310801593335 946.13647
325.18443 0.861110013228755 0.422525670033977 678.26544
325.18497 0.416288261838806 1.56779671606948 826.37457
325.18508 0.323202687003165 1.87867814387136 895.13837
325.20026 0.818775697809827 0.538619138742158 742.33905
325.2019 0.754655406619879 -0.71042096384527 439.08612
325.20227 0.76414097531198 -0.680178040802931 461.13933
325.2213 0.838803095603276 -0.488654176026349 776.63202
325.23835 0.946642171357408 -0.171246976492027 847.76239
326.03006 0.651737623234694 0.945195987843589 74.65482
326.12437 0.763634240802186 -0.681288686947087 53.48446
326.20823 0.903873652787865 -0.290241127734143 66.19876
326.23622 0.352685112930642 1.76944007761028 781.32489
326.27 0.278495353742902 2.06105469485825 823.83557
327.07316 0.996027364567752 -0.0151802698686375 72.62128
327.08766 0.0702370205071499 -3.42869597095366 277.86774
327.08777 0.342775863860574 -1.81014097451504 221.07281
327.10025 0.544018060867574 1.22275908043477 194.02324
327.10206 0.590423143882898 -1.08772645092681 145.87748
327.10811 0.67990206862102 0.883711848961344 45.02363
327.12448 0.278127095303175 -2.06383593551284 375.09366
327.13294 0.230991550131762 -2.28242072448834 173.99591
327.1454 0.323951933904085 -1.87539789251273 353.99234
327.18065 0.197426859793965 2.43717089089582 823.0517
327.20818 0.623476453862539 1.01246980733545 915.43143
327.21745 0.926844120400401 -0.221668625066693 423.91745
327.21783 0.292539065320202 2.02196344321061 537.0282
327.21786 0.839693653413292 -0.484299343461948 485.2464
327.21795 0.471843928372095 -1.41121997547179 459.99728
327.25449 0.985724966342807 0.0515417799477887 897.1344
327.29049 0.300649134859903 1.98581180964924 948.2753
327.29073 0.818121773316251 0.540580227262275 813.77618
328.15241 0.625911746320973 1.00859483266147 55.08487
328.16243 0.431337778411056 1.50995784306402 553.1936
328.19275 0.609031819973687 1.04324575143912 535.20514
328.22111 0.902352746291024 -0.293824092270842 484.12955
328.22482 0.342775863860574 1.81263649010701 77.42647
328.23622 0.147356963661348 2.74481096458707 824.21725
328.2495 0.903869385839669 -0.290698802551359 720.18945
329.06729 0.587925704278364 -1.10381099932252 221.4101
329.10353 0.891738109585553 -0.333777504646256 359.81693
329.10356 0.416996997516257 -1.56587611874869 101.90176
329.1036 0.342775863860574 -1.81159815512959 123.43692
329.10361 0.958301744391217 -0.136344975779888 155.61592
329.10368 0.730048881964004 -0.75593704190879 75.8863
329.10379 0.0755200469720833 -3.36994553279721 238.73803
329.10446 0.444578165787032 -1.47628328203944 300.11032
329.10901 0.895978958378277 -0.315720757596629 418.12433
329.12633 0.684597621282053 -0.866495871189654 45.6908
329.17582 0.253052581117836 -2.18467292842687 622.4624
329.18705 0.755719599368295 0.700983363515786 665.80505
329.21571 0.419952334201698 -1.55320420515452 685.34082
329.23342 0.809457619011244 0.559372596401182 450.78549
329.23348 0.250355682580751 2.20635026355081 496.57385
329.23378 0.473058499005385 -1.40270600682764 516.81042
329.24864 0.271354331011553 2.09738625165732 863.66626
329.24886 0.334084226017895 1.83468604582996 846.12885
