"m.z"	"r.t"	"p.value"	"t.score"
296.6472	148.1	0.912966356	0.10955197
296.7268	80.4	0.421890934	0.805005093
296.7998	75.3	0.088583074	1.712604875
296.8596	261.1	0.711042484	0.371154207
296.862	90.1	0.002649209	3.0510992
296.9267	64.9	0.01617361	2.437831632
296.9428	113.9	0.020497348	2.341241339
296.9568	165.6	0.700611055	0.385283092
296.9653	154.9	0.00060371	-3.563306062
296.9899	86.1	0.427124279	-0.796528012
297.0822	281.7	0.149809288	1.446660247
297.132	29.9	0.368645009	0.902292751
297.1479	148.3	0.322727075	-0.993831309
297.1652	148.5	0.195983055	-1.300296104
297.2422	233	0.275540251	1.094311126
297.648	148.6	0.845032518	0.195788952
297.6669	147.9	0.581363815	-0.552834837
297.855	91.9	0.171676178	-1.379091813
297.9672	116.4	0.573973942	0.56329872
297.9706	92.9	0.035416467	2.123640979
298.0247	114.1	0.63566975	-0.474588499
298.0524	152.6	0.218913221	1.234211992
298.1007	135.8	0.88251684	0.148066368
298.1439	147.9	0.028909014	2.203372151
298.1776	29	0.002694481	3.043496777
298.186	45.6	0.073248827	1.809038211
298.2222	41.6	6.00E-06	4.744815684
298.2736	34.9	0.308070698	1.022668038
298.6247	150.2	0.031613031	2.167328809
298.6353	146.9	0.291115129	-1.059215614
298.6459	148.1	0.513134012	0.65527924
298.7241	78.7	0.077085398	1.779217674
298.7969	75.3	0.083126169	1.743613963
298.8054	64.9	0.000112032	-4.071309342
298.8205	100.3	0.249632426	1.155709694
298.8516	174.7	0.012816539	-2.54852731
299.0283	116.7	0.73038954	0.345161225
299.0556	153.4	0.552433715	0.595621261
299.1099	98.1	0.702344442	0.382908745
299.1387	101.8	0.309639592	-1.019388023
299.1393	26.4	0.005017254	-2.860133833
299.1487	38.4	0.259253478	-1.133120929
299.1712	139.7	0.919462895	-0.101262188
299.1861	176.5	0.056509398	-1.937679977
299.2006	32.8	0.785319076	-0.272987197
299.2217	276.6	0.827279415	-0.218624005
299.2577	229.7	0.921404252	0.098831519
299.2943	279.1	0.477923311	0.711247224
299.6323	144.4	0.658359163	-0.443002303
299.9123	211.2	0.131733538	-1.515105083
300.0036	115.6	0.455261689	-0.74853363
300.0427	105.2	0.076498143	1.783036917
300.1342	144	0.104706058	-1.637807259
300.2611	273.1	0.78639029	0.271453559
300.2894	35.3	0.963025763	0.046429663
300.633	144.2	0.019925957	-2.352615557
300.6406	144	6.07E-05	-4.133707666
300.6846	147.8	0.073206979	-1.813172669
300.7941	75.6	0.097193156	1.667490833
300.8105	78.8	0.535782059	0.620619002
300.8258	85.9	0.966036382	-0.042656774
300.8837	78.1	0.198195873	-1.295447516
300.8969	224.6	0.589822425	-0.540231886
300.9046	109.6	0.004533576	2.883171493
301.0747	77.6	0.898240614	-0.12812091
301.1182	31.1	0.273033233	-1.100054741
301.1413	121.5	0.891770472	-0.136276082
301.1861	149.2	0.239753914	-1.180757546
301.216	29.9	0.554183921	0.592855391
301.4196	90.1	0.197242835	-1.29857898
301.6308	142.7	0.274848985	1.095355779
301.6411	143.8	0.684020524	-0.407731713
301.6485	143.5	0.813074199	0.236814045
301.6544	106.9	0.137071043	1.493673959
301.888	271.3	0.013838566	2.486073358
301.9381	88.4	0.646846184	-0.459290672
301.9624	116.6	0.346157165	0.944719551
302.1504	143.2	0.010896984	2.575924237
302.1642	140.4	1.47E-08	5.959589074
302.1757	143.9	0.054737825	-1.937985298
302.1844	145.3	0.083959634	-1.740997019
302.1959	60.1	0.024838882	2.264997117
302.2185	33.8	0.230553681	1.203677669
302.2323	79.6	0.717815099	-0.362075572
302.6561	142.6	0.056576006	1.92212887
302.7452	75.4	0.000689719	3.455870903
302.7997	65.5	0.003608236	-3.005510066
302.8075	77.9	0.441611835	0.772401025
302.881	78.4	0.614995705	0.503916451
302.8987	111.8	0.80117737	-0.252303225
302.9142	177.5	0.00474117	-2.876771975
303.0538	116.2	0.009226039	-2.660287482
303.1446	133.9	0.107897905	-1.620320417
303.1539	144.9	0.841915488	-0.199838967
303.1663	117.2	0.024803089	-2.287222766
303.1724	150.1	5.25E-05	4.157951346
303.1774	111.5	0.062114198	1.878396615
303.1776	40.3	0.062244049	1.877877824
303.1923	144.1	0.020569579	-2.349970847
303.2315	36.3	0.491234414	-0.690307689
303.6465	145	0.140774979	1.479501205
303.6558	145	0.729654125	0.346141339
303.6935	143.9	0.001859849	-3.200562342
303.8737	89.2	0.22451512	1.218944663
303.8836	270.3	0.025906293	2.248783565
303.8973	110.7	0.661165557	-0.439235281
303.9038	198.8	0.002446986	-3.074625016
303.9875	107.7	0.814670339	-0.234902244
304.1436	152.4	0.063816125	1.86513108
304.1484	139.2	0.109364395	-1.610437374
304.1612	159.2	0.81062171	0.240044326
304.1753	278	0.072991515	1.803632738
304.1908	144.9	0.527369608	-0.633450237
304.2116	116	0.202063081	-1.283248347
304.235	31.1	0.771900316	-0.290473577
304.2998	41.6	0.002358663	-3.154018702
304.6526	147.8	0.468965831	0.726355965
304.7425	75.4	0.005576318	2.80928852
304.8908	225.1	0.570377471	-0.56881824
304.8938	108.5	0.499040986	0.677730414
304.9846	108.2	0.140231075	1.481733606
305.0216	101.7	0.011466204	2.554883164
305.0621	158.6	0.176585563	1.357243235
305.0851	66.2	0.314640261	-1.009740417
305.1082	114.6	0.615890153	-0.502759188
305.1453	136.7	0.493772417	0.685890609
305.1514	148.5	0.157466836	1.420073145
305.1542	105.5	0.11349372	1.591130881
305.1744	29.7	0.060417504	1.891194143
305.6532	148.2	0.333386415	0.970160022
305.8056	79.3	0.078472856	1.770908826
305.8991	194.3	0.000580966	-3.504412402
306.0412	160.3	0.103126967	-1.643721992
306.0888	60.9	0.2030093	1.279642505
306.1513	148.4	0.254294545	1.144498941
306.1603	62.6	0.452084503	0.753609123
306.2423	264.2	0.984189266	0.019845022
306.6225	157.8	0.045960491	2.011100834
306.6531	148.7	0.018826556	2.375175372
306.7397	75.8	6.47E-05	4.093778888
306.8288	76.6	0.895361331	0.13175573
306.8943	109.6	0.041074339	2.057851483
306.9557	63	0.004249117	2.917581463
307.019	90.4	0.082834205	1.747402186
307.1489	148.5	0.736949243	0.336810697
307.2474	30.2	0.408516678	0.829006942
307.651	148.4	0.12255463	1.552584466
307.8025	79.2	0.625625587	-0.489066397
308.1481	148.5	0.659243886	0.441847458
308.1841	87.9	0.736508421	-0.337204156
308.6622	142.5	0.215162214	1.2457929
308.673	147.7	0.532915473	-0.624855256
308.7526	78.7	0.73174704	-0.343964003
308.8261	76.4	0.173658306	1.367528512
308.8576	157.9	0.430197451	0.79134456
308.8786	63.5	4.04E-09	6.194840707
308.89	110.3	0.009914864	2.60679014
309.1185	69.9	0.365002522	-0.908653987
309.1299	98.7	0.004838493	-2.864644453
309.1541	145.3	0.392000827	0.858144447
309.1648	148.3	0.553448079	0.593749248
309.1783	144.6	0.917144158	-0.104179979
309.6518	110.8	0.967303793	0.041056591
309.6634	143.6	0.001051264	3.339337833
309.7997	79.6	0.191768381	-1.313983156
309.9233	67.7	0.564239677	-0.578030829
310.0563	99.6	0.243906949	-1.170572969
310.1131	101.8	0.002666677	-3.067611247
310.1617	144.2	0.925925935	-0.09319965
310.2011	80.6	0.028403111	-2.225815256
310.2222	29.5	0.808078887	0.243276346
310.6254	149.6	0.107634986	1.61958131
310.635	146.3	0.502716684	-0.673513636
310.663	143.7	0.000446898	3.577599734
310.8392	80.3	0.003918325	2.922994233
310.8545	162.1	0.309126747	1.020444819
310.86	104.5	0.190597393	1.314057256
310.8755	63.5	1.56E-09	6.379084885
310.9127	104.6	0.348175248	-0.941373504
311.1645	143.6	0.082847381	1.745854471
311.1808	144.7	0.922984554	0.096819978
311.2053	72.9	0.276729473	1.091154443
311.6324	142.9	4.01E-07	5.283835867
311.6641	143.3	0.095811552	-1.679561847
311.8322	90.4	0.112853517	1.597506104
311.9199	74.9	0.137028958	1.493683383
312.0152	115.4	0.204551779	1.273630985
312.0289	145.7	0.030035222	2.187163086
312.0402	113.1	0.473487386	-0.719105774
312.1341	142.9	1.25E-05	4.495873733
312.1598	143.4	0.109719723	-1.608765256
312.1915	140.8	0.08342826	1.740933621
312.2167	84.7	0.593234077	0.535253195
312.2377	34.7	0.000584788	3.504489023
312.4256	91.8	0.01122673	-2.575870974
312.6383	142.7	0.069289163	1.828678103
312.6615	142.9	0.131558812	-1.516621289
312.6764	148.5	0.861289821	0.175026148
312.7738	75.6	0.255655084	1.140434627
312.7794	72.9	0.659483028	0.441451921
312.8725	65.7	0.786152385	0.271935892
312.9109	116.5	0.936737845	0.079492768
312.9427	173.9	0.125210366	-1.540815432
313.0436	112.6	0.672328384	0.423861114
313.1425	169.8	0.610106698	0.51087878
313.1545	58.6	1.46E-05	-4.603055025
313.2375	276.2	0.814762371	-0.234666962
313.2736	271.2	0.037503532	-2.095921978
313.3101	275.1	0.058050099	-1.909240286
313.426	94.3	0.003696694	-2.962360671
313.6486	142.3	0.513374925	-0.655003222
313.6764	150.4	0.568784519	-0.571032474
313.8884	103.3	0.003931611	2.947501504
313.9178	71.1	0.940156258	-0.075194587
313.9285	183.6	0.004473836	-2.881827918
313.9988	114.5	0.385995401	-0.870024201
314.1582	123.8	0.155294748	-1.429833484
314.1769	171.3	0.064412278	-1.867776908
314.217	54.6	0.001725169	3.185486501
314.2323	80.1	0.092460673	-1.695227779
314.7	140.4	0.082434559	-1.75455797
314.7733	74.8	0.101622781	1.645807943
314.7792	71.7	0.768014951	-0.29564193
314.9621	242.6	0.536056044	-0.620090782
315.1335	35.2	0.000550669	-3.592954411
315.1775	89.6	0.547356722	0.60295483
315.1953	29.1	0.57070162	-0.568737001
315.2013	145.1	0.48123046	-0.705836623
315.2356	80.4	0.600990248	-0.524123447
315.2541	137.5	0.000322028	3.680239108
315.6618	148.6	0.606046499	-0.516645028
315.7557	138.7	0.059522736	1.896432163
315.8341	79.1	0.92940864	-0.088802332
315.9778	116.7	5.77E-05	4.14300256
316.1611	148.7	0.04613439	2.008364474
316.1986	32.6	0.292469896	-1.057674252
316.2479	80.3	0.248912515	-1.156835348
316.6351	150.6	0.424874511	0.799912558
316.6588	148.3	0.003633019	2.948589669
316.7761	71.9	0.005727636	2.796870387
316.8783	109.9	0.018753056	2.381800653
316.891	184.6	0.058871821	-1.905226067
316.9779	274.7	0.102234587	-1.644170545
316.9827	83.7	0.202644118	1.27947826
317.0478	101.1	0.049581297	1.97950106
317.1607	147	0.063639447	1.868335146
317.1697	143	0.108749303	1.612300122
317.2107	31.4	0.0189562	2.369029259
317.2512	79.6	0.050905752	-1.968768675
317.659	148.6	0.000761667	3.425839866
317.8896	181.1	0.000458693	-3.620957329
317.9122	88.9	0.1191066	-1.572033996
318.0517	104.4	0.092547398	1.691828041
318.129	138.9	0.022600132	-2.309611217
318.1612	148.3	0.062007649	1.878091778
318.2143	29	0.017903847	-2.414012961
318.6574	147.7	1.60E-05	4.437203376
318.7717	71.3	0.377186759	0.885501914
318.8631	64.1	0.00011931	-4.072667178
318.8862	168.9	0.03156759	-2.176510974
318.9074	247	0.335241432	0.966722448
318.9691	62.8	0.079458089	-1.769387226
319.0487	116.3	0.429993969	0.791006388
319.1679	116.5	0.337290189	0.962471019
319.684	154.3	0.778126981	-0.282283945
319.8895	193.1	0.11396375	-1.591250615
319.9092	86.3	0.750630585	-0.318540155
320.0691	115.6	0.011614598	-2.571140678
320.1668	144	0.420395644	0.80768067
320.1883	136.1	0.050452333	1.969798826
320.2298	31	0.347395727	-0.943685269
320.6689	144.1	0.351922315	0.933313778
320.7163	76.7	0.653153601	-0.450423105
320.7672	85.9	0.234024906	1.1946036
320.7703	71.9	0.002451773	3.074978127
320.8678	103.7	0.335810858	0.965356237
320.8832	174	0.142319411	-1.475295207
320.9662	64.8	0.788671171	-0.268442061
321.1648	144.2	0.407782949	0.829783334
321.1692	28.9	0.212670142	-1.256491483
321.6667	143.7	0.569600244	0.570121776
321.894	279	0.960482568	-0.049647214
321.9956	110.6	0.853173708	0.185373952
322.1863	134.1	0.305032739	1.028799856
322.2274	82.6	0.30101143	1.037315893
322.2619	137.6	0.277703622	1.088890467
322.6899	142.8	0.118571731	1.570354231
322.7374	80.3	0.247079724	1.161847974
322.8064	71	0.699695345	0.386465557
322.8108	67.5	0.001616432	3.202156024
322.886	116.4	0.660135405	-0.440908408
323.134	62.3	0.590270701	-0.540051495
323.1856	32.1	0.732039318	0.343092951
323.2002	29.5	0.006169088	2.774367178
323.2171	117.7	0.620740251	-0.495825915
323.6253	157.5	0.134058233	1.50519558
323.6879	29.5	0.692770518	0.39592342
323.6981	142.3	0.12383745	1.547126008
323.8143	67.8	0.098650976	1.660142067
323.965	116.6	0.064859516	1.858205757
323.9857	67.7	0.147474443	1.454878351
324.0285	44	0.004010208	2.91648909
324.177	140.8	0.240717689	1.178988822
324.2035	34.4	0.489967234	0.691989649
324.2379	28.6	4.17E-06	4.750383951
324.274	30.6	0.005547711	2.814568503
324.6209	149.9	0.000254508	3.774039693
324.6792	141.4	0.780254362	0.279857513
324.7344	79.5	0.335523292	0.966544942
324.8037	72.8	0.20201717	-1.283022228
324.8078	67.8	0.001878829	3.156124104
324.9892	63.4	0.107628518	1.619321186
324.9939	30.2	0.013727196	-2.493761346
325.0358	116.6	0.787432963	-0.27007184
325.1227	150.9	0.237652477	1.185116602
325.1645	29.7	0.159883167	-1.414032689
325.2157	29.7	0.247881563	1.159918427
325.2216	39.7	0.001899866	3.159693575
325.5953	151.8	0.004697729	-2.867131636
325.8113	68	0.273197439	1.099302362
325.9833	62	0.405298764	0.834431578
325.9972	30.3	0.440554917	-0.773130262
326.1818	144.3	0.900217929	-0.125597732
326.2191	32.5	0.003130531	3.004484522
326.2531	35.1	0.000423202	3.618377092
326.7049	148.5	0.95894509	-0.051565297
326.7313	80.1	0.381429173	0.878174443
326.8045	68.1	0.00079396	3.415288354
326.9195	192.7	0.235039493	-1.192467352
326.9368	158.1	0.235039117	1.19185721
326.9866	62.3	0.003864586	2.929435901
327.2163	30.4	0.001507516	3.225680171
327.2314	29.8	0.104960072	-1.632305966
327.2502	99.6	0.012633354	2.521849474
327.289	274.4	0.009499086	-2.624738802
327.8083	69.8	0.94647	-0.067305625
327.9182	190.7	0.008421553	-2.665890199
328.0111	233.3	0.281260482	1.081667169
328.0839	29	0.155728281	1.426626697
328.174	142.8	0.454445975	0.749815275
328.2115	32.9	0.061258981	-1.899643467
328.2326	46.4	1.37E-07	5.559739818
328.2479	79.7	0.38718216	-0.86721851
328.2621	137.8	0.040654186	2.063015824
328.7287	81.7	0.373847977	0.891532887
328.7556	74.2	0.004848775	2.856802252
328.7638	133.4	0.00383625	2.943150233
328.8021	67.8	0.007022522	2.727521932
328.8918	65	0.022142269	-2.339219626
328.9152	175.2	0.010651366	-2.583645043
328.9838	62.7	0.00070645	3.477394636
329.0874	28.5	0.304361395	-1.033538275
329.1419	111.9	0.413605407	-0.821273999
329.2695	137.3	0.901722471	0.123729181
329.6774	143.5	0.000533335	3.54299561
329.7709	137.7	0.000744539	3.43301407
329.9181	192.1	0.001244901	-3.287229268
329.9969	113.9	0.90004615	0.125782663
330.0083	234.1	0.639799521	0.468951369
330.0844	29.6	0.972756109	-0.034212003
330.1341	151.4	0.011665553	-2.57711635
330.1908	29.4	0.472559093	0.71990176
330.2634	60.9	0.066076656	-1.854634912
330.2731	137.5	0.1947312	1.301749082
330.6745	144.1	0.993576249	0.008065195
330.7528	74.5	0.000345524	3.660651795
330.7991	67.7	0.190822227	1.313239124
331.0851	114.8	0.020219326	2.354656866
331.1765	143.6	0.256509166	1.138662934
331.1901	29	0.041666733	2.055314716
331.2089	100.8	0.22505909	1.218230632
331.2476	30.2	0.360745255	0.916316575
331.2667	52.2	0.734570258	0.339613805
331.2839	244.1	0.628846958	-0.484344311
331.6753	143.8	0.023951448	2.277908617
331.9149	229	0.893000704	-0.134723913
332.0051	252.4	0.089547352	1.707684974
332.0384	111.6	0.025693271	-2.265469656
332.243	108.7	0.177778762	-1.354482245
332.2874	279.1	0.030510496	-2.183034786
332.6727	142.3	0.06595444	1.850458809
332.7498	75.8	0.016189419	2.430784321
332.7663	78	0.324773455	0.987805111
332.8002	133.8	0.008758486	2.654994984
332.8363	88.8	0.927334971	0.091339597
332.84	77.5	0.000275403	3.711751936
332.9034	63.3	0.004240425	2.916203487
332.9331	137.7	0.003160875	3.004873887
332.9559	90.2	0.83598792	-0.207630591
333.0161	60.5	0.000119232	-4.072853758
333.0645	116.2	0.853195926	-0.185378618
333.1148	65.8	0.173163458	-1.369192631
333.1215	164.6	0.991060992	-0.011230244
333.1345	136.7	4.94E-09	6.203645292
333.1442	32	0.73698971	-0.336409875
333.188	54.2	0.3358584	0.966214639
333.2057	29.7	0.775584897	-0.285755094
333.468	136.9	0.148154734	1.452958619
333.9208	116.3	0.383683958	0.873288992
334.1186	64.2	0.013154301	-2.537894715
334.1392	98.9	0.123003854	-1.557402458
334.2091	30.2	0.512764531	0.655856404
334.6278	100.7	0.537913226	-0.618019731
334.6913	142.5	0.608667061	0.51297909
334.747	74	0.024089274	2.27683338
334.7633	77.3	0.014806505	2.461924896
334.8367	72.4	0.008215477	2.676749542
334.8715	222.1	0.011403681	2.559157923
334.9004	63.1	0.018387031	2.380393487
334.9508	197	0.430075542	0.791018281
335.0136	62.1	0.000139643	-4.02068355
335.0184	65.4	0.015051486	2.470207316
335.1666	120.3	0.412286095	-0.822280081
335.2211	30.1	0.189196856	-1.319816279
335.2697	136.9	0.014415448	2.47757162
335.6902	151.1	0.250359483	1.154070265
335.9652	113.7	0.27892128	-1.089069057
336.01	113.6	0.785831003	-0.272220532
336.2248	31.4	0.471207349	-0.722056363
336.2529	29.9	0.336247372	0.965257226
336.2775	136.7	0.323281374	0.99244498
336.5875	154	0.627619782	0.486171053
336.7443	74.2	0.493971117	0.685586314
336.7605	77.3	0.711861811	-0.370070943
336.7793	136.4	0.403255986	0.838140234
336.8337	72.3	0.166964145	1.388689329
336.9443	76.4	0.002100616	-3.138406865
337.0145	146.5	0.004530217	2.899942337
337.1711	147.5	0.003221516	-3.017899338
337.2368	30	0.084838043	-1.738362419
337.2564	32.2	0.072515446	1.808787092
337.2672	137.8	0.000944607	3.390367749
337.5955	149.9	0.287573416	-1.066751614
337.9818	138	0.74215255	-0.329566486
338.1149	113.5	0.862584828	-0.173361765
338.1222	148.6	0.078889254	-1.772769773
338.2535	29	0.046033204	2.009965464
338.2748	137.3	0.097206387	1.667721051
338.6029	143.7	0.079287117	-1.76959221
338.6368	143.1	0.272013286	1.102099701
338.711	80.1	0.023648378	2.283484232
338.7766	131.9	0.903892141	-0.121063028
338.7844	75.2	0.000335392	3.669768084
339.1949	32	0.012352135	2.528339517
339.4515	103.6	0.634058588	0.476892764
339.6111	142.4	0.313471486	1.010841966
339.6833	185	0.856396407	0.181232391
339.8552	89.2	0.650670404	0.453715362
339.86	196.3	0.39593822	0.851442336
339.939	116.2	0.017219188	2.417068103
339.9519	115	0.427212261	0.796588136
340.1982	29.9	0.114854917	1.585339469
340.693	136.1	0.753046243	0.315146023
340.7079	79.5	0.66581381	-0.433038524
340.7815	74.5	0.099245261	1.659728385
341.0941	150.8	0.967921794	-0.040292115
341.1956	29.1	0.043146672	2.045528043
341.2101	31	0.30982795	1.019445522
341.2684	277.5	0.68267838	0.409571359
341.5958	153.1	0.807933863	-0.243480088
341.8521	90.2	0.549510543	-0.600232792
341.9233	177.6	0.436684036	-0.779810713
342.0932	153.7	0.694095003	0.393974613
342.1553	138.6	3.97E-06	-4.918317225
342.2135	31.2	0.130450412	1.521358455
342.2479	41.8	6.93E-05	4.078600253
342.2633	79.2	0.003405783	-2.977874466
342.2775	136	0.049680782	1.976178323
342.6794	149	0.926676094	-0.092214262
342.7055	78.6	0.030767639	2.18076495
342.7785	104.8	0.002139798	3.11912931
342.7949	80.1	0.361514056	0.915721693
342.868	75.5	0.023661064	2.283702213
342.9102	73.4	0.211325662	-1.256818107
343.1593	135.5	1.61E-06	-5.173659316
343.1745	29.1	0.024130259	2.275807087
343.1815	148.5	0.008637853	2.658798177
343.2262	29.4	0.801705746	-0.251550948
343.2845	135.1	0.011167064	2.564231408
343.6801	148.8	0.000324268	3.679276472
343.7862	134.9	0.128878506	1.528884937
344.1781	29	0.147682486	1.455323802
344.2299	29.6	0.550396213	-0.598334889
