"m.z" "r.t" "p.value" "t.score" "log2.fc" "effect.size" "st.dev" "lower.ci" "upper.ci" "mode"
"222.9306" "45.39" "0.131801690103248" "-2.16031608562298" "-0.38957" "-0.647551918820221" "0.253661745286571" "-1.2643133125864" "-0.0307905250540456" "negative"
"222.9544" "244.11" "0.704818834523957" "0.703763240822808" "0.49528" "0.21095211021332" "0.755211394831934" "-0.393537969827645" "0.815442190254284" "negative"
"222.9599" "85.6" "0.997747104718321" "-0.00633079585062511" "-0.15085" "-0.00189764776923798" "0.281783149172836" "-0.604914352782226" "0.60111905724375" "negative"
"222.9752" "265.58" "0.499634031416935" "-1.12956982498556" "-0.28846" "-0.338587076436958" "0.28887435710362" "-0.945392356735762" "0.268218203861846" "negative"
"222.97521" "275.72" "0.843737746491917" "-0.413067841112546" "-0.17691" "-0.123816544669304" "0.263787153997493" "-0.727341155769381" "0.479708066430772" "negative"
"223.0066" "37.45" "0.665929456384687" "-0.784722729901945" "0.11952" "-0.235219611089138" "0.345984141926889" "-0.840067663600793" "0.369628441422518" "negative"
"223.0186" "91.02" "0.996586106039354" "0.00909769045129372" "-0.00029391" "0.00272702080393423" "0.15857314100665" "-0.60028981136639" "0.605743852974259" "negative"
"223.0187" "227.96" "0.640785918920316" "-0.831607133916294" "-0.10842" "-0.249273149820938" "0.366940746461645" "-0.854346204248294" "0.355799904606417" "negative"
"223.027" "149.73" "0.726151764795324" "-0.666967721624177" "-0.071985" "-0.19992270149872" "0.128070409681064" "-0.804262893595556" "0.404417490598116" "negative"
"223.0271" "139.49" "0.641926152251946" "-0.827518098991459" "-0.10439" "-0.248047466954749" "0.122461550012486" "-0.853100381622643" "0.357005447713144" "negative"
"223.0694" "109.23" "0.341701317437022" "-1.4897567850757" "-0.352" "-0.446552646240664" "0.335229755151023" "-1.05614422236155" "0.163038929880218" "negative"
"223.1171" "117.21" "0.371347715769412" "1.41467843619377" "0.44689" "0.424048009440566" "0.275544289819841" "-0.184900699302442" "1.03299671818357" "negative"
"223.1691" "134.72" "0.144943106772753" "2.10499657749439" "0.51196" "0.630969968671693" "0.196227814251366" "0.0148961323954376" "1.24704380494795" "negative"
"223.9301" "45.94" "0.0813407007893104" "-2.44400771547275" "-0.50984" "-0.73258811351646" "0.192362640737572" "-1.35314193140285" "-0.112034295630073" "negative"
"223.9312" "36.85" "0.782606279665307" "0.540251972262991" "0.15522" "0.161939821498122" "0.310154073515985" "-0.441945535716057" "0.765825178712302" "negative"
"223.9754" "242.92" "0.742124303480492" "-0.634604465081647" "-0.066137" "-0.190221857713472" "0.349806748375168" "-0.79443683985362" "0.413993124426676" "negative"
"224.022" "227.77" "0.737688149044714" "-0.644275089508449" "-0.060519" "-0.193120614726597" "0.0838644586557353" "-0.797372361846844" "0.411131132393651" "negative"
"224.0221" "90.82" "0.997064548175477" "-0.0076246740504849" "0.0039629" "-0.00228548606596447" "0.162028518297609" "-0.605302244864225" "0.600731272732296" "negative"
"224.0606" "102.65" "0.0282677790700895" "2.96896685598438" "3.5774" "0.889943928715369" "0.845181374413514" "0.261218889562058" "1.51866896786868" "negative"
"224.0639" "41.84" "0.00176256063334564" "4.11750118220115" "1.1736" "1.23421558957193" "0.298894559533676" "0.582652916514267" "1.88577826262958" "negative"
"224.1201" "117.49" "0.58025890078546" "0.953703931880056" "0.17989" "0.285871505186347" "0.374898118846722" "-0.319848294411263" "0.891591304783957" "negative"
"224.9263" "45.97" "0.101279796058224" "-2.3130694612064" "-0.43712" "-0.693339543197782" "0.178313711783047" "-1.3120877906189" "-0.0745912957766637" "negative"
"224.9371" "293.59" "0.835521663452742" "-0.430941780383918" "-0.037974" "-0.129174234568982" "0.175470841523445" "-0.732743742058194" "0.47439527292023" "negative"
"224.9643" "244.23" "0.84452076862645" "-0.406564775679159" "0.085084" "-0.121867259318134" "0.566488456184815" "-0.725376006774197" "0.481641488137929" "negative"
"224.977" "94.4" "0.587165428189716" "0.938253629406929" "-0.017805" "0.281240297244412" "0.386027660372586" "-0.324392813639" "0.886873408127825" "negative"
"224.9782" "36.47" "0.0808086032682033" "-2.44800177746063" "-0.6357" "-0.733785328369115" "0.323599023904141" "-1.35439569952625" "-0.113174957211977" "negative"
"225.0116" "227.43" "0.865488298564568" "-0.365427255751504" "0.076676" "-0.109536341568671" "0.380117935484244" "-0.712950561944599" "0.493877878807256" "negative"
"225.0156" "61.24" "0.650975646531497" "-0.812020177312428" "-0.18117" "-0.243401985218178" "0.181600986671953" "-0.848379463023961" "0.361575492587604" "negative"
"225.0227" "91.04" "0.913560965242495" "-0.251831120068054" "-0.064173" "-0.0754860485944524" "0.244406315235048" "-0.678691510062398" "0.527719412873494" "negative"
"225.0229" "227.67" "0.165958390519907" "-2.01900554867689" "-0.32469" "-0.605194270345567" "0.151658434164324" "-1.22023330040952" "0.00984475971838661" "negative"
"225.0602" "40.77" "0.000928238376753131" "4.35508720587682" "0.91295" "1.30543168916953" "0.184249062612874" "0.648343180416652" "1.96252019792242" "negative"
"225.0684" "102.85" "0.874676893318503" "0.342158829610744" "0.60356" "0.102561661291257" "0.37296083336125" "-0.500803546989696" "0.70592686957221" "negative"
"225.1092" "112.03" "0.400622810088894" "-1.34695596190427" "-0.13977" "-0.403748286420742" "0.101105103919329" "-1.01214508293628" "0.2046485100948" "negative"
"225.1484" "121.41" "0.30626956528275" "1.57890167737211" "0.34956" "0.473273711016199" "0.198053935810472" "-0.137123380962346" "1.08367080299474" "negative"
"225.1848" "140.3" "0.0101532863619063" "3.42737602177862" "0.50707" "1.02735147610639" "0.130768064934284" "0.390304690560101" "1.66439826165269" "negative"
"225.8393" "35.1" "0.143933178309959" "-2.10980255947845" "-0.46193" "-0.632410555480403" "0.419564518348273" "-1.24854344725206" "-0.0162776637087486" "negative"
"225.9459" "240.05" "0.819127483830908" "0.460818922311483" "-0.01646" "0.138129868752708" "0.194557685711937" "-0.465518922898916" "0.741778660404333" "negative"
"226.0032" "34.43" "0.143933178309959" "-2.10976325589467" "-0.39598" "-0.632398774282615" "0.275150804790841" "-1.24853118257198" "-0.0162663659932495" "negative"
"226.0635" "40.98" "0.0431167908198253" "2.76962336330068" "1.2194" "0.830190977723279" "0.442376398403802" "0.204742622607148" "1.45563933283941" "negative"
"226.0739" "54.04" "0.548025859624826" "-1.01405468826285" "-0.031903" "-0.303961565413186" "0.36341168827499" "-0.910033420771939" "0.302110289945567" "negative"
"226.1129" "104.01" "0.570116689972132" "-0.970581783333025" "-0.054278" "-0.290930619066333" "0.380258333801162" "-0.896746720662472" "0.314885482529806" "negative"
"226.1881" "140.31" "0.00444840985160648" "3.75375104683036" "0.61863" "1.12518196264203" "0.147681095706293" "0.481560751047264" "1.7688031742368" "negative"
"226.9263" "245.21" "0.461938605711364" "1.21582537910771" "0.34271" "0.364442065876891" "0.497202520280748" "-0.242961756228186" "0.971845887981967" "negative"
"226.942" "239.17" "0.19766171887869" "-1.89595976976834" "-0.20259" "-0.56831145918417" "0.0999833752025563" "-1.18194202963719" "0.0453191112688495" "negative"
"226.9594" "116.45" "0.00071530776168536" "4.4483963657691" "0.78242" "1.33340098770592" "0.301312438730115" "0.674070819306228" "1.99273115610562" "negative"
"226.975" "94.63" "0.629628101594656" "-0.857286052808205" "-0.097007" "-0.256970372145184" "0.26878703195052" "-0.862172156577675" "0.348231412287306" "negative"
"226.9753" "34.65" "0.393127433471071" "-1.36609987479412" "-0.59013" "-0.409486649250169" "0.311169083584115" "-1.01803676713155" "0.199063468631214" "negative"
"227.0636" "41.73" "0.00385614912387733" "3.81088087829064" "1.4653" "1.14230655483952" "0.297626026998317" "0.497480393506531" "1.78713271617251" "negative"
"227.066" "226.79" "0.750761487298807" "-0.614733968100631" "-0.21912" "-0.184265702253815" "0.231859158106309" "-0.788406880590945" "0.419875476083315" "negative"
"227.0691" "83.34" "0.0943801876712337" "-2.35137277280387" "-0.48319" "-0.70482091071024" "0.234986751005338" "-1.32408759398912" "-0.0855542274313622" "negative"
"227.1" "88.56" "0.517687086149114" "-1.08990272384819" "-0.12577" "-0.326696914795111" "0.189411039436833" "-0.933241532294312" "0.27984770270409" "negative"
"227.1024" "105.38" "0.808067873178845" "-0.4870351114969" "-0.0631" "-0.145988137144148" "0.562099757640618" "-0.749710864628731" "0.457734590340435" "negative"
"227.164" "106.11" "0.982487459491069" "-0.0431624606761268" "0.070262" "-0.0129378910881776" "0.183616542729667" "-0.61596002599024" "0.590084243813885" "negative"
"227.1641" "120.84" "0.103775616236661" "-2.2975153557181" "-0.19075" "-0.688677220437926" "0.0776438084065923" "-1.30721725141315" "-0.0701371894626996" "negative"
"227.2003" "114.38" "0.969367254401795" "-0.0917095633214482" "0.41399" "-0.027489821558146" "0.741195732907236" "-0.63053145938698" "0.575551816270688" "negative"
"227.20031" "150.47" "0.0218764726899332" "3.08366097235334" "0.27186" "0.924323339962817" "0.0804700058231565" "0.293618160919807" "1.55502851900583" "negative"
"228.0614" "225.67" "0.760988723748124" "0.590716457551922" "0.083102" "0.177066484905667" "0.351082662308803" "-0.426988608978255" "0.781121578789588" "negative"
"228.067" "40.73" "0.131633508226591" "-2.16143549397951" "-0.18011" "-0.647887460009789" "0.177380210406605" "-1.26466294280547" "-0.0311119772141053" "negative"
"228.1309" "103.34" "0.967340486122422" "-0.0997837475738461" "-0.13689" "-0.0299100477187268" "0.340664191961635" "-0.632956290850273" "0.57313619541282" "negative"
"228.1673" "120.57" "0.420695730757774" "-1.30410198500077" "-0.23132" "-0.390902862939605" "0.182772496365228" "-0.998964155168638" "0.217158429289428" "negative"
"228.2037" "150.46" "0.0177367801183095" "3.17368234987031" "0.27528" "0.951307130035898" "0.0800630205946058" "0.318999765310382" "1.58361449476141" "negative"
"228.9922" "42.75" "1.51906719386844e-07" "-7.34224618734877" "-3.6417" "-2.20082868368638" "0.783526797617119" "-2.9473474471157" "-1.45430992025706" "negative"
"228.9951" "33.81" "3.32327856940873e-06" "6.28261214577853" "3.5214" "1.8832047667825" "0.453011573948518" "1.17227195927229" "2.59413757429271" "negative"
"229.0527" "103.36" "9.71402953155708e-06" "-5.93235161700511" "-1.9253" "-1.77821463177232" "0.342655529558325" "-2.47825438454767" "-1.07817487899698" "negative"
"229.058" "73.79" "3.91951309721431e-06" "6.21938231635571" "2.2841" "1.86425170818061" "0.327425483498893" "1.15531894192986" "2.57318447443136" "negative"
"229.0583" "95.04" "0.276343558589029" "-1.66520881698321" "-0.37224" "-0.499144163138917" "0.245617268023566" "-1.11036461929995" "0.112076293022116" "negative"
"229.0791" "84.97" "0.448092006240076" "-1.24821832217745" "-0.27037" "-0.374151808159811" "0.248225843089829" "-0.981791619292946" "0.233488002973324" "negative"
"229.0818" "225.68" "0.983502060038342" "0.0385719951716606" "0.12289" "0.0115619050621151" "0.443728357634986" "-0.591459112246289" "0.61458292237052" "negative"
"229.1068" "53.41" "0.000205067454001" "-4.88346811863403" "-1.5278" "-1.46381317611997" "0.318652823020102" "-2.13411275930233" "-0.79351359293761" "negative"
"229.1432" "102.61" "0.0142513744297277" "-3.27392214184835" "-0.50105" "-0.981353876467821" "0.145605995882032" "-1.61549455176" "-0.347213201175642" "negative"
"229.1433" "231.11" "0.865039178165365" "0.366333969880786" "0.013839" "0.109808127942038" "0.0649784851640993" "-0.493608067485285" "0.713224323369362" "negative"
"229.1742" "41.83" "0.679987994684758" "-0.755016549935938" "-0.081546" "-0.2263152225296" "0.10415125725791" "-0.831027427632151" "0.378396982572951" "negative"
"229.1798" "108.01" "0.069254996759345" "2.52945271368126" "0.3627" "0.758200139882294" "0.149437071607553" "0.136417494411964" "1.37998278535262" "negative"
"230.0454" "52.83" "0.905135803828846" "0.272212417020508" "2.562" "0.0815953156769129" "0.958587091881581" "-0.521641949469077" "0.684832580822903" "negative"
"230.0456" "41.12" "0.0325248321597947" "2.9014986532526" "6.773" "0.869720423262129" "0.884519837842738" "0.242127933457284" "1.49731291306697" "negative"
"230.1103" "225.98" "0.567905020470496" "-0.974037664737121" "-0.14389" "-0.291966514993476" "0.333266372231266" "-0.897802541683551" "0.3138695116966" "negative"
"230.1466" "103.54" "0.561447241754316" "-0.990253682874208" "0.096657" "-0.296827245203364" "0.591901826699246" "-0.90275770321344" "0.309103212806712" "negative"
"230.9464" "84.72" "0.862586773681722" "0.372311408922899" "-0.12119" "0.111599857470467" "0.455357199373913" "-0.491829480648708" "0.715029195589643" "negative"
"230.9851" "100.87" "0.00158862922720816" "4.15640151480261" "4.3565" "1.24587591334883" "1.01694042200737" "0.59342656011481" "1.89832526658285" "negative"
"231.0077" "34.48" "0.637801397000872" "-0.842034874136437" "-0.68104" "-0.252398851302055" "0.368680747430768" "-0.85752371187037" "0.35272600926626" "negative"
"231.0474" "40.97" "0.973910214065012" "0.0737434841045665" "0.6374" "0.0221045128304129" "0.388272713122813" "-0.580928271012118" "0.625137296672944" "negative"
"231.0626" "92.62" "0.00291251972811199" "3.9258253653488" "0.6469" "1.17676101437332" "1.14194687969008" "0.529462419204354" "1.8240596095423" "negative"
"231.0862" "227.07" "0.948118437663709" "-0.155186614890395" "0.089075" "-0.0465169846747266" "0.119967979136121" "-0.649605301539925" "0.556571332190472" "negative"
"231.1048" "102.24" "0.152233392815971" "-2.07476934104662" "-2.5812" "-0.621909394113808" "0.832928395673656" "-1.23761476015745" "-0.00620402807016229" "negative"
"231.1535" "42.15" "0.000706357892713722" "-4.4544711111862" "-1.2289" "-1.33522188469288" "0.360968984404895" "-1.99469937298832" "-0.675744396397442" "negative"
"231.9989" "32.83" "0.0517297805538864" "2.67885735016092" "1.5735" "0.802983984096991" "0.836762555888895" "0.178957486338353" "1.42701048185563" "negative"
"232.0457" "41.55" "0.0472356500752114" "2.7242412092774" "2.8875" "0.816587736459861" "0.37690972421335" "0.19185581385151" "1.44131965906821" "negative"
"232.0578" "70.76" "0.0386916096946732" "2.82131156881186" "0.43314" "0.845684449665595" "0.128783413866002" "0.219406718553945" "1.47196218077725" "negative"
"232.0658" "101.75" "0.973910214065012" "-0.0718160680304688" "-0.32266" "-0.0215267723851821" "0.790187133966364" "-0.624558720566123" "0.581505175795758" "negative"
"232.0895" "229.2" "0.561548826977932" "-0.988818775971706" "-0.10184" "-0.296397133737626" "0.155047887915171" "-0.902319173522699" "0.309524906047447" "negative"
"232.9234" "262.13" "0.33382125405422" "1.50832394427076" "0.24887" "0.452118127905043" "0.449533451710846" "-0.157637449136944" "1.06187370494703" "negative"
"232.9235" "238.17" "0.779839394432286" "-0.54608957330785" "-0.18356" "-0.163689634769922" "0.501968067172348" "-0.767593854273092" "0.440214584733247" "negative"
"232.9643" "85.13" "0.371657061959086" "-1.41376908116397" "-0.43707" "-0.423775431460727" "0.768338947914738" "-1.0327165534067" "0.185165690485247" "negative"
"232.9967" "244.81" "0.960517862009354" "-0.120879884162294" "-0.27936" "-0.0362335870463542" "0.30092319166055" "-0.639293695595609" "0.5668265215029" "negative"
"233.0289" "43.14" "0.768256319526402" "-0.567979710651053" "1.8362" "-0.170251174784443" "0.722241149446906" "-0.774227924912618" "0.433725575343732" "negative"
"233.0611" "70.78" "0.0695436474697454" "2.52649398427798" "0.3852" "0.757313264616626" "0.128532668883567" "0.135573834602991" "1.37905269463026" "negative"
"233.066" "103" "0.145726839083513" "2.10094278629327" "2.9449" "0.629754850065556" "0.777296306945394" "0.0137307261075599" "1.24577897402355" "negative"
"233.0765" "34.25" "0.873318814284356" "-0.350590042155054" "0.24787" "-0.10508890621499" "0.366019041934505" "-0.7084715018789" "0.498293689448921" "negative"
"233.1017" "53.69" "0.000928537033433903" "-4.35360411364625" "-1.9867" "-1.30498713421478" "0.425784289947636" "-1.96204033573097" "-0.6479339326986" "negative"
"233.1536" "132.28" "0.971480793876912" "-0.0828089247305388" "-0.032335" "-0.0248218667914219" "0.136429473013885" "-0.627858877914811" "0.578215144331968" "negative"
"233.1899" "143" "0.519056580985334" "-1.08449125784581" "-0.2165" "-0.325074834944487" "0.194012339931708" "-0.93158460605551" "0.281434936166536" "negative"
"233.9829" "56.06" "0.369715538026298" "-1.41896282042448" "0.46833" "-0.42533224800548" "0.797059334132973" "-1.03431676595291" "0.183652269941954" "negative"
"234.0403" "42.14" "0.0202482457883893" "3.11934995907136" "0.86066" "0.935021067014799" "0.249079904645506" "0.303685731589703" "1.5663564024399" "negative"
"234.0873" "104.75" "0.659725885965486" "-0.794922915516347" "-0.16025" "-0.238277103375052" "0.470569094573267" "-0.843173003376838" "0.366618796626734" "negative"
"234.858" "32.63" "0.0663495410773287" "2.55701543331188" "0.34381" "0.766462029012079" "0.122062062401781" "0.144274515677967" "1.38864954234619" "negative"
"234.8709" "239.82" "0.854841755894515" "0.385396307189789" "-0.004368" "0.115522038597887" "0.690918220508573" "-0.487936810926924" "0.718980888122699" "negative"
"234.87091" "254.79" "0.93366386283206" "-0.194296316284276" "0.029556" "-0.058240066473097" "0.400036841175836" "-0.661369090401723" "0.544888957455529" "negative"
"234.871" "290.17" "0.90358688367918" "0.276028720749218" "-0.039547" "0.0827392477240671" "0.511760166009095" "-0.520504247292481" "0.685982742740615" "negative"
"234.9191" "264.35" "0.5347713774588" "1.04419269818887" "0.54823" "0.312995394437976" "0.479953451122169" "-0.293260274271069" "0.919251063147021" "negative"
"234.91911" "274.96" "0.873330479899678" "0.345699686054538" "0.0165" "0.103623028375317" "0.567615991386213" "-0.499749430597359" "0.706995487347993" "negative"
"234.91912" "298.01" "0.82952955411102" "0.443536120397596" "0.47472" "0.13294937150214" "0.622905373561717" "-0.470652910786805" "0.736551653791085" "negative"
"234.91913" "74.77" "0.00446411974512049" "3.74945737946928" "0.7888" "1.12389494147094" "0.358289148647946" "0.480363644487397" "1.76742623845448" "negative"
"234.9193" "234.17" "0.915570850009489" "-0.244639459521022" "-0.060404" "-0.073330357759335" "0.566542925207537" "-0.676525187198674" "0.529864471680004" "negative"
"234.923" "95.21" "0.268063767374519" "-1.68689265608816" "-0.12601" "-0.505643865526568" "0.0844447766784287" "-1.11707788884225" "0.105790157789118" "negative"
"234.98" "86.03" "0.194635843193655" "-1.91002531919637" "-0.22054" "-0.572527589213473" "0.10764252125421" "-1.18631484062898" "0.0412596622020386" "negative"
"235.0299" "40.08" "0.00092099890949295" "-4.35888782195177" "-0.80559" "-1.30657091886301" "0.213714175587041" "-1.96374995321361" "-0.649391884512406" "negative"
"235.0711" "227.09" "0.0386387989747762" "2.82254916229253" "1.6364" "0.846055416691423" "1.00609005185018" "0.219757653074654" "1.47235318030819" "negative"
"235.0775" "98.25" "0.123338510817186" "2.20017214457746" "0.35576" "0.659498720320399" "0.186403909460798" "0.0422313981329758" "1.27676604250782" "negative"
"235.0816" "105.74" "0.300175261967948" "-1.5947816238756" "-0.73139" "-0.478033704193832" "0.300556165721671" "-1.08857908290389" "0.132511674516224" "negative"
"235.118" "125.57" "0.74371851919595" "-0.630855961437079" "-0.037027" "-0.18909824865279" "0.0588039890063331" "-0.793299128979645" "0.415102631674066" "negative"
"235.1328" "137.91" "0.764831143256507" "0.579281234058275" "0.10113" "0.173638791632109" "0.117565081008345" "-0.430376516983666" "0.777654100247883" "negative"
"235.926" "95.95" "0.617846774909656" "-0.881018408937959" "-0.16512" "-0.264084114829517" "0.16662864075678" "-0.869408326331287" "0.341240096672252" "negative"
"235.9725" "228" "0.740216707779803" "0.637105615146095" "0.13449" "0.190971574171295" "0.620914739451911" "-0.413252863541841" "0.795196011884431" "negative"
"235.97251" "233.56" "0.561447241754316" "-0.990275488884415" "-0.21229" "-0.296833781526379" "0.467138328746562" "-0.902764367559898" "0.309096804507139" "negative"
"236.0221" "37.12" "0.94352391362456" "0.170658912947458" "-0.11687" "0.0511547857641539" "0.655240465982674" "-0.551948546440068" "0.654258117968376" "negative"
"236.0915" "59.69" "0.00186520199734647" "4.09596061150403" "0.63478" "1.22775883170199" "0.504529615170807" "0.576684074313339" "1.87883358909063" "negative"
"236.1032" "105.06" "0.78954848517818" "-0.521852394598174" "-0.96503" "-0.156424572178068" "0.535042253183797" "-0.760251799926833" "0.447402655570696" "negative"
"236.1361" "137.91" "0.478843530383343" "1.17292216928997" "0.21924" "0.351581884894156" "0.186844117713734" "-0.25551879544071" "0.958682565229022" "negative"
"236.8645" "32.1" "0.0794780552964191" "2.45650898528502" "0.34577" "0.736335352778575" "0.124891051983356" "0.115604234625378" "1.35706647093177" "negative"
"236.8693" "238.64" "0.925977762299786" "-0.214928369066843" "-0.0029861" "-0.0644244972873957" "0.610446949365604" "-0.667578665533928" "0.538729670959136" "negative"
"236.9382" "95.58" "0.973910214065012" "0.0705085300409731" "0.06801" "0.0211348395843929" "0.447146227714154" "-0.581896554291241" "0.624166233460027" "negative"
"236.9701" "233.3" "0.97504852484822" "0.0663973726379372" "-0.07411" "0.0199025255343217" "0.278693012422954" "-0.58312719184796" "0.622932242916603" "negative"
"236.97011" "243.77" "0.530083797464916" "1.05811469183218" "0.4728" "0.317168493808721" "0.782218708049602" "-0.289173884195423" "0.923510871812865" "negative"
"236.9757" "84.28" "0.41953644998695" "-1.3075503963338" "-0.39907" "-0.391936519722724" "0.445986389502034" "-1.00002441506433" "0.21615137561888" "negative"
"237.0602" "40.72" "0.000103561116519087" "5.13300467513622" "0.83664" "1.53861143228913" "0.154632227832363" "0.861647139974227" "2.21557572460403" "negative"
"237.0972" "114.22" "0.0154294524497132" "-3.23766985111309" "-0.24414" "-0.970487299774033" "0.081616867567292" "-1.60395898288499" "-0.337015616663073" "negative"
"237.112" "104.81" "0.565274862077797" "-0.978805183570782" "-0.15858" "-0.293395572523202" "0.318486945254971" "-0.899259201788385" "0.312468056741981" "negative"
"237.8699" "255.11" "0.483935190584539" "1.16251405228848" "0.23369" "0.348462065447144" "0.277192134277488" "-0.258566693168603" "0.955490824062891" "negative"
"237.86991" "294.76" "0.215495157974859" "-1.83324503890159" "-0.33713" "-0.549512800700198" "0.350146525798734" "-1.16245839389997" "0.0634327924995715" "negative"
"237.9146" "238.68" "0.294660646067618" "1.60808122886553" "0.36416" "0.482020243380433" "0.241702977538415" "-0.128650440631946" "1.09269092739281" "negative"
"237.9642" "36.57" "0.0747876254023368" "2.48892127724388" "0.84299" "0.746050894865679" "0.73617859197845" "0.124856113102736" "1.36724567662862" "negative"
"238.0659" "54.01" "0.757026495395164" "-0.605050760538397" "-0.095824" "-0.181363173462316" "0.201031493049897" "-0.78546923366043" "0.422742886735798" "negative"
"238.0764" "103.03" "0.00310143224803446" "3.90223780070566" "4.1825" "1.16969067274757" "0.891167822272478" "0.522904655178755" "1.81647669031639" "negative"
"238.1009" "114.33" "0.845171144797811" "0.404215954226661" "-0.005732" "0.121163203162346" "0.282872578872993" "-0.482339876333814" "0.724666282658506" "negative"
"238.8688" "253.9" "0.779839394432286" "0.547250553633401" "0.016876" "0.164037637102787" "0.265815378764643" "-0.439870357823252" "0.767945632028827" "negative"
"238.8689" "239.51" "0.809668120561911" "0.482038299261354" "0.060497" "0.144490349217351" "0.434349313508513" "-0.459217971310869" "0.748198669745571" "negative"
"238.86891" "291.62" "0.887297564196185" "-0.308003655982522" "0.13468" "-0.0923236927051854" "0.322540671668185" "-0.695622789516646" "0.510975404106275" "negative"
"238.8996" "31.11" "0.0381477110280031" "2.83099240002424" "1.8267" "0.848586266149336" "0.470194743623081" "0.222151617436653" "1.47502091486202" "negative"
"238.9104" "37.03" "0.581402236145135" "0.94869188429441" "0.54071" "0.2843691504833" "0.503832214116131" "-0.321322373678283" "0.890060674644883" "negative"
"238.9105" "238.01" "0.736494492081257" "0.647583903651404" "0.029476" "0.194112427434723" "0.0916391925017291" "-0.410152026008245" "0.798376880877691" "negative"
"238.9362" "95.06" "0.974121295481827" "-0.0688877937946431" "-0.057448" "-0.0206490260160929" "0.75251219042696" "-0.623679746947825" "0.582381694915639" "negative"
"238.9528" "274.23" "0.934742240933869" "0.192206645522628" "0.2562" "0.0576136903976639" "0.445618121096935" "-0.545512928192441" "0.660740308987768" "negative"
"238.9802" "245.34" "0.353906255994379" "-1.45646323610543" "-0.79033" "-0.43657294851795" "0.792509500866441" "-1.04587542724179" "0.172729530205891" "negative"
"239.0139" "227.86" "0.794218763859734" "-0.514496896608191" "-0.032866" "-0.154219771283889" "0.975725831656705" "-0.758024322921633" "0.449584780353855" "negative"
"239.029" "40.63" "0.000739141189040338" "4.4334325779541" "3.0428" "1.32891561189592" "0.591647072464348" "0.669947615745741" "1.98788360804609" "negative"
"239.0315" "60.86" "0.666347757236732" "-0.783852379280567" "-0.23627" "-0.234958724629665" "0.162751284000094" "-0.839802722899885" "0.369885273640554" "negative"
"239.0614" "84.53" "0.0050628391071198" "-3.70101602104555" "-0.8101" "-1.10937470769297" "0.263738285332666" "-1.75189785341048" "-0.466851561975469" "negative"
"239.0763" "109.72" "0.0444146012814024" "-2.75268609369648" "-0.10912" "-0.825114053330237" "0.0398275805739522" "-1.45029373740977" "-0.199934369250707" "negative"
"239.0764" "139.48" "0.282549424280821" "-1.6454728209475" "-0.3132" "-0.493228324161557" "0.198568004399303" "-1.10425673590053" "0.117800087577417" "negative"
"239.07641" "149.67" "0.960517862009354" "0.119271161011244" "0.20297" "0.0357513743876393" "0.17607627976694" "-0.567307583465937" "0.638810332241216" "negative"
"239.07642" "181.06" "0.987956216474129" "-0.0285782494274679" "-0.021208" "-0.00856629285706728" "0.190359913812809" "-0.61158531122877" "0.594452725514635" "negative"
"239.0765" "123.04" "0.129742152482457" "2.17226580724617" "0.5479" "0.651133832234632" "0.178702691685216" "0.0342216774066841" "1.26804598706258" "negative"
"239.07651" "163.22" "0.558098450575303" "0.996311194213769" "0.21027" "0.298642976298139" "0.280137482309759" "-0.307323152795186" "0.904609105391463" "negative"
"239.0913" "102.56" "0.757497971757951" "0.60340692610975" "0.11287" "0.180870436244102" "0.525689124916947" "-0.42322971741159" "0.784970589899794" "negative"
"239.1253" "128.96" "0.760988723748124" "0.590928506886808" "0.76198" "0.177130046416227" "0.232960374863426" "-0.426925792546107" "0.781185885378561" "negative"
"239.2005" "144.8" "0.00517911977605577" "3.69253236031662" "0.41744" "1.10683174149456" "0.105377517742844" "0.464483968313646" "1.74917951467547" "negative"
"239.9437" "237.99" "0.779839394432286" "0.547111409814587" "0.024714" "0.163995928925237" "0.119135641243374" "-0.439911613093662" "0.767903470944135" "negative"
"239.9892" "35.89" "0.98186905685952" "-0.0447681363983059" "0.31367" "-0.0134191902840775" "0.28074226131688" "-0.616441745737783" "0.589603365169628" "negative"
"240.0669" "39.03" "0.398621194692707" "-1.3520189764325" "-0.46101" "-0.405265918398115" "0.424185304894094" "-1.01370305730003" "0.203171220503799" "negative"
"240.0773" "111.81" "0.717291550139601" "-0.681553172037601" "-0.48794" "-0.204294671167847" "0.907481805910961" "-0.808693319375715" "0.400103977040022" "negative"
"240.0946" "103.66" "0.75960978708612" "0.593843024149237" "-0.0025624" "0.178003669150548" "0.392649151396033" "-0.426062437563075" "0.782069775864171" "negative"
"240.2038" "144.77" "0.00768541408037007" "3.53960343686872" "0.52586" "1.06099149687441" "0.166084420801056" "0.421743926854703" "1.70023906689411" "negative"
"240.8695" "255.09" "0.987349018736632" "0.0298589654992287" "0.060439" "0.00895018582312528" "0.284435512157011" "-0.594069055477365" "0.611969427123616" "negative"
"240.86951" "291.88" "0.533603006437737" "-1.0482869699145" "-0.08325" "-0.314222647028346" "0.198372942310927" "-0.920503697856724" "0.292058403800033" "negative"
"240.86952" "298.26" "0.894202354323594" "-0.296513061460216" "-0.046824" "-0.0888794020382672" "0.259160642657599" "-0.692157817424691" "0.514399013348157" "negative"
"240.942" "243.86" "0.744581621420478" "0.628080018866041" "0.30976" "0.188266163500819" "0.545312579200218" "-0.415924327404215" "0.792456654405853" "negative"
