"m.z" "r.t" "p.value" "t.score" "log2.fc" "effect.size" "st.dev" "lower.ci" "upper.ci" "mode"
"297.2428" "66.56" "0.0418632449346217" "2.62374679501343" "0.88529" "0.712070160147179" "0.410265832788676" "0.153389219719482" "1.27075110057488" "negative"
"297.2429" "50.7" "0.00401130676726413" "3.73330568190744" "1.33" "1.01319821708657" "0.553951671639445" "0.439338165683649" "1.58705826848949" "negative"
"297.24291" "97.46" "0.000301011159941742" "-4.75373850400689" "-1.1907" "-1.29013796006511" "0.265080777863486" "-1.88210313726252" "-0.698172782867698" "negative"
"297.2793" "34.19" "0.69267878661071" "0.591070865437034" "0.17968" "0.160413316791846" "0.224456408113467" "-0.383827399346489" "0.704654032930181" "negative"
"297.467" "27.42" "0.66982178330499" "-0.636147283843233" "1.0174" "-0.172646803854838" "1.33488013815322" "-0.717011369661288" "0.371717761951611" "negative"
"297.7445" "97.51" "0.000373680717556868" "-4.67355595704141" "-1.3132" "-1.26837686666721" "0.317607429229348" "-1.85878390263889" "-0.677969830695536" "negative"
"298.069" "156.69" "0.684721947190002" "0.607476750806039" "0.27367" "0.164865782038975" "0.691667052682981" "-0.379418960226957" "0.709150524304908" "negative"
"298.0694" "188.32" "0.00963739547728627" "3.3300402592444" "0.94077" "0.90375424381779" "0.261290199175952" "0.335975076103496" "1.47153341153208" "negative"
"298.1587" "27.51" "0.756026967353468" "0.478387926096305" "0.12297" "0.129831799240417" "0.577133382618049" "-0.414139016819013" "0.673802615299848" "negative"
"298.2466" "50.73" "0.172034527702505" "1.81692995161391" "0.79467" "0.493104595337029" "0.389616825355409" "-0.0577059915791739" "1.04391518225323" "negative"
"298.2469" "97.5" "0.000115631557711078" "-5.1106883406369" "-1.2395" "-1.38701214312908" "0.266740654316165" "-1.98618195848735" "-0.787842327770811" "negative"
"298.9442" "21.2" "0.78673461634446" "0.420071866322988" "0.32518" "0.114005147788814" "0.400116357235641" "-0.429848280677351" "0.65785857625498" "negative"
"299.1531" "27.57" "0.926446785413902" "-0.149152784038928" "0.64011" "-0.040479228795572" "0.469708861575984" "-0.583987001679013" "0.503028544087869" "negative"
"299.2589" "52.07" "0.0102973046891915" "3.30373180014946" "0.68301" "0.896614275617902" "0.200265984327695" "0.329209808123943" "1.46401874311186" "negative"
"300.0654" "188.09" "0.004524841762919" "3.68516511011047" "0.89949" "1.00013313598415" "0.254493217400505" "0.42703196092053" "1.57323431104778" "negative"
"300.1432" "27.55" "0.994572294781109" "0.0103396830944412" "0.38096" "0.00280613198305675" "0.543558987897046" "-0.540651998951357" "0.546264262917471" "negative"
"300.2168" "155.78" "0.759361376249849" "-0.467296824890693" "-0.30521" "-0.126821736597674" "1.01791196509667" "-0.670769055303544" "0.417125582108196" "negative"
"302.2201" "34.59" "0.315962637993649" "1.36491953507548" "0.79549" "0.370431504204747" "0.487612178971698" "-0.17718791373607" "0.918050922145564" "negative"
"303.231" "97.57" "0.132382016001495" "1.98300103178881" "0.81982" "0.538175354787102" "0.442958388297224" "-0.0140296154999803" "1.09038032507419" "negative"
"303.2327" "175.7" "0.849692154344644" "0.305248504560438" "0.15739" "0.082842731600526" "0.170339414448865" "-0.460824051629702" "0.626509514830754" "negative"
"303.2332" "35.56" "0.629782079779236" "0.713131703913926" "0.89663" "0.193539943555956" "0.632089862070209" "-0.351057102542759" "0.738136989654671" "negative"
"303.4094" "35.75" "0.0942665133154754" "2.1841180704317" "1.1512" "0.59275739074688" "0.428762847557843" "0.0387060318004009" "1.14680874969336" "negative"
"304.2365" "35.54" "0.000552365143428577" "4.52978410365479" "0.92781" "1.22935799226202" "0.219362443284082" "0.641688366620038" "1.817027617904" "negative"
"305.0239" "309.38" "0.725250222501534" "0.532319816430599" "0.72534" "0.144468611702797" "0.726323344233689" "-0.399624303049598" "0.688561526455193" "negative"
"305.0543" "175.78" "0.0141559628422919" "3.15376881887432" "1.1407" "0.855915163837873" "0.296578216931307" "0.290594313996449" "1.4212360136793" "negative"
"305.1431" "29.2" "1.43491033186221e-06" "-6.57691424997203" "-2.2185" "-1.78493762894825" "0.387016163227923" "-2.41800179038306" "-1.15187346751344" "negative"
"305.2475" "35.54" "0.00223676869336339" "3.96289733307318" "0.77005" "1.07550810313379" "0.202039786054653" "0.497907998310664" "1.65310820795691" "negative"
"305.2522" "309.24" "0.0288801735533057" "2.80300303727366" "1.0763" "0.760719298614433" "0.507355285964337" "0.199920523902878" "1.32151807332599" "negative"
"306.0761" "309.26" "0.230931001484233" "1.61678808625432" "1.2542" "0.438787215935322" "0.88574530162052" "-0.110500843794604" "0.988075275665248" "negative"
"306.0826" "480.47" "1.75734326989917e-06" "6.5146284797818" "1.3761" "1.76803362036078" "0.288621335119983" "1.13654103517638" "2.39952620554519" "negative"
"306.0872" "283.51" "0.00947377942361211" "3.33912247607553" "0.35128" "0.906219106511754" "0.128422765926676" "0.338309952332093" "1.47412826069141" "negative"
"306.2514" "35.56" "0.0026528538536579" "3.88786455072001" "0.75006" "1.05514462695992" "0.202520863853572" "0.478788657665611" "1.63150059625423" "negative"
"306.2867" "309.14" "0.968678785400381" "0.0676472490283442" "-0.042315" "0.0183590838646008" "0.437780264624103" "-0.525109068456537" "0.561827236185738" "negative"
"307.0344" "209.02" "0.0261723424425517" "2.84628985120859" "0.36019" "0.772467097064149" "0.151882615069303" "0.211137191947404" "1.3337970021809" "negative"
"307.0843" "283.26" "0.047102089404727" "2.55849837033275" "0.25167" "0.694362103752399" "0.129423181213373" "0.136419195337337" "1.25230501216746" "negative"
"307.1961" "23.71" "0.295657047054691" "1.42192751441832" "0.7513" "0.385903149966248" "0.464889435735962" "-0.162069690267677" "0.933875990200174" "negative"
"307.264" "35.53" "4.55420530896029e-06" "6.19092599319" "1.1915" "1.68018258156941" "0.213735588464548" "1.05667712584259" "2.30368803729624" "negative"
"308.0982" "284.98" "0.000174666484343243" "4.95526650202783" "0.44349" "1.34483152809448" "0.097436016552967" "0.7488520675148" "1.94081098867416" "negative"
"308.2675" "35.63" "7.59765708733043e-06" "6.03155578374185" "1.1311" "1.63693040084065" "0.207938760285539" "1.01724370538535" "2.25661709629595" "negative"
"309.1007" "217.87" "0.00258494552960461" "3.90239215659268" "5.956" "1.05908733768947" "0.932708790270703" "0.482492131027645" "1.63568254435129" "negative"
"309.1014" "284.99" "0.000147387526599182" "5.01246393853583" "0.43849" "1.3603545914677" "0.0941628034032266" "0.763210518109468" "1.95749866482592" "negative"
"309.1564" "28.79" "0.550476607937297" "-0.861565451579481" "0.055959" "-0.233824029913808" "0.489066485080545" "-0.778943845388128" "0.311295785560512" "negative"
"309.1757" "24.31" "0.617302355189147" "0.737964828677247" "0.76654" "0.20027951429532" "0.493511182562983" "-0.344398159520573" "0.744957188111213" "negative"
"309.2068" "145.39" "0.761934840284616" "0.460388352783638" "-0.49211" "0.124946816026454" "0.311324443297201" "-0.418986144623661" "0.668879776676569" "negative"
"309.2798" "35.64" "2.08778749059689e-05" "5.71602085753347" "0.95666" "1.55129599211483" "0.210214249196436" "0.938942011428058" "2.16364997280161" "negative"
"310.2833" "35.57" "3.7448501073541e-05" "5.50108235984968" "0.90647" "1.49296288971396" "0.209951049737979" "0.885425813027876" "2.10049996640004" "negative"
"310.8394" "21.92" "0.00298403755912095" "-3.83832544004086" "-0.64723" "-1.04169999025111" "0.222477883684594" "-1.61724613277644" "-0.46615384772579" "negative"
"311.1402" "152.55" "0.153621190026838" "-1.8898243002913" "-0.79304" "-0.512887712608551" "0.748872561070177" "-1.06429576665304" "0.0385203414359346" "negative"
"311.1682" "613.84" "0.644627969694497" "0.684706158742792" "0.17009" "0.185825410072485" "0.174169808768614" "-0.358682717983428" "0.730333538128399" "negative"
"311.1683" "581.73" "0.159637570580328" "1.86770831697436" "0.24283" "0.506885558813743" "0.143178659282507" "-0.0443388107912954" "1.05810992841878" "negative"
"311.1709" "27.12" "0.517323833442977" "0.92441681844897" "-0.01824" "0.250881538266856" "0.94034625932313" "-0.294489156082322" "0.796252232616034" "negative"
"311.2228" "136.71" "0.274097916543155" "1.48013760192892" "0.24199" "0.401701041140287" "0.276727261619779" "-0.146647343844666" "0.950049426125239" "negative"
"311.2953" "34.76" "0.688031308023536" "-0.601609777687953" "-0.26901" "-0.163273518450235" "0.230627386182193" "-0.707542378329139" "0.380995341428669" "negative"
"311.319" "153.42" "0.0743960241101843" "-2.31709008647442" "-0.4622" "-0.628845249887321" "0.670329175199328" "-1.18421149577076" "-0.0734790040038841" "negative"
"311.4028" "26.94" "0.83687748315392" "0.333792776091551" "0.77206" "0.0905894867520042" "0.776512368603548" "-0.453118181371298" "0.634297154875306" "negative"
"311.4598" "153.37" "0.989984333842783" "-0.0210871930606176" "-0.55074" "-0.00572294589106933" "0.844351712650565" "-0.549181834193211" "0.537735942411072" "negative"
"312.1435" "153.46" "0.991592897294797" "-0.0159777126877151" "-0.61582" "-0.0043362615836063" "0.507913300798218" "-0.547794725229784" "0.539122202062572" "negative"
"312.1742" "27.13" "0.913251266811084" "-0.176983034384926" "-0.0063454" "-0.0480322026032862" "0.656183238921696" "-0.591560325553548" "0.495495920346975" "negative"
"312.226" "136.69" "0.0248716540787593" "2.88190595460302" "0.55136" "0.782133107708198" "0.351611474858004" "0.220360472580288" "1.34390574283611" "negative"
"312.2988" "34.49" "0.410138292510452" "-1.13699944369103" "-0.35658" "-0.30857527010421" "0.237614019903272" "-0.854924274313396" "0.237773734104976" "negative"
"312.3701" "153.49" "0.00404865558776622" "-3.72810467409436" "-1.5212" "-1.01178669274534" "0.959137047548866" "-1.58556433076509" "-0.438009054725591" "negative"
"312.4014" "26.91" "0.660503048276693" "-0.654950290757201" "0.73477" "-0.177749834440688" "1.50238947794235" "-0.722168742665816" "0.366669073784441" "negative"
"313.1129" "352.27" "0.115607097123494" "-2.0626105594546" "-0.48805" "-0.559780933961877" "0.322498563254906" "-1.11269619116959" "-0.00686567675416605" "negative"
"313.1194" "27.26" "0.813203542672484" "-0.37849561063657" "0.16418" "-0.102721585250991" "0.546166906584888" "-0.646500614400364" "0.441057443898382" "negative"
"313.1457" "153.35" "0.00665859954025084" "-3.49694555762797" "-0.76916" "-0.949051405409481" "0.371291139055238" "-1.51927091952965" "-0.378831891289307" "negative"
"313.2382" "47.97" "0.0170175778720332" "-3.06716830880986" "-0.71408" "-0.832412271261644" "0.326726413332294" "-1.39657062330942" "-0.268253919213872" "negative"
"313.4006" "26.9" "0.880559697972516" "-0.236409082345127" "0.51273" "-0.0641600986214375" "1.8305512185036" "-0.607743297158683" "0.479423099915808" "negative"
"314.1154" "352.38" "0.116824748503922" "-2.05514284567798" "-0.50051" "-0.557754238339054" "0.339286899843714" "-1.11060171888703" "-0.00490675779107397" "negative"
"314.1716" "27.13" "0.75726106258325" "0.470649563255131" "1.05" "0.127731650979898" "0.497122555066711" "-0.416222712744578" "0.671686014704374" "negative"
"315.1313" "97.56" "0.984548577954853" "0.0298700166403713" "0.92948" "0.00810655493629645" "0.733522013423532" "-0.53535333691077" "0.551566446783363" "negative"
"315.2536" "115.01" "0.0803001822796353" "-2.27473998526127" "-0.39893" "-0.617351670015054" "0.347123912373478" "-1.17229104963385" "-0.0624122903962614" "negative"
"315.2537" "79.75" "0.149060173631357" "-1.90796522822442" "-0.32661" "-0.517811058673464" "0.178611659352732" "-1.06937135015208" "0.0337492328051536" "negative"
"315.6278" "97.44" "0.394973134971098" "1.17227476176939" "1.2032" "0.318148793525388" "0.744532193944968" "-0.228381874406012" "0.864679461456787" "negative"
"316.9905" "170.27" "0.0953085708678659" "2.17470288857082" "0.36355" "0.590202163211876" "0.184517338837336" "0.0362410750501521" "1.1441632513736" "negative"
"317.2116" "49.34" "4.4334288982602e-05" "5.43850788075352" "1.9011" "1.47598052714916" "0.365594917866205" "0.869818065926223" "2.0821429883721" "negative"
"318.0823" "481.55" "9.5007012266983e-07" "6.73619391800684" "1.2925" "1.8281652372454" "0.255714944643133" "1.19103230897757" "2.46529816551323" "negative"
"319.228" "48.78" "4.39823691010717e-09" "8.67290779074899" "2.571" "2.35377851675232" "0.316764532112647" "1.66191706224817" "3.04563997125646" "negative"
"319.2642" "154.53" "0.312078908401423" "-1.37638758119827" "-0.25343" "-0.373543867583236" "0.296772396723789" "-0.921233238253638" "0.174145503087165" "negative"
"319.4089" "48.42" "6.61891347019489e-09" "8.43178529499841" "3.7003" "2.28833922417632" "0.690557486849957" "1.6037806831702" "2.97289776518245" "negative"
"320.2313" "48.78" "4.39823691010717e-09" "8.59822216533394" "2.6755" "2.3335092570238" "0.332112448380537" "1.64392351608629" "3.0230949979613" "negative"
"321.2124" "23.74" "0.991592897294797" "0.0155786521784338" "0.57065" "0.00422795880023848" "0.675236555971981" "-0.539230476608619" "0.547686394209096" "negative"
"321.2398" "48.47" "2.43344855398618e-06" "6.40342318016658" "2.0063" "1.73785312594085" "0.322923973326453" "1.10913881275868" "2.36656743912302" "negative"
"322.2153" "23.76" "0.996093716130396" "0.00692442774538014" "0.62014" "0.00187925084194535" "0.700913692526333" "-0.541578747882112" "0.545337249566003" "negative"
"323.0431" "278.53" "0.881902470406827" "-0.233888228963696" "0.2854" "-0.0634759531564732" "0.890175981890887" "-0.607056493912442" "0.480104587599496" "negative"
"323.1717" "27.88" "0.473763853846415" "1.00397418938121" "1.2816" "0.27247296239676" "0.56186766061976" "-0.273240429828175" "0.818186354621696" "negative"
"323.22" "43.52" "0.845218141447924" "0.319499521102935" "0.18169" "0.0867103775376119" "0.380093600910047" "-0.456976361719683" "0.630397116794907" "negative"
"325.0879" "199.26" "0.150537848622418" "1.90201111850879" "1.6768" "0.516195146701013" "0.610309151006213" "-0.0353150225953561" "1.06770531599738" "negative"
"325.1841" "581.77" "0.253853192607906" "1.54201983875172" "0.29239" "0.418495533035779" "0.201852681045256" "-0.130268309012707" "0.967259375084266" "negative"
"325.1845" "98.09" "0.262820608142529" "1.51119321506873" "0.47802" "0.410129360314974" "0.380716551478761" "-0.13842543449764" "0.958684155127588" "negative"
"325.186" "26.7" "0.847281213085038" "-0.313000177521275" "0.16977" "-0.0849464921528484" "0.691799564694018" "-0.62862401739596" "0.458731033090263" "negative"
"325.3698" "26.57" "0.995973745650989" "-0.0076318877604991" "0.37231" "-0.00207125152098226" "0.767765260131751" "-0.545529273336505" "0.54138677029454" "negative"
"326.088" "289.62" "0.000610182451495678" "4.49027039371858" "3.5014" "1.21863419306929" "1.86527016232255" "0.631704106615705" "1.80556427952287" "negative"
"326.1871" "581.74" "0.256408935842404" "1.53391427087853" "0.29375" "0.416295727389703" "0.203746762055887" "-0.132412746381071" "0.965004201160476" "negative"
"326.1895" "26.81" "0.830479651311555" "0.343112394794027" "0.48048" "0.0931187789819537" "0.545887951296166" "-0.450603028150932" "0.636840586114839" "negative"
"326.3732" "26.56" "0.604751623224551" "-0.758082344375163" "0.18174" "-0.205739295190338" "0.941926266774427" "-0.750484300358721" "0.339005709978046" "negative"
"327.0907" "289.32" "0.013948434397254" "3.16111368804229" "3.8887" "0.857908520123105" "1.00034253003572" "0.292487697896347" "1.42332934234986" "negative"
"327.1856" "26.79" "0.777261088364843" "-0.436605969467508" "0.38944" "-0.118492410620878" "0.667842100603834" "-0.662377576224211" "0.425392754982456" "negative"
"327.2193" "98.76" "0.301506318715578" "-1.40308498329183" "0.37233" "-0.380789392730863" "0.9114900009303" "-0.928643843892868" "0.167065058431142" "negative"
"327.2332" "35.41" "0.197396136443953" "1.71881421531537" "1.0214" "0.466476534964798" "0.623743706945847" "-0.083566011257067" "1.01651908118666" "negative"
"327.23321" "42.65" "0.320648713107555" "1.35410711007957" "0.93217" "0.367497072721859" "0.575208449572846" "-0.180056919606954" "0.915051065050672" "negative"
"328.187" "26.76" "0.843376745832921" "0.323011805233802" "0.43154" "0.0876635917457445" "0.51617473843524" "-0.456028205569335" "0.631355389060824" "negative"
"328.2363" "35.48" "0.0384031612604906" "2.66763407155091" "1.0597" "0.723980920778449" "0.444645868275298" "0.164793676569035" "1.28316816498786" "negative"
"329.175" "46.12" "0.0964037518290201" "2.16818455057361" "0.47729" "0.588433122849297" "0.355698470037522" "0.0345343112626243" "1.14233193443597" "negative"
"329.2478" "35.54" "0.354917193716403" "1.26581077820496" "0.90627" "0.343533943620431" "0.61901667732001" "-0.203504972102107" "0.89057285934297" "negative"
"330.2516" "35.54" "0.00894768994279762" "3.37015477238813" "1.2721" "0.914641097630349" "0.340867831847658" "0.346285358404294" "1.4829968368564" "negative"
"330.9186" "160.73" "0.261820553202147" "1.51391705395221" "0.30494" "0.410868594906384" "0.51357736674662" "-0.13770450447414" "0.959441694286908" "negative"
"331.1765" "178.33" "6.81470217857512e-05" "-5.30566188265383" "-2.5688" "-1.43992686857146" "0.972876132234489" "-2.04321307064941" "-0.836640666493508" "negative"
"331.191" "96.94" "0.0953085708678659" "-2.17473792112286" "-0.1064" "-0.590211670849959" "0.672674847701512" "-1.14417309420081" "-0.036250247499104" "negative"
"331.1912" "46.37" "0.571747059672394" "0.819049395758423" "0.3269" "0.222285410892009" "0.350343080890479" "-0.322674648663905" "0.767245470447922" "negative"
"331.2631" "35.33" "0.0243875084935031" "2.89098188412967" "1.3516" "0.784596264062999" "0.424274890861054" "0.222709985632329" "1.34648254249367" "negative"
"332.1936" "46.3" "0.804387916456073" "0.392388128304164" "0.28444" "0.106491936604716" "0.37472943820635" "-0.437311092029621" "0.650294965239053" "negative"
"332.267" "35.32" "0.00375856331329205" "3.75600270819376" "1.4192" "1.01935806268344" "0.348533380419147" "0.445137156656655" "1.59357896871022" "negative"
"333.2064" "127.43" "0.000789866652085013" "4.39408873710888" "1.2243" "1.19253103107383" "0.265771292080761" "0.607377807809904" "1.77768425433777" "negative"
"333.2065" "54.19" "0.0156316903731623" "-3.1083588923656" "-2.6588" "-0.843591164546939" "0.760006028444072" "-1.40829870801586" "-0.278883621078015" "negative"
"333.2728" "35.42" "0.0159786926769337" "3.09574657476175" "1.2565" "0.840168252308201" "0.496195510655447" "0.27562958935396" "1.40470691526244" "negative"
"334.1686" "198.95" "3.51280886344979e-08" "7.90618961320525" "3.6841" "2.14569550488968" "1.29954070130567" "1.47659789933743" "2.81479311044193" "negative"
"334.21" "54.39" "0.0527638568390872" "-2.50143582847091" "-2.8897" "-0.678875650029351" "1.19670222694228" "-1.23618757788193" "-0.121563722176772" "negative"
"335.115" "188.92" "0.40999894150491" "-1.13824388570479" "-0.33547" "-0.308913004685047" "0.85526329634812" "-0.855268324193953" "0.237442314823859" "negative"
"335.9014" "587.62" "0.237423181901375" "1.59381394925382" "0.31874" "0.432552164045298" "0.223124585044585" "-0.116572231237421" "0.981676559328016" "negative"
"336.8981" "587.72" "0.254795612649618" "1.53838416938143" "0.28857" "0.417508832765898" "0.217252371443101" "-0.131230139010748" "0.966247804542543" "negative"
"337.1887" "24.18" "0.236796913018255" "1.59913834040351" "0.90721" "0.433997173931866" "0.422967511463144" "-0.115164947358084" "0.983159295221815" "negative"
"337.3112" "35.11" "0.0125753967717766" "3.20650841066877" "0.49495" "0.870228393165698" "0.25506112950378" "0.304184932523075" "1.43627185380832" "negative"
"337.8981" "587.66" "0.25910968369492" "1.52612093442044" "0.27574" "0.414180659597971" "0.219077403488798" "-0.134474848650272" "0.962836167846213" "negative"
"338.2671" "113.88" "0.0253524096650882" "2.86929443955869" "0.78524" "0.778710413279613" "0.630303402240631" "0.217095136623706" "1.34032568993552" "negative"
"339.1996" "581.91" "0.134120724005459" "1.97441486043308" "0.20386" "0.535845116052199" "0.106353188177144" "-0.0162848640297851" "1.08797509613418" "negative"
"339.202" "26.32" "0.236932996885681" "1.59830255146714" "0.56045" "0.433770345503566" "0.588742351189504" "-0.115385845645222" "0.982926536652353" "negative"
"339.2536" "117.62" "0.607366315740115" "-0.753728000020573" "-0.0645" "-0.204557550561702" "0.198060448464667" "-0.749287829322536" "0.340172728199133" "negative"
"339.3265" "34.42" "0.891734550817487" "-0.213943952115824" "-1.1925" "-0.0580631883134346" "0.356624792609756" "-0.601623705485675" "0.485497328858806" "negative"
"339.3887" "26.06" "0.960764929977208" "0.0862802778278764" "0.44861" "0.0234159833438213" "0.746684246190711" "-0.520058600105944" "0.566890566793587" "negative"
"340.2056" "26.45" "0.72384140381519" "0.536498166891902" "0.48722" "0.145602592576175" "0.491165328721513" "-0.398500324379385" "0.689705509531735" "negative"
"341.2015" "26.5" "0.75726106258325" "0.470792336395186" "0.49648" "0.127770398809108" "0.490364159704971" "-0.41618426603673" "0.671725063654946" "negative"
"341.2691" "118.55" "0.000481412340774676" "-4.58127929316286" "-0.67382" "-1.24333349779079" "0.16981264560113" "-1.83197521585493" "-0.654691779726661" "negative"
"342.0182" "59.84" "0.598999289781477" "0.770957500062458" "0.40338" "0.209233540210321" "0.786500229780232" "-0.335555502655046" "0.754022583075688" "negative"
"343.0848" "77.22" "0.449331188579092" "-1.05919218978849" "0.52851" "-0.287458817917478" "0.45235957783762" "-0.83342654930685" "0.258508913471895" "negative"
"343.2278" "48.77" "4.45414625713304e-07" "6.97037386735953" "2.18" "1.89172036167881" "0.35757670842137" "1.24847751948148" "2.53496320387613" "negative"
"344.0166" "59.87" "0.330752104019201" "1.32635116971932" "0.4323" "0.359964266227375" "0.576011036815297" "-0.187424123236873" "0.907352655691623" "negative"
"344.231" "48.74" "4.45414625713304e-07" "6.98692341727664" "2.3773" "1.89621181667829" "0.406453429652963" "1.25253152387619" "2.53989210948039" "negative"
"345.0155" "310.98" "0.111191311042358" "2.08313235707462" "0.18813" "0.56535043470241" "0.0999174005588194" "0.0122476997634251" "1.1184531696414" "negative"
"345.2422" "47.57" "0.00495415313849853" "3.64109278752857" "2.2661" "0.988172154894595" "0.61084822447711" "0.415757955462107" "1.56058635432708" "negative"
"346.2462" "47.52" "3.49134484876368e-07" "7.09409023196377" "2.6388" "1.92529628894587" "0.420451550028444" "1.27876545330655" "2.57182712458519" "negative"
"347.1163" "153.22" "0.0241982805651131" "-2.89528087319119" "-0.73808" "-0.785762985575658" "0.428766235391321" "-1.34770321001715" "-0.223822761134168" "negative"
"347.2201" "40.03" "0.0041778003111567" "3.71537546250594" "0.91214" "1.008332056135" "0.298989520401672" "0.434755685876366" "1.58190842639363" "negative"
"347.2586" "47.02" "2.99181715751806e-08" "7.98843811934959" "2.7196" "2.16801728801806" "0.363740962945405" "1.49654293870021" "2.83949163733591" "negative"
"347.2942" "99.53" "0.891402487505817" "0.21562544140888" "-0.22194" "0.0585195350739023" "0.519125603246271" "-0.485042601456836" "0.602081671604641" "negative"
"348.0929" "481.99" "1.43491033186221e-06" "6.58300455107712" "1.5901" "1.78659050249973" "0.347933487964493" "1.15337208030936" "2.41980892469009" "negative"
"348.1473" "225.45" "4.45414625713304e-07" "6.97510474167486" "4.2983" "1.89300429442634" "1.61140976680916" "1.24963647761542" "2.53637211123726" "negative"
"349.0942" "275.74" "0.123673628248481" "2.0236109816662" "0.67844" "0.549196667349626" "0.512693418851922" "-0.00336725166653717" "1.10176058636579" "negative"
"349.2356" "38.85" "0.00194650123999238" "4.02330635627199" "0.9212" "1.09190277311691" "0.2854777753915" "0.513285724614371" "1.67051982161944" "negative"
"350.1087" "498.05" "2.28352641651009e-05" "5.6867122128442" "1.4679" "1.5433417903766" "0.31284651799047" "0.931653239570965" "2.15503034118223" "negative"
"350.10871" "517.48" "3.38034533124776e-07" "7.17539668355534" "1.4238" "1.94736240375384" "0.244380197804332" "1.29864845807052" "2.59607634943716" "negative"
"350.1088" "477.93" "5.28611363735348e-07" "6.90085354525715" "1.3251" "1.87285293629042" "0.254475717608335" "1.23143960023196" "2.51426627234889" "negative"
"350.1505" "163.21" "3.49134484876368e-07" "-7.11211135319233" "-2.2163" "-1.93018712014332" "0.451856589529011" "-2.57720031732791" "-1.28317392295872" "negative"
"350.2392" "38.74" "0.00192228674566685" "4.03190322206558" "0.97715" "1.09423591426225" "0.33110413924549" "0.515473039693562" "1.67299878883093" "negative"
"351.1119" "477.66" "2.72519447247977e-06" "6.35013508584503" "1.2943" "1.72339103610444" "0.294377113233406" "1.0959953682702" "2.35078670393868" "negative"
"351.1536" "162.77" "2.72519447247977e-06" "-6.35448100842505" "-1.712" "-1.7245704951107" "0.449915597991355" "-2.35207339608441" "-1.097067594137" "negative"
"351.1649" "23.74" "0.0638392939747876" "2.39256656653766" "0.67518" "0.649329143130422" "0.468773695979685" "0.0931834605111216" "1.20547482574972" "negative"
"351.2215" "49.55" "0.839154151927328" "-0.32932584957925" "-0.3915" "-0.0893771879573851" "0.795749526863018" "-0.633078217100914" "0.454323841186143" "negative"
"351.2533" "116.91" "0.329739103146744" "-1.33059785897324" "-0.2731" "-0.361116793865667" "0.180939930873064" "-0.908530301747619" "0.186296714016285" "negative"
"351.3262" "33.89" "0.821359370809487" "-0.358300412195329" "0.76794" "-0.0972407216952589" "0.54847730685982" "-0.640986404335462" "0.446504960944944" "negative"
"352.0881" "23.8" "0.926317178079578" "-0.151333675064489" "-1.1712" "-0.0410711103844456" "0.711884151997988" "-0.584580352588741" "0.50243813181985" "negative"
"352.9443" "279.05" "0.195080507758772" "-1.72595545630029" "-1.5806" "-0.468414627703568" "0.560773907752216" "-1.01851167187936" "0.0816824164722222" "negative"
"353.0921" "24.16" "0.995973745650989" "-0.00757692757921945" "0.83686" "-0.00205633563612633" "0.672316392583742" "-0.545514355577338" "0.541401684305085" "negative"
"353.1737" "53.2" "0.890991206942272" "-0.216933704453485" "0.32852" "-0.0588745903244536" "0.64078145961917" "-0.602437995543644" "0.484688814894737" "negative"
"353.1965" "158.87" "0.920936253887304" "0.164765222343979" "1.5218" "0.0447163569610238" "1.94117174387802" "-0.498802404486139" "0.588235118408187" "negative"
"353.3424" "34.13" "0.104193981621227" "-2.12109763422184" "-0.255" "-0.575653997923384" "0.247536831863697" "-1.12910828792335" "-0.0221997079234201" "negative"
"354.3457" "34.04" "0.096633564337076" "-2.16619346378381" "-0.27297" "-0.58789275306515" "0.273727839362101" "-1.14177257757516" "-0.0340129285551379" "negative"
"355.0204" "142.69" "0.907814757597042" "0.187670833011319" "0.052807" "0.0509328111886803" "0.165394938005855" "-0.492604049674117" "0.594469672051478" "negative"
"356.0983" "286.2" "0.000641160561425308" "4.46804184896656" "4.5486" "1.2126014907325" "1.97773306280206" "0.626084992360667" "1.79911798910434" "negative"
"357.1007" "74.89" "0.926317178079578" "-0.15036478291664" "0.10334" "-0.0408081584912996" "0.649065331846162" "-0.584316745296296" "0.502700428313697" "negative"
"360.1295" "282.64" "0.0377623785321146" "2.67646425092249" "0.45161" "0.726377381919898" "0.228671580695392" "0.167087309826624" "1.28566745401317" "negative"
"360.9342" "587.76" "0.295657047054691" "1.42151567910885" "0.30083" "0.38579138017378" "0.247581705057163" "-0.162178855860644" "0.933761616208205" "negative"
"361.0495" "32.67" "0.0233966386326305" "2.91181179869775" "2.5503" "0.790249386014606" "1.43296132975108" "0.22810102447223" "1.35239774755698" "negative"
"362.2365" "35.06" "0.201981538651169" "1.70351555764994" "0.6277" "0.462324565104535" "0.28971313834952" "-0.0876019728830568" "1.01225110309213" "negative"
"364.0425" "289.13" "0.00151874322512574" "4.12894145433392" "1.4985" "1.12057154608581" "1.61830343945621" "0.540143660194571" "1.70099943197704" "negative"
"365.0558" "275.68" "0.101615934254841" "2.1334321631472" "0.81655" "0.57900151987326" "0.646570054234343" "0.0254316955115007" "1.13257134423502" "negative"
"365.0888" "285.55" "0.539632469309569" "0.882246735566462" "0.45378" "0.239436814359566" "0.523533092505226" "-0.3057636163719" "0.784637245091031" "negative"
"365.1679" "24.98" "0.589542762592631" "-0.78739441942995" "0.35544" "-0.213694427910529" "0.790143821179821" "-0.758540763422265" "0.331151907601206" "negative"
