"gene","edge","net"
"K07968","edg16777","ko01100"
"K09674","edg16778","ko01100"
"K07966","edg16779","ko01100"
"K07967","edg16779","ko01100"
"K07968","edg16779","ko01100"
"K00781","edg16780","ko01100"
"K09674","edg16781","ko01100"
"K21680","edg16782","ko01100"
"K05352","edg16782","ko01100"
"K21681","edg16782","ko01100"
"K21680","edg16783","ko01100"
"K05352","edg16783","ko01100"
"K21681","edg16783","ko01100"
"K21680","edg16784","ko01100"
"K05352","edg16784","ko01100"
"K21681","edg16784","ko01100"
"K21680","edg16785","ko01100"
"K05352","edg16785","ko01100"
"K21681","edg16785","ko01100"
"K21680","edg16786","ko01100"
"K05352","edg16786","ko01100"
"K21681","edg16786","ko01100"
"K21680","edg16787","ko01100"
"K05352","edg16787","ko01100"
"K21681","edg16787","ko01100"
"K21680","edg16788","ko01100"
"K05352","edg16788","ko01100"
"K21681","edg16788","ko01100"
"K21680","edg16789","ko01100"
"K05352","edg16789","ko01100"
"K21681","edg16789","ko01100"
"K21680","edg16790","ko01100"
"K05352","edg16790","ko01100"
"K21681","edg16790","ko01100"
"K21680","edg16791","ko01100"
"K05352","edg16791","ko01100"
"K21681","edg16791","ko01100"
"K21680","edg16792","ko01100"
"K05352","edg16792","ko01100"
"K21681","edg16792","ko01100"
"K21680","edg16793","ko01100"
"K05352","edg16793","ko01100"
"K21681","edg16793","ko01100"
"K21680","edg16794","ko01100"
"K05352","edg16794","ko01100"
"K21681","edg16794","ko01100"
"K01988","edg16795","ko01100"
"K00719","edg16796","ko01100"
"K01988","edg16797","ko01100"
"K01988","edg16798","ko01100"
"K01988","edg16799","ko01100"
"K01988","edg16800","ko01100"
"K01988","edg16801","ko01100"
"K01988","edg16802","ko01100"
"K01988","edg16803","ko01100"
"K01988","edg16804","ko01100"
"K01988","edg16805","ko01100"
"K01988","edg16806","ko01100"
"K01988","edg16807","ko01100"
"K01988","edg16808","ko01100"
"K01988","edg16809","ko01100"
"K01988","edg16810","ko01100"
"K00719","edg16811","ko01100"
"K00719","edg16812","ko01100"
"K00719","edg16813","ko01100"
"K00719","edg16814","ko01100"
"K00719","edg16815","ko01100"
"K00719","edg16816","ko01100"
"K00719","edg16817","ko01100"
"K00719","edg16818","ko01100"
"K00719","edg16819","ko01100"
"K00719","edg16820","ko01100"
"K00719","edg16821","ko01100"
"K00719","edg16822","ko01100"
"K00719","edg16823","ko01100"
"K20895","edg16824","ko01100"
"K20896","edg16824","ko01100"
"K03707","edg16825","ko01100"
"K00877","edg16825","ko01100"
"K20896","edg16825","ko01100"
"K22911","edg16825","ko01100"
"K03707","edg16826","ko01100"
"K00877","edg16826","ko01100"
"K20896","edg16826","ko01100"
"K22911","edg16826","ko01100"
"K03707","edg16827","ko01100"
"K00877","edg16827","ko01100"
"K20896","edg16827","ko01100"
"K22911","edg16827","ko01100"
"K03707","edg16828","ko01100"
"K00877","edg16828","ko01100"
"K20896","edg16828","ko01100"
"K22911","edg16828","ko01100"
"K03707","edg16829","ko01100"
"K00877","edg16829","ko01100"
"K20896","edg16829","ko01100"
"K22911","edg16829","ko01100"
"K03707","edg16830","ko01100"
"K00877","edg16830","ko01100"
"K20896","edg16830","ko01100"
"K22911","edg16830","ko01100"
"K03707","edg16831","ko01100"
"K00877","edg16831","ko01100"
"K20896","edg16831","ko01100"
"K22911","edg16831","ko01100"
"K03707","edg16832","ko01100"
"K00877","edg16832","ko01100"
"K20896","edg16832","ko01100"
"K22911","edg16832","ko01100"
"K03707","edg16833","ko01100"
"K00877","edg16833","ko01100"
"K20896","edg16833","ko01100"
"K22911","edg16833","ko01100"
"K03707","edg16834","ko01100"
"K00877","edg16834","ko01100"
"K20896","edg16834","ko01100"
"K22911","edg16834","ko01100"
"K03707","edg16835","ko01100"
"K00877","edg16835","ko01100"
"K20896","edg16835","ko01100"
"K22911","edg16835","ko01100"
"K03707","edg16836","ko01100"
"K00877","edg16836","ko01100"
"K20896","edg16836","ko01100"
"K22911","edg16836","ko01100"
"K03707","edg16837","ko01100"
"K00877","edg16837","ko01100"
"K20896","edg16837","ko01100"
"K22911","edg16837","ko01100"
"K16146","edg16838","ko01100"
"K16147","edg16839","ko01100"
"K00965","edg16840","ko01100"
"K00965","edg16841","ko01100"
"K00965","edg16842","ko01100"
"K00965","edg16843","ko01100"
"K00965","edg16844","ko01100"
"K00965","edg16845","ko01100"
"K00965","edg16846","ko01100"
"K00965","edg16847","ko01100"
"K00965","edg16848","ko01100"
"K00965","edg16849","ko01100"
"K00965","edg16850","ko01100"
"K00965","edg16851","ko01100"
"K00965","edg16852","ko01100"
"K00965","edg16853","ko01100"
"K00965","edg16854","ko01100"
"K00965","edg16855","ko01100"
"K00965","edg16856","ko01100"
"K00965","edg16857","ko01100"
"K00965","edg16858","ko01100"
"K00965","edg16859","ko01100"
"K00965","edg16860","ko01100"
"K00965","edg16861","ko01100"
"K00965","edg16862","ko01100"
"K00965","edg16863","ko01100"
"K00965","edg16864","ko01100"
"K00965","edg16865","ko01100"
"K00965","edg16866","ko01100"
"K00965","edg16867","ko01100"
"K00965","edg16868","ko01100"
"K00965","edg16869","ko01100"
"K00965","edg16870","ko01100"
"K00965","edg16871","ko01100"
"K00965","edg16872","ko01100"
"K00965","edg16873","ko01100"
"K00965","edg16874","ko01100"
"K00965","edg16875","ko01100"
"K00965","edg16876","ko01100"
"K00965","edg16877","ko01100"
"K00965","edg16878","ko01100"
"K00965","edg16879","ko01100"
"K00965","edg16880","ko01100"
"K00965","edg16881","ko01100"
"K00965","edg16882","ko01100"
"K00965","edg16883","ko01100"
"K00965","edg16884","ko01100"
"K00965","edg16885","ko01100"
"K00965","edg16886","ko01100"
"K00965","edg16887","ko01100"
"K00965","edg16888","ko01100"
"K00965","edg16889","ko01100"
"K01784","edg16890","ko01100"
"K17716","edg16890","ko01100"
"K01784","edg16891","ko01100"
"K17716","edg16891","ko01100"
"K01784","edg16892","ko01100"
"K17716","edg16892","ko01100"
"K01784","edg16893","ko01100"
"K17716","edg16893","ko01100"
"K01784","edg16894","ko01100"
"K17716","edg16894","ko01100"
"K01784","edg16895","ko01100"
"K17716","edg16895","ko01100"
"K01784","edg16896","ko01100"
"K17716","edg16896","ko01100"
"K01784","edg16897","ko01100"
"K17716","edg16897","ko01100"
"K01784","edg16898","ko01100"
"K17716","edg16898","ko01100"
"K01784","edg16899","ko01100"
"K17716","edg16899","ko01100"
"K01784","edg16900","ko01100"
"K17716","edg16900","ko01100"
"K01784","edg16901","ko01100"
"K17716","edg16901","ko01100"
"K01784","edg16902","ko01100"
"K17716","edg16902","ko01100"
"K06044","edg16903","ko01100"
"K01236","edg16904","ko01100"
"K01236","edg16905","ko01100"
"K01236","edg16906","ko01100"
"K01236","edg16907","ko01100"
"K01236","edg16908","ko01100"
"K01236","edg16909","ko01100"
"K01236","edg16910","ko01100"
"K01236","edg16911","ko01100"
"K01236","edg16912","ko01100"
"K01236","edg16913","ko01100"
"K01236","edg16914","ko01100"
"K01236","edg16915","ko01100"
"K01236","edg16916","ko01100"
"K01176","edg16917","ko01100"
"K07405","edg16917","ko01100"
"K05343","edg16917","ko01100"
"K01177","edg16917","ko01100"
"K05992","edg16917","ko01100"
"K01208","edg16917","ko01100"
"K01214","edg16918","ko01100"
"K00702","edg16919","ko01100"
"K00702","edg16920","ko01100"
"K00702","edg16921","ko01100"
"K00702","edg16922","ko01100"
"K00702","edg16923","ko01100"
"K00702","edg16924","ko01100"
"K00702","edg16925","ko01100"
"K00702","edg16926","ko01100"
"K00702","edg16927","ko01100"
"K00702","edg16928","ko01100"
"K00702","edg16929","ko01100"
"K00702","edg16930","ko01100"
"K00702","edg16931","ko01100"
"K00753","edg16932","ko01100"
"K14413","edg16933","ko01100"
"K12373","edg16934","ko01100"
"K00717","edg16935","ko01100"
"K14434","edg16936","ko01100"
"K14459","edg16937","ko01100"
"K14464","edg16938","ko01100"
"K00753","edg16939","ko01100"
"K20730","edg16940","ko01100"
"K00781","edg16941","ko01100"
"K09656","edg16942","ko01100"
"K09657","edg16942","ko01100"
"K09673","edg16943","ko01100"
"K09672","edg16943","ko01100"
"K01217","edg16944","ko01100"
"K01136","edg16945","ko01100"
"K09828","edg16946","ko01100"
"K09832","edg16947","ko01100"
"K06131","edg16948","ko01100"
"K06132","edg16948","ko01100"
"K06131","edg16949","ko01100"
"K06132","edg16949","ko01100"
"K06131","edg16950","ko01100"
"K06132","edg16950","ko01100"
"K06131","edg16951","ko01100"
"K06132","edg16951","ko01100"
"K06131","edg16952","ko01100"
"K06132","edg16952","ko01100"
"K06131","edg16953","ko01100"
"K06132","edg16953","ko01100"
"K06131","edg16954","ko01100"
"K06132","edg16954","ko01100"
"K06131","edg16955","ko01100"
"K06132","edg16955","ko01100"
"K06131","edg16956","ko01100"
"K06132","edg16956","ko01100"
"K06131","edg16957","ko01100"
"K06132","edg16957","ko01100"
"K06131","edg16958","ko01100"
"K06132","edg16958","ko01100"
"K06131","edg16959","ko01100"
"K06132","edg16959","ko01100"
"K06131","edg16960","ko01100"
"K06132","edg16960","ko01100"
"K06131","edg16961","ko01100"
"K06132","edg16961","ko01100"
"K06131","edg16962","ko01100"
"K06132","edg16962","ko01100"
"K06131","edg16963","ko01100"
"K06132","edg16963","ko01100"
"K06131","edg16964","ko01100"
"K06132","edg16964","ko01100"
"K06131","edg16965","ko01100"
"K06132","edg16965","ko01100"
"K06131","edg16966","ko01100"
"K06132","edg16966","ko01100"
"K06131","edg16967","ko01100"
"K06132","edg16967","ko01100"
"K06131","edg16968","ko01100"
"K06132","edg16968","ko01100"
"K06131","edg16969","ko01100"
"K06132","edg16969","ko01100"
"K06131","edg16970","ko01100"
"K06132","edg16970","ko01100"
"K06131","edg16971","ko01100"
"K06132","edg16971","ko01100"
"K06131","edg16972","ko01100"
"K06132","edg16972","ko01100"
"K19744","edg16973","ko01100"
"K19744","edg16974","ko01100"
"K19744","edg16975","ko01100"
"K19744","edg16976","ko01100"
"K19744","edg16977","ko01100"
"K19744","edg16978","ko01100"
"K19744","edg16979","ko01100"
"K19744","edg16980","ko01100"
"K19744","edg16981","ko01100"
"K19744","edg16982","ko01100"
"K19744","edg16983","ko01100"
"K19744","edg16984","ko01100"
"K19744","edg16985","ko01100"
"K19744","edg16986","ko01100"
"K19744","edg16987","ko01100"
"K19744","edg16988","ko01100"
"K19744","edg16989","ko01100"
"K19744","edg16990","ko01100"
"K19744","edg16991","ko01100"
"K19744","edg16992","ko01100"
"K19744","edg16993","ko01100"
"K19744","edg16994","ko01100"
"K19744","edg16995","ko01100"
"K19744","edg16996","ko01100"
"K19744","edg16997","ko01100"
"K19744","edg16998","ko01100"
"K19744","edg16999","ko01100"
"K19744","edg17000","ko01100"
"K19744","edg17001","ko01100"
"K19744","edg17002","ko01100"
"K19744","edg17003","ko01100"
"K19744","edg17004","ko01100"
"K19744","edg17005","ko01100"
"K19744","edg17006","ko01100"
"K19744","edg17007","ko01100"
"K19744","edg17008","ko01100"
"K19744","edg17009","ko01100"
"K00824","edg17010","ko01100"
"K00273","edg17010","ko01100"
"K19746","edg17010","ko01100"
"K13788","edg17011","ko01100"
"K00625","edg17011","ko01100"
"K15024","edg17011","ko01100"
"K13923","edg17011","ko01100"
"K13788","edg17012","ko01100"
"K00625","edg17012","ko01100"
"K15024","edg17012","ko01100"
"K13923","edg17012","ko01100"
"K13788","edg17013","ko01100"
"K00625","edg17013","ko01100"
"K15024","edg17013","ko01100"
"K13923","edg17013","ko01100"
"K13788","edg17014","ko01100"
"K00625","edg17014","ko01100"
"K15024","edg17014","ko01100"
"K13923","edg17014","ko01100"
"K13788","edg17015","ko01100"
"K00625","edg17015","ko01100"
"K15024","edg17015","ko01100"
"K13923","edg17015","ko01100"
"K13788","edg17016","ko01100"
"K00625","edg17016","ko01100"
"K15024","edg17016","ko01100"
"K13923","edg17016","ko01100"
"K13788","edg17017","ko01100"
"K00625","edg17017","ko01100"
"K15024","edg17017","ko01100"
"K13923","edg17017","ko01100"
"K13788","edg17018","ko01100"
"K00625","edg17018","ko01100"
"K15024","edg17018","ko01100"
"K13923","edg17018","ko01100"
"K13788","edg17019","ko01100"
"K00625","edg17019","ko01100"
"K15024","edg17019","ko01100"
"K13923","edg17019","ko01100"
"K13788","edg17020","ko01100"
"K00625","edg17020","ko01100"
"K15024","edg17020","ko01100"
"K13923","edg17020","ko01100"
"K13788","edg17021","ko01100"
"K00625","edg17021","ko01100"
"K15024","edg17021","ko01100"
"K13923","edg17021","ko01100"
"K13788","edg17022","ko01100"
"K00625","edg17022","ko01100"
"K15024","edg17022","ko01100"
"K13923","edg17022","ko01100"
"K13788","edg17023","ko01100"
"K00625","edg17023","ko01100"
"K15024","edg17023","ko01100"
"K13923","edg17023","ko01100"
"K01574","edg17024","ko01100"
"K00925","edg17025","ko01100"
"K00932","edg17025","ko01100"
"K19697","edg17025","ko01100"
"K01739","edg17026","ko01100"
"K01739","edg17027","ko01100"
"K01739","edg17028","ko01100"
"K01739","edg17029","ko01100"
"K01739","edg17030","ko01100"
"K01739","edg17031","ko01100"
"K01739","edg17032","ko01100"
"K01739","edg17033","ko01100"
"K01739","edg17034","ko01100"
"K01739","edg17035","ko01100"
"K01739","edg17036","ko01100"
"K01739","edg17037","ko01100"
"K01739","edg17038","ko01100"
"K11204","edg17039","ko01100"
"K11205","edg17039","ko01100"
"K01919","edg17039","ko01100"
"K21456","edg17040","ko01100"
"K01920","edg17040","ko01100"
"K12960","edg17041","ko01100"
"K12960","edg17042","ko01100"
"K12960","edg17043","ko01100"
"K12960","edg17044","ko01100"
"K12960","edg17045","ko01100"
"K12960","edg17046","ko01100"
"K12960","edg17047","ko01100"
"K12960","edg17048","ko01100"
"K12960","edg17049","ko01100"
"K12960","edg17050","ko01100"
"K12960","edg17051","ko01100"
"K12960","edg17052","ko01100"
"K12960","edg17053","ko01100"
"K19696","edg17054","ko01100"
"K19696","edg17055","ko01100"
"K19696","edg17056","ko01100"
"K19696","edg17057","ko01100"
"K19696","edg17058","ko01100"
"K19696","edg17059","ko01100"
"K19696","edg17060","ko01100"
"K19696","edg17061","ko01100"
"K19696","edg17062","ko01100"
"K19696","edg17063","ko01100"
"K19696","edg17064","ko01100"
"K19696","edg17065","ko01100"
"K19696","edg17066","ko01100"
"K00844","edg17067","ko01100"
"K18676","edg17067","ko01100"
"K15855","edg17068","ko01100"
"K01233","edg17069","ko01100"
"K01452","edg17070","ko01100"
"K01183","edg17071","ko01100"
"K20547","edg17071","ko01100"
"K13381","edg17071","ko01100"
"K01207","edg17072","ko01100"
"K12373","edg17072","ko01100"
"K00884","edg17073","ko01100"
"K01836","edg17074","ko01100"
"K00992","edg17075","ko01100"
"K07102","edg17076","ko01100"
"K11182","edg17077","ko01100"
"K09251","edg17077","ko01100"
"K12256","edg17077","ko01100"
"K03343","edg17077","ko01100"
"K11182","edg17078","ko01100"
"K09251","edg17078","ko01100"
"K12256","edg17078","ko01100"
"K03343","edg17078","ko01100"
"K11182","edg17079","ko01100"
"K09251","edg17079","ko01100"
"K12256","edg17079","ko01100"
"K03343","edg17079","ko01100"
"K11182","edg17080","ko01100"
"K09251","edg17080","ko01100"
"K12256","edg17080","ko01100"
"K03343","edg17080","ko01100"
"K11182","edg17081","ko01100"
"K09251","edg17081","ko01100"
"K12256","edg17081","ko01100"
"K03343","edg17081","ko01100"
"K11182","edg17082","ko01100"
"K09251","edg17082","ko01100"
"K12256","edg17082","ko01100"
"K03343","edg17082","ko01100"
"K11182","edg17083","ko01100"
"K09251","edg17083","ko01100"
"K12256","edg17083","ko01100"
"K03343","edg17083","ko01100"
"K11182","edg17084","ko01100"
"K09251","edg17084","ko01100"
"K12256","edg17084","ko01100"
"K03343","edg17084","ko01100"
"K11182","edg17085","ko01100"
"K09251","edg17085","ko01100"
"K12256","edg17085","ko01100"
"K03343","edg17085","ko01100"
"K11182","edg17086","ko01100"
"K09251","edg17086","ko01100"
"K12256","edg17086","ko01100"
"K03343","edg17086","ko01100"
"K11182","edg17087","ko01100"
"K09251","edg17087","ko01100"
"K12256","edg17087","ko01100"
"K03343","edg17087","ko01100"
"K11182","edg17088","ko01100"
"K09251","edg17088","ko01100"
"K12256","edg17088","ko01100"
"K03343","edg17088","ko01100"
"K11182","edg17089","ko01100"
"K09251","edg17089","ko01100"
"K12256","edg17089","ko01100"
"K03343","edg17089","ko01100"
"K13746","edg17090","ko01100"
"K13746","edg17091","ko01100"
"K13746","edg17092","ko01100"
"K13746","edg17093","ko01100"
"K13746","edg17094","ko01100"
"K13746","edg17095","ko01100"
"K13746","edg17096","ko01100"
"K13746","edg17097","ko01100"
"K13746","edg17098","ko01100"
"K13746","edg17099","ko01100"
"K13746","edg17100","ko01100"
"K13746","edg17101","ko01100"
"K13746","edg17102","ko01100"
"K09473","edg17103","ko01100"
"K09473","edg17104","ko01100"
"K09473","edg17105","ko01100"
"K09473","edg17106","ko01100"
"K09473","edg17107","ko01100"
"K09473","edg17108","ko01100"
"K09473","edg17109","ko01100"
"K09473","edg17110","ko01100"
"K09473","edg17111","ko01100"
"K09473","edg17112","ko01100"
"K09473","edg17113","ko01100"
"K09473","edg17114","ko01100"
"K09473","edg17115","ko01100"
"K00128","edg17116","ko01100"
"K14085","edg17116","ko01100"
"K00149","edg17116","ko01100"
"K00137","edg17116","ko01100"
"K12254","edg17116","ko01100"
"K00128","edg17117","ko01100"
"K14085","edg17117","ko01100"
"K00149","edg17117","ko01100"
"K00137","edg17117","ko01100"
"K12254","edg17117","ko01100"
"K00128","edg17118","ko01100"
"K14085","edg17118","ko01100"
"K00149","edg17118","ko01100"
"K00137","edg17118","ko01100"
"K12254","edg17118","ko01100"
"K00128","edg17119","ko01100"
"K14085","edg17119","ko01100"
"K00149","edg17119","ko01100"
"K00137","edg17119","ko01100"
"K12254","edg17119","ko01100"
"K00128","edg17120","ko01100"
"K14085","edg17120","ko01100"
"K00149","edg17120","ko01100"
"K00137","edg17120","ko01100"
"K12254","edg17120","ko01100"
"K00128","edg17121","ko01100"
"K14085","edg17121","ko01100"
"K00149","edg17121","ko01100"
"K00137","edg17121","ko01100"
"K12254","edg17121","ko01100"
"K00128","edg17122","ko01100"
"K14085","edg17122","ko01100"
"K00149","edg17122","ko01100"
"K00137","edg17122","ko01100"
"K12254","edg17122","ko01100"
"K00128","edg17123","ko01100"
"K14085","edg17123","ko01100"
"K00149","edg17123","ko01100"
"K00137","edg17123","ko01100"
"K12254","edg17123","ko01100"
"K00128","edg17124","ko01100"
"K14085","edg17124","ko01100"
"K00149","edg17124","ko01100"
"K00137","edg17124","ko01100"
"K12254","edg17124","ko01100"
"K00128","edg17125","ko01100"
"K14085","edg17125","ko01100"
"K00149","edg17125","ko01100"
"K00137","edg17125","ko01100"
"K12254","edg17125","ko01100"
"K00128","edg17126","ko01100"
"K14085","edg17126","ko01100"
"K00149","edg17126","ko01100"
"K00137","edg17126","ko01100"
"K12254","edg17126","ko01100"
"K00128","edg17127","ko01100"
"K14085","edg17127","ko01100"
"K00149","edg17127","ko01100"
"K00137","edg17127","ko01100"
"K12254","edg17127","ko01100"
"K00128","edg17128","ko01100"
"K14085","edg17128","ko01100"
"K00149","edg17128","ko01100"
"K00137","edg17128","ko01100"
"K12254","edg17128","ko01100"
"K06041","edg17129","ko01100"
"K06041","edg17130","ko01100"
"K06041","edg17131","ko01100"
"K06041","edg17132","ko01100"
"K06041","edg17133","ko01100"
"K06041","edg17134","ko01100"
"K06041","edg17135","ko01100"
"K06041","edg17136","ko01100"
"K06041","edg17137","ko01100"
"K06041","edg17138","ko01100"
"K06041","edg17139","ko01100"
"K06041","edg17140","ko01100"
"K06041","edg17141","ko01100"
"K06041","edg17142","ko01100"
"K06041","edg17143","ko01100"
"K06041","edg17144","ko01100"
"K06041","edg17145","ko01100"
"K06041","edg17146","ko01100"
"K06041","edg17147","ko01100"
"K06041","edg17148","ko01100"
