"name","id"
"G13081","4991"
"C00789","4992"
"G13087","4994"
"G13091","4995"
"G13092","4996"
"G13093","4997"
"G13094","4998"
"G13095","4999"
"G13096","5000"
"G13097","5001"
"G13098","5002"
"G13026","5004"
"G13084","5005"
"G13082","5006"
"G13088","5007"
"G13086","5008"
"G13083","5009"
"G13090","5010"
"G13100","5011"
"G13085","5012"
"G13089","5013"
"G13028","5015"
"C11437","5016"
"C06459","5017"
"C05674","5018"
"C05770","5019"
"C21284","5020"
"C00853","5021"
"C15672","5025"
"C15670","5026"
"C00500","5028"
"C00486","5029"
"C05787","5030"
"C05791","5031"
"C06548","5034"
"C01380","5035"
"C01617","5037"
"C06305","5039"
"C00341","5040"
"C17550","5043"
"C17549","5044"
"C02575","5045"
"C18933","5046"
"C00750","5049"
"C03740","5050"
"C01879","5051"
"C00748","5052"
"G13128","5060"
"G00143","5061"
"G00144","5062"
"G00145","5063"
"G00146","5064"
"G13046","5069"
"G00148","5070"
"G00149","5071"
"G13044","5072"
"G12396","5074"
"G00032","5075"
"G00403","5076"
"G00392","5077"
"G00100","5078"
"G13108","5079"
"G13107","5080"
"G13103","5081"
"G13104","5082"
"G13105","5083"
"G11291","5085"
"G13102","5086"
"G13101","5087"
"G13116","5088"
"C00979","5091"
"C00491","5092"
"C16155","5093"
"C16153","5094"
"C16154","5095"
"C16156","5096"
"C16157","5097"
"C20877","5098"
"C20878","5099"
"C20879","5100"
"C20876","5101"
"C00096","5125"
"G13119","5126"
"G13120","5127"
"G13121","5128"
"G13122","5129"
"G13123","5130"
"G13124","5131"
"C05258","5136"
"C00128","5138"
"C01100","5143"
"C01267","5144"
"C04666","5145"
"G00055","5147"
"G00048","5151"
"G00058","5152"
"G00062","5153"
"G00037","5162"
"G00046","5163"
"G00044","5164"
"G00047","5165"
"G00042","5166"
"G00043","5167"
"G00045","5168"
"G00039","5169"
"G00040","5170"
"G00063","5171"
"G00428","5172"
"G02977","5173"
"G00057","5175"
"G00054","5176"
"C06161","5178"
"C06160","5179"
"C05587","5181"
"C05581","5182"
"C18218","5187"
"C20790","5190"
"C00430","5194"
"C00931","5196"
"C01024","5197"
"C05766","5198"
"C05768","5200"
"C02189","5202"
"G00023","5203"
"G00024","5204"
"G00025","5205"
"G00154","5207"
"G00155","5208"
"G00156","5209"
"G00158","5210"
"G00159","5211"
"G00157","5212"
"G00160","5213"
"G00028","5214"
"G00029","5215"
"G00003","5216"
"G00031","5217"
"G13027","5218"
"C04652","5219"
"C04824","5220"
"C04932","5221"
"C00167","5222"
"C03033","5223"
"C02591","5224"
"C00089","5225"
"C00689","5226"
"C00029","5227"
"C00760","5228"
"C00369","5229"
"C00718","5230"
"C20265","5231"
"C05849","5232"
"C13309","5245"
"C19847","5246"
"C21084","5247"
"C22039","5248"
"C03313","5249"
"C02059","5250"
"C05819","5252"
"C00828","5253"
"C06118","5254"
"C04053","5255"
"C04349","5256"
"C00266","5257"
"C06441","5258"
"C02266","5259"
"C00502","5260"
"C03826","5261"
"C03827","5263"
"C01720","5264"
"C20781","5265"
"C03979","5266"
"C01934","5267"
"C02991","5268"
"C02431","5269"
"C00507","5270"
"C00861","5271"
"C01131","5272"
"C00083","5273"
"C01721","5274"
"C01099","5275"
"C00424","5276"
"C02492","5278"
"C00392","5279"
"C00644","5280"
"C18096","5285"
"C02962","5286"
"C01487","5287"
"C00247","5289"
"C00665","5291"
"C00103","5292"
"C00031","5293"
"C02888","5294"
"C00976","5296"
"C05144","5297"
"C01768","5298"
"C05392","5299"
"C11516","5300"
"C11544","5301"
"C00243","5302"
"C00492","5303"
"C01613","5304"
"C05404","5305"
"C05402","5306"
"C00795","5307"
"C02262","5309"
"C06376","5310"
"C01132","5311"
"C01235","5312"
"C21955","5313"
"C04575","5314"
"C00879","5315"
"C20896","5316"
"C20889","5317"
"C03921","5318"
"C19871","5341"
"C00255","5420"
"C00061","5421"
"C00016","5422"
"C00143","5423"
"C00020","5424"
"C00212","5425"
"C00147","5426"
"C00131","5427"
"C00242","5428"
"C00268","5429"
"C00130","5430"
"C00272","5431"
"C00206","5432"
"C00008","5433"
"C00262","5434"
"C00286","5435"
"C07480","5437"
"C16365","5441"
"C00921","5442"
"C05922","5443"
"C01268","5444"
"C04732","5445"
"C04332","5446"
"C05923","5447"
"C06148","5448"
"C04874","5449"
"C01300","5450"
"C04807","5451"
"C00415","5452"
"C00504","5453"
"C00440","5454"
"C03479","5455"
"C00664","5456"
"C01762","5457"
"C16352","5458"
"C00294","5459"
"C11821","5460"
"C00387","5461"
"C00655","5462"
"C00568","5463"
"C00385","5464"
"C00366","5465"
"C05512","5466"
"C00360","5467"
"C00559","5468"
"C00361","5469"
"C00362","5470"
"C00330","5471"
"C04895","5472"
"C03794","5473"
"C03684","5474"
"C04244","5475"
"C00101","5477"
"C00234","5478"
"C00445","5479"
"C04640","5482"
"C04823","5483"
"C04677","5484"
"C04734","5485"
"C03373","5488"
"C04751","5489"
"C15667","5490"
"C15563","5494"
"C04454","5495"
"C18910","5496"
"C20248","5500"
"C15996","5501"
"C16675","5502"
"C20239","5503"
"C21310","5509"
"C18239","5510"
"C05924","5511"
"C19848","5512"
"C18237","5513"
"C01007","5514"
"C01352","5515"
"C20567","5516"
"C05925","5517"
"C01304","5518"
"C20264","5519"
"C00835","5520"
"C21640","5522"
"C15522","5523"
"C15925","5526"
"C00973","5528"
"C02995","5529"
"C01231","5530"
"C00965","5531"
"C00963","5532"
"C00461","5534"
"C00140","5535"
"C00270","5537"
"C00645","5538"
"C06156","5542"
"C00357","5543"
"C02713","5544"
"C16698","5545"
"C06240","5546"
"C13952","5547"
"C04573","5548"
"C20395","5549"
"C20359","5550"
"C19725","5551"
"C19745","5552"
"C19823","5553"
"C19961","5554"
"C19971","5555"
"C19972","5556"
"C20082","5557"
"C20083","5558"
"C04613","5559"
"C04630","5560"
"C20357","5561"
"C20424","5562"
"C20418","5563"
"C20419","5564"
"C00935","5567"
"C18094","5568"
"C02474","5569"
"C04089","5570"
"C17328","5571"
"C02199","5572"
"C00617","5573"
"C04037","5574"
"C01236","5576"
"C03733","5577"
"C01219","5578"
"C04297","5579"
"C03598","5580"
"C03599","5581"
"C01788","5582"
"C17326","5583"
"C17327","5584"
"C20638","5585"
"C20672","5586"
"C01623","5587"
"C11521","5588"
"C20251","5589"
"C19891","5590"
"C06153","5591"
"C21643","5592"
"C21644","5593"
"C01194","5595"
"C00092","5597"
"C05981","5598"
"C11554","5599"
"C04549","5600"
"C01277","5601"
"C01243","5602"
"C01245","5603"
"C01220","5604"
"C03546","5605"
"C01204","5606"
"C04063","5607"
"C01272","5608"
"C04006","5609"
"C04637","5610"
"C11556","5611"
"C11557","5612"
"C11555","5613"
"C04520","5614"
"C04579","5615"
"C04563","5616"
"C04477","5617"
"C01284","5618"
"C00137","5619"
"C01177","5620"
"C04062","5621"
"C05993","5623"
"C00937","5624"
"C00256","5625"
"C03451","5626"
"C00168","5627"
"C00898","5628"
"C03459","5630"
"C01146","5631"
"C00042","5634"
"C00122","5635"
"C03561","5636"
"C18026","5637"
"C20238","5638"
"C18324","5639"
"C06027","5640"
"C01127","5642"
"C00683","5644"
"C00100","5645"
"C04593","5646"
"C04225","5647"
"C02225","5648"
"C21250","5649"
"C21017","5650"
"C21018","5651"
"C00583","5652"
"C05235","5653"
"C05979","5654"
"C17530","5656"
"C01845","5657"
"C20783","5658"
"C02411","5659"
"C03058","5660"
"C02630","5661"
"C06143","5662"
"C04546","5663"
"C01412","5665"
"C06142","5666"
"C00497","5667"
"C02331","5669"
"C00531","5672"
"C00490","5673"
"C02341","5674"
"C21632","5675"
"C00345","5678"
"C01172","5679"
"C00221","5683"
"C00121","5684"
"C00672","5685"
"C00673","5687"
"C01801","5688"
"C00236","5691"
"C00197","5692"
"C00118","5693"
"C00180","5695"
"C03576","5696"
"C14180","5697"
"C01031","5698"
"C00237","5699"
"C00067","5700"
"C03920","5701"
"C00218","5702"
"C01046","5703"
"C06019","5704"
"C00149","5705"
"C00074","5706"
"C00022","5707"
"C00036","5708"
"C00041","5709"
"C00049","5710"
"C20954","5711"
"C21068","5712"
"C21069","5713"
"C21070","5714"
"C20926","5715"
"C11536","5716"
"C11537","5717"
"C05528","5718"
"C16588","5723"
"C19154","5725"
"C21971","5726"
"C04732","5727"
"C19155","5728"
"C19156","5729"
"C19151","5730"
"C00048","5735"
"C04348","5736"
"C06028","5737"
"C18323","5738"
"C01417","5740"
"C00288","5741"
"C00726","5743"
"C02084","5747"
"C08276","5748"
"C00087","5749"
"C11143","5750"
"C00580","5751"
"C04022","5753"
"C20870","5754"
"C20955","5755"
"C16357","5756"
"C15556","5759"
"C20566","5760"
"C12248","5761"
"C00119","5762"
"C03090","5763"
"C00301","5765"
"C04051","5766"
"C00603","5775"
"C00802","5776"
"C02348","5777"
"C00035","5780"
"C00044","5782"
"C01228","5783"
"C04494","5784"
"C00942","5785"
"C01261","5786"
"C00104","5787"
"C00081","5788"
"C00700","5790"
"C04392","5791"
"C00575","5792"
"C00002","5794"
"C01260","5795"
"C06197","5796"
"C06193","5797"
"C06194","5798"
"C01367","5799"
"C02353","5800"
"C00881","5802"
"C20254","5804"
"C00813","5806"
"C15607","5807"
"C00383","5808"
"C01168","5809"
"C02067","5810"
"C01368","5811"
"C02355","5812"
"C05822","5813"
"C02354","5814"
"C00365","5815"
"C06198","5816"
"C05281","5820"
"C20846","5821"
"C02376","5822"
"C05202","5831"
"C02105","5832"
"C06167","5833"
"C05178","5834"
"C05179","5835"
"C05220","5836"
"C05322","5837"
"C02106","5854"
"C05174","5855"
"C05175","5856"
"C06163","5857"
"C05189","5858"
"C05190","5859"
"C05191","5860"
"C01516","5861"
"C06173","5863"
"C00666","5867"
"C03871","5869"
"C00680","5870"
"C02362","5873"
"C00940","5874"
"C00719","5876"
"C00213","5878"
"C11145","5880"
"C11142","5881"
"C16432","5882"
"C00986","5883"
"C03508","5884"
"C01888","5885"
"C01242","5887"
"C01962","5888"
"C05824","5889"
"C05823","5891"
"C17267","5895"
"C09306","5896"
"C02218","5898"
"C11499","5899"
"C00097","5903"
"C00793","5904"
"C00697","5915"
"C00887","5916"
"C05361","5917"
"C06058","5918"
"C00169","5922"
"C01563","5923"
"C00488","5925"
"C00244","5928"
"C00671","5930"
"C00233","5931"
"C00141","5933"
"C15979","5934"
"C15975","5935"
"C15977","5936"
"C05998","5937"
"C06002","5940"
"C02170","5941"
"C03284","5942"
"C05560","5944"
"C04076","5947"
"C19886","5949"
"C00956","5950"
"C00109","5952"
"C02876","5953"
"C05539","5955"
"C03972","5956"
"C04877","5957"
"C04882","5958"
"C00047","5959"
"C20277","5960"
"C20278","5961"
"C20279","5962"
"C00739","5963"
"C05161","5964"
"C05825","5965"
"C03239","5966"
"C12455","5967"
"C00431","5968"
"C00990","5971"
"C01672","5972"
"C00489","5973"
"C03273","5974"
"C03196","5975"
"C01142","5976"
"C01186","5977"
"C03656","5978"
"C05231","5979"
"C01028","5980"
"C03955","5981"
"C20333","5982"
"C03078","5986"
"C05933","5988"
"C00533","5989"
"C04498","5990"
"C18326","5992"
"C10497","5993"
"C05936","5996"
"C02714","5997"
"C02946","5998"
"C04281","6002"
"C03912","6003"
"C01157","6005"
"C00148","6006"
"C05840","6007"
"C00170","6009"
"C00019","6010"
"C02282","6011"
"C03440","6012"
"C04282","6013"
"C00884","6014"
"C05938","6015"
"C00012","6017"
"C18174","6018"
"C03375","6019"
"C01044","6020"
"C02835","6023"
"C05130","6024"
"C05127","6025"
"C05827","6026"
"C05828","6027"
"C05575","6032"
"C05570","6033"
"C20995","6035"
"C20994","6036"
"C01152","6039"
"C16519","6041"
"C00885","6043"
"C00251","6044"
"C03964","6045"
"C05350","6046"
"C00822","6047"
"C01384","6048"
"C00642","6049"
"C04642","6050"
"C04186","6051"
"C06201","6052"
"C00483","6054"
"C03765","6055"
"C06044","6056"
"C01161","6062"
"C05593","6063"
"C00601","6066"
"C00155","6069"
"C00439","6072"
"C00166","6074"
"C05852","6075"
"C02505","6076"
"C02137","6077"
"C15524","6078"
"C00582","6079"
"C20062","6080"
"C19975","6081"
"C19946","6082"
"C19945","6083"
"C02265","6084"
"C05620","6085"
"C03519","6086"
"C02763","6087"
"C05607","6088"
"C12622","6089"
"C12623","6090"
"C12624","6091"
"C12621","6092"
"C05629","6093"
"C11588","6096"
"C04044","6097"
"C11457","6098"
"C04479","6099"
"C00356","6102"
"C00322","6103"
"C05653","6105"
"C02938","6110"
"C00954","6112"
"C02693","6113"
"C16518","6114"
"C16516","6115"
"C16517","6116"
"C05837","6117"
"C05640","6118"
"C01987","6119"
"C02161","6120"
"C00398","6123"
"C06213","6124"
"C22006","6125"
"C00643","6135"
"C00780","6136"
"C00978","6137"
"C01598","6138"
"C05648","6139"
"C05651","6140"
"C05638","6141"
"C05639","6142"
"C05646","6143"
"C00079","6146"
"C16850","6147"
"C03082","6149"
"C00441","6150"
"C16848","6151"
"C00296","6153"
"C00944","6154"
"C20653","6156"
"C20654","6157"
"C20327","6158"
"C22053","6160"
"C05665","6161"
"C05341","6162"
"C05340","6164"
"C00099","6165"
"C00245","6168"
"C00506","6169"
"C00593","6170"
"C06451","6171"
"C05682","6172"
"C20396","6173"
"C20422","6174"
"C20423","6175"
"C20440","6176"
"C06452","6177"
"C06454","6178"
"C05678","6179"
"C03557","6180"
"C06482","6181"
"C05703","6182"
"C05335","6183"
"C05698","6184"
"C05699","6185"
"C05689","6186"
"C05690","6187"
"C05336","6188"
"C03004","6189"
"C15503","6190"
"C04350","6191"
"C03742","6192"
"C19712","6193"
"C19715","6194"
"C19714","6195"
"C16075","6196"
"C16074","6197"
"C00561","6198"
"C05143","6199"
"C00844","6200"
"C08325","6201"
"C20313","6203"
"C20314","6204"
"C03219","6205"
"C00302","6209"
"C05715","6210"
"C05714","6211"
"C01401","6212"
"C02237","6214"
"C03943","6216"
"C03341","6217"
"C00179","6220"
"C00436","6221"
"C00127","6224"
"C02320","6225"
"C05729","6226"
"C05726","6227"
"C05727","6228"
"C03646","6229"
"C16664","6230"
"C16663","6231"
"C00078","6232"
"C02091","6233"
"C21390","6234"
"C00036","6237"
"C00158","6238"
"C00024","6239"
"C00101","6240"
"C16597","6242"
"C16163","6247"
"C16169","6248"
"C16168","6249"
"C21959","6250"
"C03035","6251"
"C16173","6252"
"C16172","6253"
"C21967","6254"
"C00173","6255"
"C02133","6256"
"C20859","6257"
"C20825","6258"
"C00188","6259"
"C15972","6260"
"G10599","6262"
"G00008","6263"
"G00018","6264"
"C21988","6267"
"C21994","6268"
"C21995","6269"
"C21996","6270"
"C21997","6271"
"C21998","6272"
"C03043","6273"
"C21075","6274"
"C01297","6275"
"C15986","6276"
"C03056","6277"
"C01056","6278"
"C15987","6279"
"C19631","6280"
"C19569","6281"
"C20361","6282"
"C21154","6283"
"C19567","6284"
"C01059","6285"
"C01020","6286"
"C18232","6287"
"C01596","6288"
"C21835","6289"
"C21510","6290"
"C21511","6291"
"C21512","6292"
"C05777","6293"
"C03657","6294"
"C05847","6295"
"C00353","6296"
"C20738","6297"
"C14156","6298"
"C14155","6299"
"C14154","6300"
"C14153","6301"
"C00418","6302"
"C20847","6303"
"C20848","6304"
"C20345","6305"
"C15795","6306"
"C15796","6307"
"C15797","6308"
"C02557","6309"
"C12000","6310"
"C12001","6311"
"C20760","6312"
"C12002","6313"
"C12003","6314"
"C02400","6315"
"C00744","6316"
"C01457","6317"
"C06653","6318"
"C11990","6319"
"C11991","6320"
"C11992","6321"
"C01946","6322"
"C11998","6323"
"C11999","6324"
"C11994","6325"
"C11996","6326"
"C11961","6327"
"C01033","6328"
"C11977","6329"
"C11978","6330"
"C11979","6331"
"C11980","6332"
"C11982","6333"
"C11984","6334"
"C11981","6335"
"C11983","6336"
"C11962","6337"
"C11963","6338"
"C11964","6339"
"C11966","6340"
"C11968","6341"
"C11965","6342"
"C11967","6343"
"C18054","6345"
"C19686","6346"
"C21306","6347"
"C21307","6348"
"C11468","6349"
"C11448","6350"
"C21308","6351"
"C21309","6352"
"C20810","6353"
"C11449","6354"
"C21311","6355"
"C21312","6356"
"C20856","6361"
"C20857","6362"
"C20841","6363"
"C20842","6364"
"C06630","6369"
"C06633","6370"
"C06616","6371"
"C01912","6372"
"C03240","6373"
"C06635","6374"
"C21320","6375"
"C21321","6376"
"C21322","6377"
"C21323","6378"
"C21324","6379"
"C21325","6382"
"C21326","6383"
"C21327","6384"
"C21328","6385"
"C21343","6390"
"C21344","6391"
"C21345","6392"
"C21346","6393"
"C21347","6394"
"C21337","6395"
"C21338","6396"
"C21339","6397"
"C21340","6398"
"C21341","6399"
"C21342","6400"
"C11469","6401"
"C12354","6403"
"C12441","6404"
"C18327","6405"
"C18328","6406"
"C18329","6407"
"C18353","6408"
"C12442","6409"
"C18293","6410"
"C18294","6411"
"C21430","6412"
"C18337","6413"
"C18330","6414"
"C18331","6415"
"C18332","6416"
"C18629","6417"
"C18336","6418"
"C18709","6419"
"C18354","6420"
"C18356","6421"
"C12434","6422"
"C12435","6423"
"C12436","6424"
"C18295","6425"
"C06629","6426"
"C06628","6427"
"C06627","6428"
"C06654","6429"
"C02811","6430"
"C03206","6431"
"C06570","6432"
"C18296","6433"
"C06624","6434"
"C06571","6435"
"C18334","6436"
"C18335","6437"
"C12420","6438"
"C12416","6439"
"C12415","6440"
"C18630","6441"
"C18631","6442"
"C12421","6443"
"C12422","6444"
"C12423","6445"
"C12424","6446"
"C12382","6447"
"C12383","6448"
"C12384","6449"
"C12385","6450"
"C12386","6451"
"C12387","6452"
"C18710","6453"
"C12388","6454"
"C18711","6455"
"C12389","6456"
"C12366","6457"
"C12367","6458"
"C12368","6459"
"C12369","6460"
"C12378","6461"
"C12379","6462"
"C12370","6463"
"C12371","6464"
"C06801","6465"
"C20974","6466"
"C20975","6467"
"C20976","6468"
"C20977","6469"
"C12381","6470"
"C11907","6472"
"C00688","6473"
"C03319","6474"
"C11926","6475"
"C11912","6476"
"C11460","6477"
"C12481","6478"
"C11908","6479"
"C11925","6480"
"C11933","6481"
"C04268","6482"
"C11909","6483"
"C11910","6484"
"C11911","6485"
"C06620","6486"
"C11928","6487"
"C18035","6488"
"C11915","6489"
"C11916","6490"
"C11927","6491"
"C21071","6492"
"C11921","6493"
"C12318","6494"
"C21073","6495"
"C21074","6496"
"C11919","6497"
"C11922","6498"
"C11920","6499"
"C18032","6500"
"C18033","6501"
"C18034","6502"
"C18029","6503"
"C18030","6504"
"C18031","6505"
"C03442","6507"
"C04767","6508"
"C01138","6510"
"C00413","6511"
"C06568","6512"
"C06569","6513"
"C17366","6514"
"C17367","6515"
"C06669","6516"
"C03198","6517"
"C03590","6518"
"C12323","6519"
"C17355","6520"
"C17352","6521"
"C17351","6522"
"C01739","6523"
"C00927","6524"
"C01941","6525"
"C06655","6526"
"C06656","6527"
"C06657","6528"
"C06658","6529"
"C06659","6530"
"C06660","6531"
"C06661","6532"
"C06662","6533"
"C20956","6534"
"C17691","6535"
"C17692","6536"
"C17693","6537"
"C21204","6538"
"C21205","6539"
"C21206","6540"
"C21207","6541"
"C21208","6542"
"C17694","6545"
"C17696","6546"
"C17697","6547"
"C21218","6548"
"C21216","6549"
"C21219","6550"
"C17700","6551"
"G13114","6553"
"G13117","6554"
"C12112","6556"
"C21368","6557"
"C20563","6558"
"C20512","6559"
"C20513","6560"
"C20607","6561"
"C20604","6562"
"C20605","6563"
"C20630","6564"
"C20045","6565"
"C20564","6566"
"C19688","6567"
"C19698","6568"
"C19699","6569"
"C19700","6570"
"C19701","6571"
"C21110","6572"
"C21109","6573"
"C12491","6574"
"C21125","6575"
"C21126","6576"
"C21127","6577"
"C21128","6578"
"C07349","6579"
"C02079","6580"
"C21131","6581"
"C21134","6582"
"C21135","6583"
"C19830","6585"
"C19831","6586"
"C21473","6587"
"C21408","6588"
"C21411","6589"
"C21412","6590"
"C21442","6592"
"C21295","6593"
"C01748","6594"
"C12470","6595"
"C12483","6596"
"C21567","6597"
"C21568","6598"
"C21569","6599"
"C21138","6600"
"C21139","6601"
"C21571","6602"
"C21572","6603"
"C21565","6604"
"C12023","6605"
"C21574","6606"
"C21573","6607"
"C02679","6608"
"C05223","6609"
"C07044","6610"
"C20639","6611"
"C20651","6612"
"C08057","6613"
"C21085","6614"
"C21086","6615"
"C21087","6616"
"C20940","6617"
"C20941","6618"
"C20942","6620"
"C19815","6621"
"C19814","6622"
"C19939","6624"
"C20404","6625"
"C20403","6626"
"C20400","6627"
"C20399","6628"
"C20397","6629"
"C20407","6630"
"C21873","6632"
"C10641","6633"
"C21330","6634"
"C21141","6635"
"C21140","6636"
"C21874","6637"
"C21875","6638"
"C00556","6639"
"C06581","6640"
"C06580","6641"
"C06579","6642"
"C06578","6643"
"C06577","6644"
"C06576","6645"
"C06575","6646"
"C04592","6647"
"C00146","6648"
"C00090","6651"
"C04091","6652"
"C01407","6653"
"C02632","6654"
"C06587","6655"
"C06586","6656"
"C06585","6657"
"C06584","6658"
"C09822","6659"
"C09823","6660"
"C09811","6661"
"C09812","6662"
"C09813","6663"
"C06723","6664"
"C18314","6666"
"C03223","6667"
"C22085","6668"
"C06554","6669"
"C04484","6670"
"C05375","6671"
"C03671","6672"
"C04434","6673"
"C04324","6674"
"C04115","6675"
"C12631","6677"
"C06563","6678"
"C00814","6679"
"C12461","6680"
"C12462","6682"
"C12463","6683"
"C12468","6685"
"C20629","6686"
"C12474","6687"
"C12475","6688"
"C12476","6689"
"C05080","6690"
"C20447","6691"
"C03724","6692"
"C00845","6693"
"C01546","6694"
"C14279","6695"
"C20453","6696"
"C20452","6697"
"C20499","6698"
"C20500","6699"
"C20502","6700"
"C20574","6701"
"C20503","6702"
"C20505","6703"
"C20507","6704"
"C20575","6705"
"C20444","6706"
"C20445","6707"
"C03944","6708"
"C16753","6709"
"C07024","6711"
"C07025","6712"
"C07026","6713"
"C07027","6714"
"C07028","6715"
"C07029","6716"
"C07030","6717"
"C07031","6718"
"C07032","6719"
"C01610","6720"
"C06033","6721"
"C05675","6722"
"C05676","6723"
"C04691","6724"
"C00133","6727"
"C00041","6728"
"C15525","6729"
"C05631","6730"
"C05905","6732"
"C09727","6733"
"C12319","6734"
"C12320","6735"
"C12322","6736"
"C12321","6738"
"C22068","6742"
"C21999","6743"
"C04045","6748"
"C22038","6749"
"C01850","6750"
"C22014","6751"
"C01217...","6752"
"C01921","6762"
"C05460","6763"
"C05467","6764"
"C01794","6765"
"C00695","6766"
"C05447","6767"
"C05122","6768"
"C15614","6769"
"C05448","6773"
"C05449","6774"
"C05337","6775"
"C02528","6776"
"C06792","6778"
"C06790","6779"
"C00230","6781"
"C06318","6782"
"C19152","6784"
"C19153","6785"
"C06566","6806"
"C16589","6827"
"C20582","6828"
"C16600","6830"
"C16598","6831"
"C00543","6834"
"C00565","6835"
"C01104","6836"
"C00122","6842"
"C00042","6843"
"C00008","6844"
"C00001","6845"
"C00007","6846"
"C00003","6847"
"C00004","6848"
"C00080","6849"
"C00399","6850"
"C00390","6851"
"C00080","6852"
"C00524","6853"
"C00080","6854"
"C00002","6855"
"C00080","6856"
"C00080","6857"
"C00080","6858"
"C00080","6859"
"C00080","6860"
"C00002","6861"
"C00008","6862"
"C00006","6863"
"C00005","6864"
"C00007","6865"
"C00001","6866"
"C00080","6867"
"C00080","6868"
"C02061","6869"
"C16693","6870"
"C00034","6871"
"C00080","6872"
"C00080","6873"
"C00080","6874"
"C22084","6875"
"C06555","6876"
"C00685","6877"
"C01271","6878"
"C00693","6879"
"C00173","6880"
"C03401","6882"
"C22072","6883"
"C22073","6884"
"C22074","6885"
"C22075","6886"
"C12213","6887"
"C12212","6888"
"C21450","6889"
"C21451","6890"
"C00088","5920"
"C06128","6910"
"C02141","6911"
"C01943","6912"
"C22119","6913"
"C22122","6914"
"C22112","6915"
"C22136","6916"
"C05108","3407"
"C15808","3408"
"C06866","4748"
"C04916","3645"
"C04896","6745"
"C02741","6746"
"C02739","6747"
"C01068","6744"
"C05554","5983"
"C00836","4150"
"C01120","6931"
"C12126","4149"
"C02188","6942"
"C05544","6943"
"C05545","6944"
"C05546","6945"
"C03793","6946"
"C01259","6947"
"C01149","6948"
"C01181","6949"
"C00487","6950"
"C01211","6951"
"C04487","6952"
"C22160","6953"
"C22159","6954"
"C15973","6955"
"C02972","6956"
"C02051","6957"
"C02147","6958"
"C22161","6959"
"C00192","5742"
"C00059","4599"
"C00283","6070"
"C01861","5746"
"C00094","5893"
"C00144","5419"
"C06032","4478"
"C02226","5670"
"C02612","5671"
"C00449","3983"
"C01045","6067"
"C13433","4393"
"C13431","4713"
"C13453","4394"
"C21313","6357"
"C05904","4461"
"C02937","6109"
"C06172","1036"
"C21108","7034"
"C20851","7035"
"C20852","7036"
"C20853","7037"
"C20854","7038"
"C21130","7039"
"C21129","7040"
"C20417","7041"
"C20406","7042"
"C21903","7043"
"C10784","7045"
"C20894","7047"
"C19730","7048"
"C08588","7049"
"C19867","7050"
"C19869","7051"
"C19868","7052"
"C17513","7053"
"C08589","7054"
"C22142","7055"
"C22143","7056"
"C22144","7057"
"C22145","7058"
"C22146","7059"
"C22147","7060"
"C22148","7061"
"C05366","7063"
"C10646","7064"
"C18167","7065"
"C10682","7066"
"C21183","7068"
"C21184","7069"
"C10557","7070"
"C10556","7071"
"C22217","7073"
"C22216","7074"
"C21803","7075"
"C21804","7076"
"C21805","7077"
"C21646","7078"
"C21648","7079"
"C21647","7080"
"C20961","7081"
"C20966","7082"
"C20962...","7083"
"C20644","7084"
"C12115","7085"
"C20799","7086"
"C22137","7087"
"C04075","7088"
"C22138","7089"
"C22139","7090"
"C22140","7091"
"C20315","6206"
"C02659","6207"
"C11523","7104"
"C22120","7105"
"C22123","7106"
"C15782","7107"
"C15783","7108"
"C08821","7109"
"C01753","7110"
"C07481","5438"
"C16353","5436"
"C16356","5440"
"C13747","5439"
"C20834","7157"
"C21978","7158"
"C21979","7159"
"C03187","7160"
"C19960","7161"
"C19947","7162"
"C07277","7163"
"C20682","7164"
"C04346","7165"
"C20415","7166"
"C06018","7167"
"C22257","7168"
"C20156","7169"
"C02977","7170"
"C03117","7171"
"C20769","7172"
"C20768","7173"
"C20774","7174"
"C22270","7175"
"C22259","7176"
"C22276","7177"
"C22252","7178"
"C22253","7179"
"C22254","7180"
"C22255","7181"
"C22256","7182"
"C22247","7183"
"C22248","7184"
"C22249","7185"
"C22250","7186"
"C22251","7187"
"C22261","7188"
"C22262","7189"
"C22246","7190"
"C22245","7191"
"C22260","7194"
"C06313","7199"
"C02753","7200"
"C11872","7218"
"C11873","7219"
"C11875","7220"
"C06093","7221"
"C11853","7222"
"C11858","7223"
"C11859","7224"
"C11862","7225"
"C11864","7226"
"C00859","7227"
"C06094","7228"
"C06095","7229"
"C02034","7230"
"C02035","7231"
"C15684","7243"
"C15683","7244"
"C15682","7245"
"C15681","7246"
"C18846","7247"
"C18847","7248"
"C15680","7249"
"C21860","4110"
"C00390","4113"
"C20772","7261"
"C20773","7262"
"C16999","7263"
"C17010","7264"
"C17017","7265"
"C17018","7266"
"C00544","7272"
"C04145","7273"
"C17570","7274"
"C16695","7275"
"C03683","7285"
"C00961","7286"
"C03686","7287"
"C06800","7288"
"G13152","7291"
"G13150","7292"
"G13151","7293"
"C22058","7301"
"C22059","7302"
"C22060","7303"
"C22347","7304"
"C22348","7305"
"C22349","7306"
"C22297","7315"
"C22277","7316"
"C08650","7326"
"C09762","7327"
"C15567","7328"
"C10208","7329"
"C00858","7330"
"C02920","7331"
"C00786","7332"
"C16187","7333"
"C10503","7334"
"C22397","7357"
"C05412","7358"
"C06175","7359"
"C01735","7360"
"C06162","7361"
"C04118","7362"
"C03329","7363"
"C02915","7364"
"C21586","7365"
