#NAME	GSM1432676	GSM1432677	GSM1432646	GSM1432647	GSM1432648
#CLASS	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED
56508	1.466835	1.8353333	-0.6715398	-0.67696	-0.47614002
66832	0.16084146	0.52883434	-0.23354006	-0.2307334	0.028022766
20955	0.1634202	0.11401391	-0.385074378	-0.275604725	-0.199319126
109658	-0.3632865	-0.43116426	0.24866295	0.3475237	0.6294856
19286	0.366543765	0.53411627	-0.484237665	-0.45731163	-0.36276102
20716	-0.42276525	-0.21149349	1.540914	1.2621303	1.5635967
70466	0.036444664	0.00495863	0.11764336	-0.06654692	0.1808629
54167	-0.06574464	-0.15171647	0.33643794	0.30274606	0.36328816
54197	0.15004373	0.36192584	-0.81324935	-0.7874868	-0.60811543
20238	0.21886945	-0.018844843	-0.4710424	-0.26720214	-0.3813169
66302	-0.022353888	0.038226366	-0.2166779	-0.1516726	-0.13092351
102866	0.35500765	0.5321398	-0.092226505	-0.33908987	-0.5390396
192188	0.05125475	-0.50564957	0.1749301	0.4431739	0.2634201
70152	0.016397953	0.2402811	0.05001974	-0.081754684	0.04082966
70729	-0.051425695	-0.050113916	0.0803597	0.28013778	0.04926181
218121	0.048470497	-0.08484316	0.20554161	-0.012628078	0.15368366
170731	-0.23765612	0.22525024	-0.24836683	-0.43646288	-0.37826157
16912	-1.200742	-0.9523866	1.4125192	0.99672484	0.96648717
20186	-0.20528126	0.1773448	-0.5510769	-0.21852303	-0.27836752
15161	-0.15690303	-0.268533	0.1657641	0.45052552	0.006923437
230279	-0.12149143	-0.08477831	1.7356434	1.3409796	1.7193704
60527	0.09329963	-0.08338332	-0.09411645	0.18610549	-0.20267224
319530	0.00736928	0.25905252	-0.014062643	-0.015346289	0.13438487
380660	0.07955742	0.10928202	-0.1197176	-0.23115063	-0.10749817
11783	-0.290923368	-0.358331205	0.723620895	0.706959483	0.505302667
66341	0.17329288	0.063043356	0.08403802	-0.060340643	-0.07284379
75581	0.16715741	0.11538625	0.052325964	-0.24866366	-0.19796014
229323	0.018288612	0.011138439	0.4780736	0.11660957	0.13412571
12447	0.11065483	0.06905508	0.011633873	0.060905933	0.21299696
213956	-0.2007339	-0.52141595	-0.06900716	-0.31068206	-0.084101915
19200	-0.27472258	-0.24055004	1.1309695	1.2517772	0.76507854
15445	0.015554428	0.14951849	-1.8065376	-1.9235973	-1.6816535
57896	0.08406806	0.4111731	-0.18417192	-0.059141397	-0.19415069
21687	0.15960073	-0.18853188	-0.31375647	-0.3935132	-0.15603638
56644	-0.41995847	-0.587209585	1.13584411	0.999585515	0.395967135
72082	0.39769197	0.4313357	-0.36476588	-0.3518293	-0.24886012
217304	0.07351804	0.03982711	-0.12954068	-0.2530744	-0.057908773
67472	0.15619612	0.1100235	-0.15132856	-0.26621723	0.035138607
319263	0.16992247	0.18366444	-0.381106725	-0.304433235	-0.276017785
16551	-0.03456831	-0.021670341	0.23079157	0.027044296	0.26325464
77048	-0.005176544	0.05237484	0.14987469	0.29206085	0.2134471
67266	0.13411975	0.002305747	-0.16282439	-0.163370845	-0.034602402
20500	0.4790671	0.13539529	-0.25544953	-0.380625	-0.32281613
74424	0.10483861	0.06476045	-0.033302546	-0.30543542	-0.0548656
21743	0.4445181	0.8469014	-4.1028347	-3.4635067	-4.1111274
50908	0.61091935	0.658424735	-0.18009007	-0.01020181	-0.153832555
171284	-0.22883725	0.034013987	-0.90022683	-0.7618201	-0.6204145
13479	0.03239894	-0.005232573	0.04539895	-0.15348649	-0.12372661
15374	-0.360976935	-0.239060642	1.6899946	1.3170416	1.16460965
215999	0.211529495	0.09870815	-0.126441955	-0.1267848	-0.149096968
11480	0.10680914	0.24714375	-0.11726236	-0.21486473	-0.19283628
238377	-0.076669455	0.03998065	0.023531199	-0.11977649	0.036391973
76574	1.1321723	2.3390572	-0.90319943	-1.9897091	-0.92507815
69309	0.2723987	0.0419271	-0.08954644	-0.10547662	-0.033040285
103140	0.1985817	0.91658735	-2.89917	-3.2850475	-3.5029407
21682	0.06500292	-0.090932846	-0.44540548	-0.32140493	-0.6969528
214763	0.1139555	0.2615962	0.03690052	-0.15218925	-0.074484825
12259	-0.36435652	-0.50841427	1.9512734	1.716969	1.9425106
16403	-0.007630825	-0.1211133	0.18152905	0.037336826	0.27084494
14200	-0.019759893	0.014880896	-0.092816114	-0.05710292	-0.028097868
193740	-0.025833845	-0.017825365	0.42201018	0.008002043	0.28415084
72993	-0.33540177	-0.42588878	0.05884862	0.40229154	0.40113902
81013	0.385916	0.2827103	-0.1803844	-0.4342134	-0.18300557
56448	0.29307365	0.54092836	-0.97858524	-0.8147917	-0.76020765
67101	-0.3372941	-0.07170963	-0.44393778	-0.5508561	-0.17924309
30046	-0.43702424	-0.45287168	0.01103509	0.34733451	0.045915244
320139	0.15722728	0.04185748	0.094619036	-0.100235224	0.16665006
70450	0.099156497	0.00918138	0.225763205	0.28488815	0.256397843
64381	0.010926247	-0.08451891	1.1815987	0.57674026	0.9071555
620078	-0.000211	-0.03832388	0.14869928	-0.11430836	0.29118443
18597	-0.14268398	0.17133665	-0.8499317	-0.75745964	-0.8889165
14190	-0.09131098	-0.23680067	0.8690424	0.6886749	0.4404559
66599	-0.20194793	-0.011496782	-0.43930697	-0.3907001	-0.79747605
15112	0.16626477	0.25223422	-0.8747852	-0.66764235	-0.5782511
74637	0.2062211	0.1341896	-0.09345913	-0.3962121	-0.12043476
76846	-0.142704005	-0.130386829	0.234618195	0.4420228	0.33004235
67758	1.0749485	1.1413181	-0.87125754	-0.8385093	-0.96781325
68915	0.16375566	0.10896945	0.008348703	-0.2859094	-0.31274533
14104	-0.2992413	0.82848334	-0.42655492	-0.63784814	-0.3472712
240025	-0.076037884	-0.10602522	-0.17334414	-0.200068	-0.19877386
244332	0.14630485	0.10262561	-0.3033259	-0.19463086	0.03868842
11944	0.06560397	0.11514497	-0.06970525	-0.2529571	0.10683036
27053	0.223116558	-0.21022304	0.334241083	0.7446502	0.30938625
67486	-0.19782186	-0.15456748	-0.11262488	-0.3456118	-0.1005857
67249	-0.11842251	0.041949272	0.16466904	0.28514194	0.013704777
15376	-0.090406538	0.333068742	-0.42049825	-0.40123713	-0.356927278
52024	0.06765008	-0.011476755	-0.034158945	-0.18485379	0.04132676
14528	0.58641815	0.4088807	-0.76453876	-0.7604799	-1.1765666
22017	0.14321709	0.3626709	-0.030331612	-0.23028994	-0.12330437
20766	-0.05324292	0.18467212	-0.04436946	-0.055519342	-0.09711814
83397	-0.04999876	-0.001591206	0.14981842	0.15089417	0.018333912
76701	0.13060403	0.14350677	-0.10400605	-0.30583024	-0.10578179
102294	0.010416508	0.18993855	-1.2695775	-1.1768355	-1.2495518
14865	-0.10450745	0.14954996	-0.9868679	-0.71829414	-0.99383116
20219	-0.28650117	-0.62649417	2.2053106	2.1975582	2.3675854
54366	-0.08608961	-0.28258705	-0.1717658	-0.12768984	-0.125247
72709	0.023495197	0.0694747	0.096502304	0.12960291	-0.011214733
17864	0.11136007	0.011065006	-0.20123482	-0.09354639	-0.09907389
22143	-0.7286539	-0.33908033	0.15887737	0.32522678	0.4622035
11544	-0.24522972	-0.6212344	0.97633266	1.1096945	0.6270108
111175	0.065304995	0.3679254	-0.87491775	-1.1550128	-1.223038
217944	-0.09540272	-0.010745525	-0.001753807	0.038698196	0.012124538
12827	-0.39705205	-0.6621649	0.90987086	1.002485	0.9447758
67859	0.15147042	-0.021332026	-0.18306231	-0.23510337	0.04101014
102644	0.2477026	0.3677249	-0.52106476	-0.82388115	-0.35337877
244418	0.13936424	-0.043747425	-0.07008076	0.045402527	0.07193279
68337	0.5282774	-0.1547122	0.18492317	-0.13099289	0.044371128
18830	-0.11293936	0.43186522	-0.29769325	-0.3348899	-0.014008999
101540	-0.7083864	-0.805696	0.47733116	0.35670376	0.15864515
58250	0.052894354	0.03790307	0.036530256	0.10675073	-0.15758061
241296	-0.000532	0.10174918	0.1505382	-0.040854692	0.15622735
109791	0.144136188	0.08169794	-0.230689525	-0.280602215	-0.158619165
20494	0.19650269	0.2766986	-0.08225012	-0.3324499	-0.0753603
77877	0.08578682	0.1466775	0.13501167	-0.30025864	-0.13548374
68028	-0.07684302	-0.07021117	0.10861468	0.14270711	0.012366056
11438	-1.341701047	-0.034406023	-0.724470763	-0.79042306	-1.108593477
21953	0.07526779	-0.001289845	0.18544626	-0.022108555	0.07561922
240753	-0.066691875	-0.22155142	-0.39804268	-0.4177332	-0.5667634
107272	0.04707122	0.036966562	0.6407044	1.2134717	0.8639982
56741	-0.08828139	-0.11400485	1.5454495	1.5682003	1.8084133
13660	-0.84803367	-0.63285756	0.60903955	0.164119	0.5305002
319186	0.5807872	0.5319729	-0.65125227	-0.7487016	-0.35035324
171281	0.51609755	0.58692837	-3.290596	-3.0801368	-3.284099
72657	-0.1886115	-0.01994133	1.3416762	1.271337	1.0809059
328780	-0.057810307	-0.07601118	1.111011	1.125545	0.9404249
26450	-0.002945423	-0.038290977	-0.37641573	-0.07589483	-0.4781351
13382	0.081730366	0.16662025	-0.30551195	-0.22773409	-0.35869694
66208	-0.6737685	-0.6591654	0.64292574	0.72557306	0.526062
66968	0.64180565	-0.1515708	-0.6783829	-0.6339121	-0.53700495
232413	0.052667856	0.08149171	-0.06608224	-0.21236777	0.00596261
14939	0.23935342	0.07384992	-0.10313249	-0.2785747	-0.017506361
81907	0.056102037	-0.1171267	0.108593225	0.41972995	0.06882405
18559	0.25972342	0.41492152	-0.25230098	-0.2770741	-0.18687844
68918	0.36527705	0.07310271	-0.5638411	-0.508631	-0.3827393
18181	-0.017163277	-0.047777653	0.40157318	0.26925373	0.21829462
117586	0.54123163	-0.5070257	-2.7335372	-2.9008203	-2.6147943
12176	0.09223604	0.06178379	-0.21709299	-0.2177186	0.009205818
214403	0.32289386	-0.05794072	-0.17816806	-0.31880784	-0.22052932
24051	0.160094144	-0.09831345	0.14223397	0.175315742	0.120907905
27205	-0.24681234	-0.5464978	0.69510365	0.20296574	0.19959784
233979	-0.12871861	-0.12995648	0.38831496	0.39887786	0.5128567
76454	0.089448691	0.199566125	-0.02796006	-0.321330305	-0.104717255
56295	0.12368846	0.16501689	-0.06764579	-0.12362647	0.001138926
17750	-1.6866703	-1.2923441	2.203795	1.9369454	1.4443941
232670	0.44514704	-0.00323534	-0.2640338	-0.24624634	-0.050138474
16582	-0.001420736	-0.022378206	-0.071906805	0.053967714	-0.19435096
16543	0.32097554	-0.49371314	0.3671515	0.41128564	-0.31949306
19752	0.111135244	0.073342085	-0.08549571	-0.27852273	-0.020542383
68094	-0.24378204	0.32089376	-0.35841656	-0.36164188	-0.26133204
106021	0.25508308	0.1540885	-0.48340988	-0.28751087	-0.19369173
353188	0.017776012	-0.23796844	0.22869778	0.036337852	0.17984676
13034	-0.012180328	-0.24321222	0.5719285	0.07667875	0.22235203
66973	0.11842871	0.12284756	-0.6120086	-0.5803857	-0.2073679
54338	0.6372645	0.36580634	0.04537797	-0.000506	-0.15722442
11475	-0.445805782	-0.186955057	1.245209243	1.223653873	0.3714265
53945	-0.12663889	-0.02851677	0.57196856	1.0326991	1.0044327
232223	-0.14171124	-0.17717695	-0.5670948	-0.40464258	-0.36176062
14302	-0.07705665	-0.027182817	0.09962535	-0.11779332	-0.01644206
71063	-0.12485027	0.21569777	0.11076546	0.065834045	0.17615938
20410	-0.061052084	-0.062360525	-0.2814386	-0.14693427	-0.19066215
215280	-0.058469057	-0.33093524	0.8903444	0.9097545	0.5214951
70078	0.102425575	0.39492607	0.035461426	-0.44652748	-0.36408424
243085	0.80325913	0.64030814	-0.83838916	-0.001353979	-0.26871514
71750	0.5886173	0.52107763	-0.014173508	-0.06999302	-0.22539186
11975	0.19573736	0.2793932	-0.006223202	-0.21324539	-0.07117319
216987	0.23880053	0.31338978	-0.5131583	-0.43683577	-0.42939854
226139	0.10435867	0.19299746	-0.46100807	-0.6421547	-0.2554345
53972	-0.020933867	0.21773648	-0.6382754	-0.8618729	-0.40614247
12774	0.039258082	-0.1687572	0.812591013	0.64443485	0.98507476
14673	0.351717	0.323843	-0.14050627	-0.34734106	-0.010669231
17906	-0.045425415	-0.025018215	0.06879854	-0.1621418	-0.04400921
408022	-0.10028434	-0.17977309	0.07646203	-0.2538898	0.024761915
218035	0.048088789	0.036598682	-0.194137335	-0.0482471	-0.096123698
16897	-0.43447018	-0.5656562	0.52926636	0.5377703	0.2665677
231103	-0.12226176	0.24912333	-1.2753341	-1.2279136	-0.98606706
239827	0.10154438	0.10604572	0.34811306	0.19791174	0.37692642
233744	0.19783258	0.12789726	0.086621284	0.025401115	-0.043466568
59038	1.0391095	0.5537088	-0.39821696	-0.47216582	-0.63372445
235043	-0.199152	0.1794219	-0.76041126	-0.5774479	-0.58393335
83962	-0.40586233	0.1234808	-0.4150052	-0.3205552	-0.35662365
105663	-0.27916622	-0.55258894	-0.9381418	-0.7740917	-0.64387846
12273	0.28547812	-0.076663494	-0.10647869	-0.1613326	-0.022779465
12111	-0.26706028	-0.39714575	0.7446556	0.7570448	0.36148596
68291	0.28894353	0.42472434	-0.42409682	-0.69692445	-0.48057342
170460	0.173687695	0.42384791	-0.40659356	-0.319900265	-0.31439662
226744	0.35500765	0.60493946	-0.4763837	-0.24879551	-0.29629755
20620	-0.031905413	-0.24750066	0.08389592	0.34033895	-0.19932008
384783	0.0700264	-0.083456516	-0.692523	-0.20411205	-0.59654284
78908	0.0392859	-0.15012288	0.002725363	0.007157564	-0.17249942
66489	-0.076330185	0.105639935	-0.019744873	0.35171795	0.010406971
69550	0.01328969	0.2943647	0.47171998	0.05368924	-0.07019639
192156	-1.4570847	-0.6695409	-1.1381636	-0.7622423	-0.7331042
14864	0.2116499	0.35089016	-0.16169977	-0.17624998	-0.06245804
432720	0.44791508	0.66319513	-1.5245743	-1.6753387	-2.4621196
72685	0.13143206	-0.021175861	-0.08755016	-0.1013093	0.007453442
18984	0.476394743	0.626372583	-0.147699753	-0.313766087	-0.426789983
13853	0.1709168	0.07888055	-0.12137723	-0.2415011	-0.061088324
50498	0.046767235	0.00399971	0.5968776	0.62804174	0.5158086
18102	-0.44163895	-0.16584063	0.46883965	0.4213133	0.37306833
17434	0.2123251	-0.09380007	-0.8120308	-0.67997456	-0.51026773
16402	-0.04017103	-0.251394393	0.090204592	0.019140602	0.136891959
16159	0.05609703	-0.050008774	-0.002764225	-0.17907286	-0.027691841
18441	0.49654293	0.5101943	-0.26648474	-0.18007708	-0.12618017
223267	0.62731004	0.89551234	-0.9838989	-0.8585403	-0.56147695
11941	0.1833123	0.09521639	-0.082240701	-0.309586175	-0.128209947
11637	0.387408663	0.9942925	-0.600244753	-0.637411033	-0.534737347
215114	-0.11082959	-0.08316445	0.7712505	0.42721677	0.58272195
237911	0.09199166	0.028666735	0.042334795	-0.047918558	0.12154937
68818	0.189569355	0.209382054	-0.58759546	-0.651584145	-0.507835745
21858	-0.6938994	-0.5324614	0.71929	0.6964114	0.002283812
66109	0.11658692	0.002943754	-0.07333636	-0.15786052	-0.032189608
58205	0.07386327	0.000845	0.15353036	-0.001044512	-0.002953291
226442	0.3377397	0.24267507	-0.21855855	-0.16012216	-0.044873
246738	0.16264439	0.11719227	-0.13067436	-0.34837484	-0.1306243
17951	0.04944825	0.036854265	0.160534621	0.038250923	0.203947548
13048	-0.016594812	-0.078241272	-0.534141953	-0.38879371	-0.492189022
54371	0.19772339	-0.03737116	-0.046798706	-0.028816223	0.049860477
15985	-0.21583128	-0.31564212	0.4200418	0.709690085	0.3159647
64297	0.057905912	0.09513974	-0.08843303	-0.13384128	-0.026123762
353156	-0.02887448	-0.264696836	0.215883173	0.338881723	0.04627045
12227	0.16098332	-0.08124089	0.019261122	-0.1560638	-0.037930727
17997	0.06273365	-0.011115551	-0.33873653	-0.23758888	-0.25344706
244672	0.028557062	-0.28959203	-0.19519877	-0.18193984	-0.15494847
72318	0.07486296	0.17932034	0.015566349	-0.07041025	0.046373844
68241	0.47464883	0.319262385	-0.912202235	-1.00276005	-0.84073342
20512	0.036216974	-0.23981118	1.0555122	0.49374557	0.4849317
71984	0.2382288	0.18196678	-0.3486333	-0.4037609	-0.22929001
338366	0.085912348	0.027281642	-0.131282213	-0.260826225	0.015653491
106672	-0.13310981	-0.29480767	0.2146647	0.45927167	0.32339883
74178	0.25407243	-0.000211	-0.17257476	-0.13494086	-0.168401
15481	0.71923447	0.94106054	-0.42673016	-0.12748432	-0.49188375
68251	-0.27777767	-0.37921476	-0.067521095	-0.13034916	-0.07310152
67759	-0.43239617	-0.7329724	0.42582107	0.65079856	0.3616774
107449	-0.062288523	-0.09429479	0.09337878	0.19324708	-0.10487199
381236	0.10275698	-0.07880354	-0.083909035	0.004322052	0.066915035
66402	0.18229818	0.004874229	0.023042679	-0.08708811	-0.027772427
11459	0.19202542	0.104100466	-0.091364145	-0.24557137	-0.0855515
244152	0.10299873	0.37674665	0.7334461	0.1344943	0.30371046
319613	-0.52346087	0.62744665	0.011357307	0.05218506	0.00367403
107747	0.3005743	0.9273183	-0.73666002	-0.682762615	-0.52231765
75772	0.014417887	-0.093199015	-0.12964988	-0.2959664	-0.13643432
320078	-0.017956734	-0.033215046	0.83445597	0.5759673	0.213768
27221	-0.07368064	-0.08768582	0.80890536	0.60912776	0.6759217
26381	0.08564067	-0.008160353	-0.12728143	-0.2354629	-0.052483797
319848	-0.08643603	0.20431781	-1.1193054	-0.9077203	-1.2649968
70772	0.11124158	-0.045652628	-0.16335034	-0.3338163	0.019050837
103711	0.363125675	0.40389955	-0.395355832	-0.427343485	-0.174046633
14562	0.09435034	-0.024045944	0.32750893	0.41080618	0.45480824
67916	0.178817751	0.287273416	-0.344738485	-0.33601689	-0.162279365
53318	0.144264937	-0.163301465	0.179890155	-0.23914242	-0.057725193
57837	-0.06286907	0.31450987	-0.4052639	-0.3828659	-0.11606836
27078	0.012497425	-0.18329906	0.17237568	0.18870878	0.026175022
12896	0.21870661	-0.29031563	-1.0442481	-1.2032294	-0.9795723
229722	-0.062086105	0.012481689	-0.044193268	0.058234215	-0.059138775
56371	-0.057039343	-0.046382347	0.249098857	0.305577993	0.243651947
15122	-3.2369442	-0.33884954	0.1926136	1.6852627	1.2527032
319965	-0.4095354	-0.35462046	0.4781375	0.37306738	0.34454918
14824	-0.39577532	-0.5556984	0.9736428	0.8460336	0.9759388
53381	0.4400487	0.25207138	-0.7776704	-0.28577852	-0.48241234
108062	-0.25823975	-0.2577386	0.11482334	0.011671066	-0.14149714
24088	-0.24551797	-0.43639493	1.6510651	1.4859889	1.4162405
84585	0.2475648	0.47218847	-0.22778416	-0.31050682	-0.28174925
104725	0.015637636	0.15829158	0.16444993	-0.014903784	-0.41177678
13202	0.63513374	0.7621417	-1.1406755	-1.5108366	-1.5700583
26922	0.09098339	0.24353647	-0.018491745	-0.18257809	-0.11100149
69169	-0.05157852	-0.008933067	0.540627	0.6028495	0.20971727
114713	0.110253096	-0.09568	-0.109349966	-0.21807742	-0.04305482
12013	-0.77122045	-0.7683809	1.0476854	0.7904508	0.418916
11950	0.56813025	0.44504762	-1.1765273	-0.91816926	-0.73942924
68922	-0.273404011	-0.458930388	0.637959595	1.49580015	1.83105245
12516	0.11097288	0.12012386	-0.013562679	-0.199574	-0.11473513
171282	0.118700504	0.17931843	-1.2351842	-1.3325267	-1.2633386
11839	0.06585884	0.11370754	0.020503521	0.006482124	-0.013749599
107508	0.037583113	0.112775805	-0.270619622	-0.210705995	-0.131323103
217835	0.09389734	-0.1490612	0.34103537	0.4090352	0.079135895
72634	0.021106958	-0.051883936	-0.14454007	-0.21654058	-0.062535524
235469	0.09201312	-0.14587617	-0.891763	-0.9866879	-1.0044525
13595	0.057237625	0.06660414	-1.3187342	-1.3827963	-1.1168828
68642	-0.090622425	-0.23994637	0.040255547	-0.131464	-0.20956326
217325	0.46546006	-0.31422544	-0.61103034	-0.4788158	-0.64566064
234463	0.30218315	-0.06705713	0.099461555	-0.19310951	0.08580589
20202	-4.150687	-4.214805	2.3135219	2.2651553	1.5686703
20318	0.020581722	0.055695534	-0.44173098	-0.4668336	-0.4601059
67465	-0.5378015	-0.07293725	0.25983262	0.36091352	0.19391418
14934	-0.10537386	-0.14563799	0.18861055	0.50612164	0.44005728
329554	0.0610857	0.19778109	-0.31565	-0.35827827	-0.19559526
67475	0.50712705	0.10986304	-0.5566442	-0.25768828	0.1728599
50776	0.02071929	0.25584197	-0.4854033	-0.57196975	-0.4764564
67846	-0.19072533	-0.110405445	0.045352936	0.16631222	0.3690095
18478	0.221493	0.012149572	-1.5987813	-1.3085973	-1.492017
11468	0.047169924	-0.043673277	0.9731686	0.42997146	0.12286115
72461	-0.21838665	-0.674665	1.3095665	1.3217039	0.9450345
93726	-0.04680276	-0.05777955	0.7173717	0.90839744	-0.050674677
20334	0.17401576	0.5511105	-0.26139903	-0.34997392	-0.1064322
27280	-0.18685591	-0.248505235	0.534005765	0.3633703	0.32377374
195040	0.27732253	0.46250653	0.004727125	-0.09547639	7.27E-05
12362	-0.43365073	-0.8577173	1.5833752	1.4297545	1.5185926
114874	0.006255388	-0.084867716	0.2883308	0.046281576	0.44700074
13094	-0.008135796	0.030172825	-4.839814	-4.0983906	-4.1785283
66861	-0.285966145	-0.164099695	0.396600965	0.42793369	0.598925364
19241	-0.88093376	-0.7774148	1.5855608	1.6546507	1.4874682
14991	-0.13779497	-0.30685568	0.62282944	0.5358639	0.537313
16891	0.12243843	0.048297882	-0.081139565	-0.19611263	-0.08111763
13119	1.7878962	1.2651305	-3.2867498	-3.9884076	-3.383247
234779	-0.25877738	-0.43015742	1.8731477	1.7124498	1.3741391
54610	0.26633096	0.21975923	0.16051221	0.111097574	-0.051199675
70358	0.16010404	0.01670146	0.034199476	0.13141656	-0.048146486
74770	0.17570114	0.085575104	-0.0273242	-0.19979191	-0.05436182
16648	-0.24552512	0.4447658	0.19448209	0.07656789	-0.2102921
244209	0.14903283	0.14899945	-0.14994979	-0.26858592	-0.11386466
15107	0.14147401	0.14420104	-0.3048632	-0.443074	-0.191221
15220	-0.3911035	0.852226	-0.24147582	0.11615777	0.042463064
19262	-0.047974348	-0.25418591	0.32968926	0.15257668	-0.17975116
18710	-0.003229618	-0.114417076	-0.044795036	0.03544569	0.19853926
99586	0.66307116	0.56954384	-1.1664901	-1.1051011	-1.0412302
66211	-0.037362337	-0.07222295	0.0920589	0.078641176	0.12813115
207785	0.052668333	0.021502256	0.24927497	0.16620135	0.14057374
56748	0.17830658	0.51023436	-0.044015884	-0.23126984	-0.25641012
18951	0.21776056	0.023920536	-0.037975788	-0.26804352	0.003604412
14134	0.00322175	-0.098084209	0.637180805	0.64428353	0.4654727
16818	-0.25237226	-0.29649544	0.574152	0.1528287	0.25063276
209446	-0.42697477	-0.42652082	0.45175886	0.3889203	0.45818424
72041	-0.121067524	-0.045346737	0.052587986	-0.06947613	0.26252747
77583	0.76399684	0.2935307	-0.60165715	-0.90597177	-0.6130054
21985	-0.085158467	-0.01516688	0.84077442	0.71523012	0.636105905
17227	0.110317945	0.08707976	-0.033524275	-0.20136905	-0.09907079
67241	0.14383698	0.01054287	0.051116467	-0.013811588	0.015143871
108912	-0.080210686	-0.069467545	1.2909856	1.1420808	1.0341597
17844	0.76075832	0.265550065	-1.18856374	-1.05820424	-0.953550607
17118	-0.30994248	-0.40327907	0.77532935	0.9980161	0.8611758
56193	-0.1198771	0.08068013	0.9757669	1.1206911	0.7718699
231510	0.187518	-0.06038773	-0.122264743	-0.192439195	-0.028769613
67844	0.017674923	-0.37314224	0.68652296	0.7447686	0.807004
330050	0.06417155	0.007230043	-0.16320825	-0.3363955	-0.234514
74112	0.16099739	0.21046686	-0.26154327	-0.07407284	0.03510523
272027	-0.026575089	-0.1308732	0.26281357	0.06619263	-0.028608799
73804	-0.046146393	-0.028074741	1.185926	1.0516582	1.1356668
22042	-0.020142445	-0.13366115	-0.224192025	0.067956567	-0.001017928
14293	0.12072945	0.023280144	0.21977282	0.023232937	0.27217388
109082	-0.082672596	-0.4328432	0.6419425	0.55719423	0.49484253
56619	0.019615412	0.013634443	-0.01308322	0.020698786	-0.066441774
69634	0.20565104	0.20714498	-0.07583928	-0.31673408	-0.0967257
13346	-0.13873363	-0.18608499	0.6167686	0.38353324	0.08782554
17842	0.10355759	-0.0097785	-3.245183	-2.4942474	-1.6289907
107373	-0.17304587	-0.121822596	1.2961638	1.0802281	1.128473
94275	-0.5454569	-0.26288366	0.1828661	0.3816204	0.39717245
16210	0.12528014	-0.18043017	0.18141246	0.3147514	0.18986058
16197	0.059072653	0.024653753	-0.05256033	-0.160284047	-0.030234336
19152	-0.6406634	-0.83872676	3.8130472	4.041728	3.9922764
218215	0.1309824	0.045568466	-0.17493582	-0.27438164	0.01059866
18636	0.013401985	-0.49428225	2.1443148	2.080019	2.1687512
20768	-0.4456625	0.10624361	-1.6646471	-1.2160511	-1.2262855
381413	0.054572582	-0.04105997	0.22735167	0.28519487	-0.08068037
17216	-0.092318535	-0.20603609	1.2795625	0.9104724	1.1656704
74137	-0.88243914	-0.22711658	0.6412711	0.36942148	0.48792362
27279	0.70450354	0.20867014	0.15193892	0.70252657	0.78174686
19730	0.13929534	0.07399726	-0.20195127	-0.21189332	-0.07601476
327956	-0.002708435	0.048959255	-0.52622604	-0.68375874	-0.20002604
67865	-0.2664361	-0.5468669	1.4119601	1.5206323	1.0883188
21677	-0.003774881	-0.12368274	0.14288211	0.11639142	0.037697077
26943	-0.28055716	-0.41534424	0.3592143	0.28103495	0.17659473
110639	0.023535013	-0.009601831	0.20483041	-0.0955894	-0.12347245
16419	-0.6275816	-0.3843274	0.5006304	0.2507019	0.22000742
66092	-0.06634116	0.36824965	-0.28838706	-0.20287967	-0.4558003
215615	-0.038451433	-0.14542937	0.6658857	0.537977	0.5696242
18972	-0.09526348	-0.29620695	-0.19950104	-0.51289463	-0.2004857
21426	0.11112547	-0.06743002	0.27479696	0.1749363	0.10678148
17312	-0.07608986	-0.165627	0.7316046	0.55018234	0.27669287
654824	-0.051240206	1.3634603	-0.00945735	0.91696477	-0.08478904
360198	-0.12220025	-0.04623294	0.18569255	0.1998384	0.23546672
16416	0.20471096	0.007029533	0.040587902	-0.007029533	-0.017418861
241633	0.018876314	0.06490636	-0.023341894	-0.2695315	-0.026556253
94242	0.14507365	-0.12042737	-0.18712592	-0.35084844	-0.18372321
20375	0.058035612	-0.12959981	0.33677077	0.11230779	0.43137813
67117	0.029660702	0.40254974	-0.33722067	-0.090816975	-0.52508354
11606	0.6478913	1.0140817	-1.0310876	-0.74760985	-0.44574285
50530	0.037412405	0.041914225	0.057493925	-0.3066609	0.034781218
107766	-0.085969925	0.2582841	-1.3161345	-1.1348877	-1.0517764
76457	0.08390951	-0.07644653	0.024054527	0.060659885	0.21474743
11549	0.185350775	0.111442207	-0.14710033	-0.301902175	-0.1253649
16949	-0.9866655	-1.2780659	1.5243819	1.7832272	-0.12150979
241274	-0.22022033	0.004023314	-0.7918813	-0.5782182	-0.20529008
13032	-0.37284056	-0.52589368	0.401789347	0.384174667	0.511746877
14536	0.52717304	0.0683074	-0.31210756	-0.5644665	-0.4938841
74585	-0.49671173	-0.6096988	0.6766052	0.6305504	0.49273634
13589	-0.17664814	-0.21699286	0.82036304	0.8590088	0.5630708
217666	0.137769819	0.218746065	-0.78917705	-0.70884361	-0.566119066
14913	0.038083553	-0.2115407	0.34729576	0.39869404	0.43276548
11852	-0.63983774	-0.78620815	1.093596	0.9753337	0.75632477
17306	0.10494375	0.050344944	-0.028125763	-0.39795446	-0.020310402
17961	0.3082049	0.19384646	-0.832073	-0.6176536	-0.6076329
17189	0.159071685	0.101705549	-0.096258642	-0.15156317	-0.01456857
381280	-0.031181335	-0.4499297	-0.06285763	-0.21612263	-0.12723398
