#NAME	GSM631514	GSM631515	GSM631516	GSM631517	GSM631518	GSM631519	GSM631520	GSM631521	GSM631522	GSM631523	GSM631524	GSM631525	GSM631526	GSM631527	GSM631528	GSM631529	GSM631530	GSM631531	GSM631532	GSM631533	GSM631534	GSM631535	GSM631536	GSM631537
#CLASS	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
64945	-0.1466589	-0.007758141	-0.13607502	0.15441799	0.1313448	0.004729271	-0.57860756	-0.14928532	-0.2965784	0.10714245	-0.17779446	-0.101018906	-0.83922863	-0.6767731	-0.9252348	-0.7606592	-1.124032	-0.6986208	-0.80738926	-1.136241	-0.6338854	-0.48532772	-0.56268597	-0.66559887
74147	-0.38823986	0.035853386	-0.25446415	0.35238743	0.19749546	0.056967735	-0.33971405	-1.0069113	-0.47020245	0.23205853	-0.7671251	-0.6052809	-1.8241053	-2.0439253	-1.5812902	-2.1347132	-2.112772	-2.1007814	-1.8899279	-2.2340918	-2.4796057	-1.7197828	-2.374177	-2.3572607
67963	-0.45379734	-0.03151989	-0.4342289	0.48531628	0.3958168	0.038412094	0.24296951	-0.27752495	-0.079642296	0.75731754	0.13042068	0.14448166	0.37372303	0.33149338	0.47158337	1.3321304	0.95074177	0.74201965	0.41283512	1.1915445	0.15111542	1.2033205	0.8380232	0.7577095
20350	0.126056033	0.055108865	-0.034296513	-0.181164423	0.061121147	-0.026824157	0.367750007	0.339828967	0.203366753	0.287340961	0.513675543	0.296264338	0.757977477	0.732888853	0.586660688	0.93279329	0.637645557	0.93367021	0.799449913	1.06766334	0.711083567	0.507825853	0.59005514	0.88917622
19692	0.36009073	0.027604103	0.014022827	-0.3876953	-0.059916973	0.045893192	0.034792423	0.28171825	0.06900787	-0.16812086	5.5342546	0.6815486	-0.22106838	0.122906685	-0.22106838	-0.20694017	-0.07725859	-0.07133913	-0.32701826	-0.07814789	0.20626497	-0.18103647	-0.12105608	0.07021427
18637	0.14369774	0.034685135	0.0672493	-0.17838287	-0.38329124	0.31604004	0.06552601	-0.03750801	-0.11969948	-0.37785435	-0.14609337	-0.18457031	-0.24622345	-0.31069946	-0.23205757	-0.7386856	0.0312109	-0.52638245	-0.09919548	-0.4285946	-0.16603851	-0.65839577	-0.45949554	-0.41307068
278180	-0.0779829	0.023358345	-0.37237263	0.054623604	0.07974529	0.2926283	1.2476616	1.9075937	0.7340803	0.88180256	1.0253687	1.1751413	1.5288286	1.5733414	1.1750822	1.5621252	0.12507153	1.0970411	0.30321503	-0.39993954	1.2076406	0.37162113	0.6905956	1.5746775
15200	0.002216339	0.07946777	-0.21037054	-0.08168411	-0.28222418	0.49259567	0.3703785	0.12404919	0.030685902	0.011102676	0.13748789	0.110809326	0.77491426	1.1145229	0.50812817	1.5865707	0.7277007	0.86618805	0.66199255	1.2869058	0.25577164	0.31894398	0.300354	0.60707474
106648	0.1200943	-0.029903412	-0.06914234	-0.09019089	-0.040942192	0.11008358	-0.31673336	-0.21744633	-0.53320503	-0.73988247	-0.2723074	-0.29030704	-1.0134926	-0.6158333	-0.5631771	-1.3798056	-1.2282209	-0.6913748	-1.1116638	-0.6449318	-0.48145103	-1.2539177	-0.7814522	-0.51620007
50783	-0.003692627	0.036413193	-0.15293598	-0.032722473	0.02056408	0.13237286	0.31026936	0.15949535	0.034799576	0.14781857	0.19253445	0.28496838	0.66199684	0.76159954	0.527771	0.8303232	0.81624985	0.8043318	0.6305332	1.1617756	0.44359303	0.5129318	0.5518017	0.5473852
213326	-0.23754263	-0.13222027	-0.18351507	0.3697629	-0.001860619	0.18537521	-0.1007843	-0.19911194	-0.11547899	0.34835052	-0.13401175	0.038708687	-0.007675171	0.060836792	-0.050744057	0.22304106	0.6527939	0.1419735	-0.28330946	-0.46267843	0.12935066	1.1495819	0.034240246	0.29868412
68770	0.02964878	-0.03467846	-0.26778793	0.005030632	0.26894188	-0.001153946	-0.7129631	-0.6577358	-0.28508472	0.24449253	0.056257248	-0.02148056	-0.3231039	-0.33717728	-0.31904507	-0.24818993	-0.00158596	-0.4422989	-0.5584526	-0.9238081	-0.65027046	0.1438303	-0.21794987	-0.4095173
50701	-0.09130001	0.07409859	0.009374619	0.017202854	-0.123063564	0.11368942	0.97520876	-0.025672913	0.5010371	1.1113868	-0.083501816	-0.06383896	5.501127	4.460906	6.126079	5.243469	6.4581122	4.411331	5.7825875	6.9852214	3.699112	5.7783504	3.7906961	3.6093845
67454	-0.22076511	-0.14325762	-0.20822477	0.36402178	0.23065901	-0.022433758	0.20153093	-0.25402832	0.017323017	0.3089676	0.12639141	0.16132164	0.11406803	0.35686255	0.27202034	1.1582141	1.264792	0.95088243	0.34406853	0.28266764	0.22426176	1.466763	1.0312533	0.8766637
13107	0.098991394	0.06622696	-0.26483822	-0.16521835	0.053486824	0.21135044	-0.14079857	-0.22281742	0.12748146	0.072413445	-0.34579372	-0.3682499	-1.8655548	-2.6336775	-1.8581581	-4.038909	-2.0566978	-2.3720484	-2.0701704	-2.403967	-2.1493282	-2.5765781	-2.7153463	-1.8987074
67828	0.4604907	-0.14834929	0.14007807	-0.31214237	-0.115736485	-0.02434206	-0.17023516	0.030849457	-0.3584118	-0.38250303	1.4786086	-0.16687584	-0.18053007	-0.010381222	-0.37317514	-0.5026798	-0.27163124	0.090699196	-0.07230854	-0.023804188	0.005523682	-0.45616055	-0.24543047	-0.073009014
66825	0.048665047	-0.22822475	-0.03836155	0.17956066	0.13947964	-0.10111904	-0.6575537	-0.6412592	-0.8054323	-1.119873	-0.74475	-0.38697338	-1.169589	-0.96698284	-0.8121309	-1.1510916	-1.2875195	-1.5846367	-1.6510401	-0.73839474	-1.1446142	-1.3278036	-1.8343763	-1.1259909
12366	-0.07841015	0.09250355	-0.10486126	-0.014094353	0.05418682	0.050675392	0.54157925	0.41649914	0.22598171	0.30369568	0.44299603	0.48297215	0.974061	1.178525	0.7752886	1.1414747	1.2373543	1.0658903	0.8499794	1.265235	0.63362503	1.157031	0.45846844	0.9356394
140858	-0.20516491	0.12232113	-0.043564796	0.08284283	0.0822382	-0.038674355	-0.006953239	-0.5193262	-0.0596838	0.002528191	-0.99437046	-0.6149559	-0.26268864	-0.33226871	-0.25342274	0.14401531	-0.3495741	-0.660903	-0.061888695	0.59333324	-0.20891571	0.388875	-0.029628754	-0.28444576
68371	0.13563824	0.052887917	0.22383785	-0.1885252	-0.086325645	-0.13751125	-0.55481625	-0.36449718	-0.22819805	-0.7637863	-0.43612194	-0.4525938	-1.5605993	-1.1011562	-1.1232424	-1.6447916	-2.0050087	-1.9832621	-0.86804104	-1.1810331	-0.8024349	-1.2706671	-1.1396742	-0.96161747
56642	0.82496643	-0.5228691	-0.016475677	-0.30209684	-0.061576366	0.078052044	-0.33830404	-0.16847849	-0.46374512	-0.36927366	0.110724926	-0.063269615	-0.6805806	0.06229639	-0.26964712	0.3580246	-0.63321257	-0.1548686	-0.23033667	-0.398324	-0.19222164	-0.53504944	-0.000689	-0.09878349
338368	-0.05000782	-0.012268543	0.017787457	0.06227684	0.19244385	-0.2102313	0.20407581	-0.21457529	0.1653595	-0.13264036	-0.42062998	-0.386899	0.43447113	0.21149921	0.37625647	0.22562361	0.7107048	0.27693224	0.53826094	1.2216239	0.17526674	0.10027504	-0.011095047	0.19216156
56452	-0.11482906	0.18725872	-0.10253143	-0.07243061	-0.07351875	0.17605019	0.38786316	0.3873253	0.003491402	-0.002392769	0.28705978	0.34942055	0.4987936	0.8876457	0.43725872	0.81944466	0.47625542	0.71821976	0.2686653	-0.11900234	0.078743935	0.16855526	0.3206005	0.4112568
16658	-0.07601404	0.11975813	0.23681688	-0.043742657	-0.16735935	-0.06945658	0.2994876	0.14060163	0.19619942	0.17300653	0.17506361	0.43900776	0.31552935	0.18069124	0.32658434	0.5673413	0.44072294	0.45584726	0.040284634	0.1641326	0.3589635	0.2554264	0.39351654	0.49649858
66162	-0.017065048	-0.106399536	0.007973671	0.123464584	0.060357094	-0.06833172	0.087314606	0.07022762	0.117544174	0.18849468	0.09773731	-0.011250496	0.6439457	0.71271515	0.6633396	0.792819	0.85019207	0.63865566	0.6489639	0.85113716	0.6662121	0.7165375	0.71761036	0.6620493
20167	1.7092719	-0.842124	0.07810688	-0.8671489	-0.09714699	0.01903963	-1.0457597	0.1225009	-1.0364194	-1.1369381	1.3619971	-0.10387802	-0.6372652	0.89112186	-0.6112704	0.08894205	-0.36971474	0.54579496	-0.359313	-0.1815257	0.6316085	-0.48628807	0.50968885	0.3802266
11502	-0.6274109	-0.17367363	-0.5790491	0.8010845	0.35333157	0.2257185	-0.3198576	-0.9888983	-0.07587814	0.6172352	0.3827715	0.34505844	-0.39209366	-0.49591446	-0.1860218	0.38452816	0.20652103	0.22589207	-0.47900867	-1.5189972	-0.39996052	1.0092583	0.2722292	0.20348263
66412	0.13261318	0.036150932	0.050099373	-0.16876125	-0.16507626	0.11497784	0.13415813	0.37180042	-0.45723057	-0.42821407	0.2179861	-0.007790566	0.7947893	0.03980732	0.17888927	0.37501812	0.654541	0.39293194	0.49489403	0.64493084	0.33645153	0.39054394	-0.04614067	0.214427
54150	0.010886193	-0.008597374	0.064610483	-0.00228882	-0.019408228	-0.0452013	-0.117509365	-0.13328743	-0.25855159	-0.319803235	-0.4399824	-0.4350562	-0.97011948	-0.744211665	-0.782366755	-1.244618435	-1.0630088	-0.99419305	-0.635268675	-0.5818882	-0.45620203	-0.9415865	-0.592451095	-0.64096068
13626	-0.67813015	0.13220882	-0.5788784	0.5459204	0.40205383	0.17682457	-0.36278152	-0.68016243	0.03815174	0.3562107	0.39412117	0.29170895	-0.27997303	-0.083805084	0.1563673	0.6611767	0.68435097	0.48368645	-0.10217285	-0.6287508	-0.35849762	0.8907671	0.58747196	0.34270668
216227	0.002400398	-0.16095448	0.27851105	0.15855312	0.13911057	-0.4176216	0.15380383	0.88106537	0.5205946	0.2875061	0.62062645	0.6662426	-0.8528466	-0.7122383	-0.64415264	-1.3939114	-0.73538494	-2.2116852	-0.53080463	-2.3094282	-1.8312254	-1.2407751	-1.7297783	-1.5950584
102032	-0.025835037	-0.00112915	-0.05592537	0.026964188	0.053560257	0.002365112	-0.015644073	0.07935333	-0.24819946	-0.25452423	0.04701996	-0.06321049	-0.42451668	-0.5040655	-0.22299576	-0.8991966	-0.35863972	-0.58156204	-0.285182	0.26082993	-0.37515163	-0.31049156	-0.3531809	-0.3274765
76257	-0.011361122	0.104109764	-0.20859241	-0.09274578	-0.35200405	0.5605955	-0.25664902	-0.34296703	-0.28841305	-0.91463375	-0.3421812	-0.3731308	-1.7311678	-1.0642891	-1.6341486	-1.72363	-1.427145	-1.5386686	-0.7872381	-0.6136675	-0.8938961	-1.8344316	-1.2604637	-0.9796858
66365	-0.20530796	0.010203362	-0.061735153	0.19510555	-0.06521034	0.1269455	-0.013662338	-0.08740425	-0.26628208	-0.2738371	0.07026291	0.3236513	-0.23302555	-0.057409286	-0.21555233	-0.1079483	-0.2583542	0.09780693	-0.41602898	-1.2509394	-0.26044083	-0.22458553	-0.25110245	0.18168831
99730	-0.50820446	-0.034129143	-0.2723112	0.54233456	0.43410015	-0.16178799	-0.49031353	-0.46115398	0.0095644	0.46447945	0.30608463	0.37625217	-0.37932682	-0.13924694	-0.052384377	0.2820387	0.3773899	0.32392216	-0.20219994	-0.9764013	-0.07855129	0.3181715	0.39386272	0.49519634
17089	-0.23717022	-0.051888466	-0.18171787	0.28905964	0.22698689	-0.045269966	0.084239006	-0.45953083	0.14571285	0.58810806	-0.0928545	-0.08783054	0.44580746	0.15649319	0.41671848	0.76726437	0.5944376	0.020730019	0.15651894	-0.57823133	-0.025930405	0.50907993	0.29943466	0.18479061
233073	0.100912094	-0.044927597	-0.07901764	-0.055984497	-0.112997055	0.1920147	-0.015180588	-0.41400146	-0.47241592	-0.17109013	-0.5751133	-0.4651165	-0.2903881	-0.46446514	-0.23757172	-0.56080437	-0.60507345	-0.6475339	-0.60313225	0.2653923	-0.19301891	-0.73320675	-0.6601467	-0.1933136
24044	0.076369286	0.08971882	-0.08576298	-0.16608906	-0.043683052	0.12944508	0.4798851	0.4753542	0.2689867	0.1419487	0.15524578	0.33444118	0.8686552	1.0799484	0.69902325	1.0594358	1.0036135	1.0386534	0.63833904	1.5574884	0.75669575	0.45028973	0.5935564	0.85475445
229725	-0.21775723	0.37903214	-0.017128944	-0.16127443	-0.034460545	0.051589966	-0.06964874	-0.19645262	-0.09251404	-0.20246601	-0.0922451	0.011335373	0.018331528	-0.009877205	0.05099678	-0.7010212	-0.37386608	0.029192924	0.019127846	-0.6685419	-0.32369137	-0.4365902	-0.6569691	-0.120075226
22074	-0.023219109	0.015188217	0.14004278	0.008029938	-0.08798313	-0.052060604	0.086411476	-0.12019348	0.35429907	-0.017287254	6.089754	0.3566227	0.16357946	-0.12722158	0.19159412	-0.17696714	0.19622374	-0.22410536	0.05505514	0.20246887	-0.096049786	-0.15773869	-0.36040926	-0.12630606
54636	0.05709362	-0.113217354	0.026179314	0.05612278	-0.09035587	0.06417751	-0.074622154	-0.2039957	-0.37336826	-0.2415142	-0.32524204	-0.10009003	-0.62561893	-0.48221588	-0.48901844	-0.67034245	-0.9254856	-0.61048794	-0.28325272	-0.2956648	-0.14024258	-0.17593098	-0.6461153	-0.5866499
13038	0.33446693	0.04410076	0.13063717	-0.3785677	-0.1947074	0.064070225	0.06049347	0.59196854	-0.003138065	-0.03543663	0.20509958	0.083697796	2.8699017	4.0629334	1.9330654	3.8057837	3.6354828	3.6164699	3.7598877	3.3681087	3.2849565	4.1870384	3.7727094	3.2680984
217737	0.030674934	-0.12198925	0.007458687	0.09131336	0.14355755	-0.15101337	-0.14692688	-0.17146969	-0.031643867	0.18791294	-0.25715923	-0.46103954	-0.21656704	-0.40490723	0.032525063	-0.40658474	-0.32580566	-0.69420147	-0.4863863	-0.22479343	-0.34853745	-0.4248953	-0.34848213	-0.9043875
67826	0.11569309	0.06918621	0.001505852	-0.18488026	-0.40476704	0.40326023	0.5856838	0.13513851	0.29328442	0.24947071	-0.29425907	-0.11770153	-0.09523296	-0.12636662	0.21779346	-0.7412844	-0.5032196	-0.49013424	-0.42550468	0.21926594	-0.09458065	-0.5414896	-0.31677914	-0.30308247
54381	-0.038912773	-0.061228752	-0.17675877	0.10014248	-0.003867149	0.18062878	0.14443684	-0.076010704	0.020363808	0.13816929	0.04494953	0.12635326	-0.18948269	-0.21550083	-0.2304163	-0.41820812	-0.34531403	-0.023926735	-0.34964466	-0.4097166	-0.09553909	0.18589115	-0.2558031	0.14257908
269378	0.19100475	0.1125288	-0.023644447	-0.3035326	0.20481205	-0.18116665	-0.3658247	0.12752056	0.18450451	0.13181114	0.15076733	0.5330868	-0.61152935	-0.78274536	-0.39025402	-1.2663584	-0.841918	-0.4801798	0.009075165	-0.6396532	-0.25188828	-0.19601154	-0.15731335	-0.64900875
102920	0.11865425	0.09002924	-0.043839455	-0.20868349	-0.09554434	0.13938332	0.86684704	0.013875961	0.6022177	0.057888985	0.086195946	0.39047194	1.1398845	0.7683401	1.224359	1.504415	1.1125975	1.0316429	0.6319456	0.7892685	0.37087202	0.7848544	0.18416023	0.6327262
94232	0.21255207	-0.08297825	0.1567545	-0.12957478	-0.060879707	-0.09587574	-0.006959915	-0.15724277	0.08621311	-0.21234226	-0.40152454	-0.22218037	-0.09284115	-0.2569294	-0.115159035	-0.7276888	0.16951752	-0.6601248	-0.5652485	0.12429714	-0.38200092	-0.8243742	-0.6998024	-0.36811352
66308	0.039071083	-0.007712364	-0.007181168	-0.031359673	0.018781662	-0.011600494	-0.04554081	-0.036067963	-0.017165184	-0.05905056	-0.003978729	-0.058296204	-0.4549322	-0.15209866	-0.75337124	-0.40911293	-0.7324457	-0.38056374	-0.45429802	-1.3577065	-0.5333462	-0.23598385	-0.4586172	-0.53702164
76890	-0.40432644	-0.056614876	-0.20227146	0.46094227	0.3198862	-0.11761379	-0.28921032	-0.072794914	-0.2126646	0.313529	-0.43169308	-0.19563103	-0.26975918	-0.45394802	-0.1826868	0.021605492	-0.4317522	-0.3722582	-0.34156513	-0.70465946	-0.33056736	0.23762798	-0.04906845	-0.090065956
21345	0.06687689	-0.13892889	0.018353939	0.07205248	-0.188097	0.16974258	-0.071472645	0.21689987	0.045205116	-0.050202847	0.2808323	0.4399395	0.46980906	0.4521098	0.1459198	0.29768038	0.55258274	0.47252178	0.26503563	0.5705786	0.031064987	0.16738033	0.31023312	0.11602497
21912	0.23774624	0.07863712	0.1325903	-0.3163824	-0.14659595	0.014006615	0.41822243	0.3792696	-0.28062344	0.14291	0.23270321	0.38855076	0.23180294	0.7291765	0.4658823	0.5279665	-0.07990742	0.72886753	0.26386452	0.7032881	0.8552666	0.19888973	0.5248642	1.03156
11671	0.2838726	-0.16050339	0.31975365	-0.12336731	0.006649017	-0.32640266	-0.41595078	-0.13547516	-0.7062168	-1.2963266	-0.38039398	-0.19680405	-1.8128929	-2.0936031	-1.7098103	-2.3456268	-2.0229673	-2.0741425	-2.03827	-2.2678013	-2.3688955	-2.5032291	-2.9839067	-2.2238407
17948	0.078863144	-0.115971565	0.08978939	0.037107468	0.04459095	-0.13438177	0.4053955	0.09543705	0.2856388	0.6321192	-0.008131981	-0.014925003	0.56539345	0.40302753	0.5237942	0.93217945	0.04640293	0.11570072	0.28799343	0.008573532	0.4056673	0.83789444	0.7677536	0.23777485
18792	0.3457613	-0.13794231	-0.014072895	-0.20781851	-0.13264418	0.14671803	1.2287159	0.8015022	0.74128056	0.508029	0.49906874	0.98360586	2.4226065	2.0063233	2.0095034	2.2155356	2.7166643	1.9955134	1.8758631	2.8938818	0.8311405	2.1693926	1.2133279	0.7603831
68839	-0.4548235	0.07777691	-0.15500832	0.37704754	0.34115028	-0.18614388	-0.28637028	-0.6846657	-0.04086399	0.50991917	-0.033720016	0.013540268	-0.83575916	-0.7614031	-0.4227419	-0.51838684	-0.037303925	-0.40776634	-0.45966434	-0.23480892	-0.49427605	0.13888264	-0.26102638	-0.32004547
15442	-0.026752472	-0.10055494	-0.04112339	0.12730646	0.03910446	0.002018452	0.3865733	0.25974226	0.16553116	0.35355997	-0.20931053	0.112724304	0.9999795	0.9048238	0.7458253	1.1809916	0.87845755	0.8697295	0.5966306	1.2072129	0.74227	0.84046984	0.800714	0.8084216
56489	-0.15798855	0.24383068	-0.085585594	-0.085843086	0.030142784	0.055441856	0.61492634	0.107058525	0.5956373	0.27292538	0.01369381	0.10806084	1.0221148	0.32220268	1.1159239	0.32211018	1.0196829	0.22400379	0.6700878	0.8726702	0.52712536	0.9660349	0.15001011	0.49120426
71684	-0.36947346	0.2368269	-0.14914227	0.13264751	0.08041668	0.06872463	0.817976	0.20751858	0.3214903	0.42431736	0.024205208	0.13894463	0.44007587	0.4955969	0.5159197	0.70161533	0.6207695	0.226758	0.500679	0.16250896	0.38389587	0.6694536	0.24484444	0.49035358
16428	0.18010044	-0.032636166	-0.12329149	-0.14746475	-0.1456399	0.2689314	1.2208724	0.6257472	0.7871008	0.73887396	0.33873796	0.72584105	1.0988822	1.0559921	0.9407644	0.97883606	1.0306687	0.8782215	0.59638166	1.7353187	0.40533257	0.7746897	0.6524048	0.8398719
21826	0.26657867	0.029216766	0.27346992	-0.29579592	-0.11212158	-0.16134834	0.42748833	0.23694468	-0.36883593	0.04183197	0.3475585	0.27337837	1.9930515	2.7469268	1.5001602	2.2094045	2.547863	2.1640782	2.1470776	2.7254028	2.1021152	2.3299084	1.7651267	2.1668324
66887	-0.1686821	0.04831505	-0.05634594	0.12036896	-0.033293724	0.08964062	0.08222389	-0.33126545	-0.18031502	0.1614523	-0.1987238	-0.38001347	-0.45278358	-0.6859665	-0.2595005	-1.0509195	-0.7911539	-0.94202137	-0.85585594	-1.219904	-0.8931713	-0.7450161	-1.076787	-0.78080654
67087	0.13364506	-0.022393227	-0.13835907	-0.11125088	-0.06831932	0.20667839	-0.31228828	0.044057846	-0.041207314	-0.1344986	-0.1906147	-0.14488316	-0.3049612	-0.53123665	-0.37499142	-1.0337582	-0.17432308	-0.4516983	-0.4617281	0.09760761	-0.51749897	-0.55922985	-0.65144825	-0.42188454
11611	-0.044753075	0.024981499	-0.080646515	0.019770622	-0.088811874	0.16945839	-0.29357815	-0.24943352	-0.38163853	-0.78099346	0.051311493	-0.028025627	-1.6440096	-1.2527199	-1.2964754	-2.357048	-1.7609262	-1.283083	-1.2114763	-0.494277	-0.97366047	-1.5050001	-1.3575296	-1.1410046
56356	0.24893665	-0.013562202	-0.23250866	-0.2353754	0.04632473	0.18618298	1.0417194	1.2672529	0.7366533	0.3347664	1.084075	1.0616932	1.7626867	2.3349638	1.6401472	2.4906645	1.6542501	1.9057493	1.3078413	2.3561335	1.8780499	1.2761774	1.9214544	1.8437948
18195	-0.07679844	0.114289284	0.16456413	-0.0374918	0.0765686	-0.24113274	0.46494198	-0.054410934	0.25926113	0.23677349	-0.1377945	-0.010962486	0.6398878	0.43285656	0.5952959	0.46969414	0.71882343	0.22361946	0.3182993	0.94759655	0.3641739	0.32471943	0.14491081	0.54688644
225994	0.5321741	-0.34277058	-0.02746296	-0.18940258	0.21196651	-0.1845026	-0.32710648	0.18925762	-0.45571995	-0.84184074	0.013407707	0.46945286	0.048205376	0.5558033	-0.021454811	0.3436365	-0.10390282	0.03674984	0.022278786	-1.0378437	0.2512579	-0.4842596	-0.13272	0.40111446
117167	-0.189393042	0.032578945	-0.019686221	0.156815055	0.145050525	-0.12536407	-0.039398909	-0.16887355	0.1157794	0.03141761	-0.02416706	0.292388905	0.07772565	0.13199853	0.812010064	0.736150527	0.70013426	0.72791433	0.407927755	0.307853225	0.796177145	1.312255643	0.678548795	0.67612101
408196	-0.02102089	0.010475159	0.11580658	0.010545731	-0.053700447	-0.062107563	0.17896795	-0.16217804	0.11461973	-0.08728218	0.20127153	0.000831	1.4296737	0.3347373	1.2462277	1.2796917	1.6195359	0.17700815	1.5174489	0.9465747	0.11830521	1.9926448	0.011359215	0.53219557
12870	-0.126474618	0.078368665	-0.14071321	0.048105715	0.0169754	0.123738763	0.05739522	0.01967454	0.201339005	0.219174626	-0.07479954	0.080598828	0.51019693	0.65387058	0.465195415	0.337243795	0.26949096	0.161695239	0.7058487	-0.435774565	0.46271824	0.721181155	0.70196677	0.414583215
11639	0.21912003	-0.21077919	-0.16948128	-0.008338928	0.028419495	0.14105988	-1.0569086	0.053438187	-0.7538395	-1.0693579	-0.43333435	-0.4728756	-0.932703	-1.209693	-1.0691662	-0.88368225	-1.3420773	-0.98316383	-0.56368065	-1.3677273	-1.1001787	-1.1055031	-1.1609774	-1.1433029
66082	-0.106658936	-0.010988712	-0.116529465	0.11764717	-0.12655783	0.24308872	-0.22318745	-0.3013687	-0.02897644	0.20895052	-0.3876686	-0.20651388	-0.731637	-0.32684374	-0.58441067	-0.29361057	-0.7649412	-0.64497995	-0.6715617	-0.3852501	-0.41493464	-0.8778882	-0.5047221	-0.6047816
231238	-0.023976326	-0.1580553	0.075740814	0.18203068	-0.2600212	0.1842804	0.15105724	-0.20609856	0.09600544	0.321167	0.08041382	-0.19626808	-0.18109035	0.1701746	-0.5593748	-0.1231308	-0.40386868	0.16815567	-0.74999046	-0.06481266	0.5240545	-0.55655766	0.2553444	0.5011196
432613	-0.18842316	0.3080902	0.19912529	-0.11966562	0.05230522	-0.251431	-0.17719603	0.12112236	0.21776676	-0.127563	0.04814911	0.14943314	0.057269096	-0.4699092	-0.2978263	-0.9462714	-0.1885953	-0.68137455	-0.20599318	0.06199217	-0.40686226	-0.25025082	-0.8899431	-0.7974272
215387	-0.07959032	0.16379404	-0.055152893	-0.08420372	0.18268299	-0.12753105	1.2467322	0.4201851	0.86591005	0.26450014	0.31294823	0.5324173	1.8038564	1.8585019	1.9053369	2.3404489	2.415051	1.8910985	1.2051148	1.9605813	0.73494244	1.5726781	0.90466166	1.5226827
218454	0.07846737	0.040966988	0.106674194	-0.11943531	-0.005233765	-0.10144043	0.05780983	0.010759354	-0.5214262	-0.18946457	-0.031705856	-0.29644585	0.20649052	0.64457035	0.13279057	0.63342667	-0.08468628	0.6347141	-0.054750443	0.22068691	0.3137293	-0.03601551	0.39408588	0.32090187
13861	0.17226982	0.046530724	0.2157259	-0.21880054	-0.024696827	-0.1910286	-0.04552889	-0.10005045	0.20441532	0.06030512	-0.06316233	-0.21229935	3.0743642	2.0741944	2.8553262	1.7781291	2.9613538	1.6507678	2.051622	4.8698983	1.7133069	2.7698255	1.1303325	1.7999396
26373	-0.15817165	0.09837246	-0.15926075	0.059800148	-0.094620705	0.2538824	0.04664421	-0.41109562	0.024222374	0.5585375	-0.5303736	-0.14058113	-0.52122974	-0.6910343	-0.21041393	-0.35491085	-0.42228127	-0.7207594	-0.72914886	0.26526356	-0.15393639	-0.26156902	-0.382926	-0.33537197
259277	0.4383216	-0.1431675	-0.03810501	-0.2951541	-0.09706259	0.1351676	0.3120451	0.7890587	0.31556368	-0.24460077	0.8823409	0.5452981	0.4556265	1.4648032	0.31293774	1.4376502	0.78880024	1.1947494	0.26302195	1.5427723	0.51057434	0.41934538	0.73657656	0.815639
67456	-0.12690544	0.050637245	-0.20626259	0.076268197	0.024972916	0.18128967	-0.247088903	-0.34475041	-0.012900353	0.085255145	-0.111994744	-0.086884023	-0.218176845	-0.131641867	-0.27981472	0.186938288	0.021160603	-0.098134995	-0.02983761	-1.33850195	-0.178174017	0.23461151	0.05192471	-0.013667107
12467	0.12223673	-0.058139324	0.14400482	-0.06409836	-0.11807299	-0.025931358	0.10359335	0.11021662	-0.06261778	-0.1736536	0.11796999	-0.18221807	-0.31488037	-0.44245481	-0.5010319	-0.8691268	-0.83545685	-0.75934505	-0.3980031	-0.5088415	-0.21492243	-0.5848541	-0.6871958	-0.56252
67416	-0.016007423	0.018828392	-0.02585888	-0.002821922	0.12139416	-0.09553623	0.62563324	0.5515928	0.3081503	0.39381123	0.4726858	0.7225256	1.5969763	1.953228	1.2781878	2.1025114	1.6833916	1.819499	0.7503729	1.5467691	1.1092081	1.1626749	1.4584322	1.1219702
15901	-0.26461887	0.5565939	-0.2135973	-0.29197407	-0.10848904	0.32208538	0.029679298	0.3177843	-0.6925483	0.22535038	-0.3563938	-0.30935383	0.559968	0.4324093	0.7753973	0.5546675	0.89677143	0.27810383	0.30475998	0.9039259	-0.2142973	0.65030766	-0.18432999	0.51401424
68738	1.5930614	-0.65834856	0.035913944	-0.9347124	-0.034798145	-0.001115799	0.31720638	0.6666808	-0.15964222	-0.26379776	1.3428054	0.5358577	1.2721481	2.6060042	0.8064861	2.8004756	0.8663616	2.5599895	0.7963743	1.7756615	1.8787761	0.8712139	2.1391406	2.0629478
11883	-0.19279003	0.31787777	-0.2517748	-0.12508869	0.05531788	0.19645786	0.14578342	0.23037624	0.4821577	0.05865574	0.34912014	0.2564001	0.91681767	1.0307693	1.0075159	1.2135801	0.69081974	0.71521664	0.7254877	1.3029985	0.68563366	1.063695	1.4861317	1.2012072
69215	-0.0759182	0.09201813	-0.032681465	-0.01609993	-0.12551212	0.15819454	-0.16983128	-0.22856998	-0.20184326	-0.31566906	-0.56852055	-0.72651005	-0.7441406	-0.7617464	-0.4937954	-0.59985447	-0.998682	-0.948781	-0.31426716	-0.7105751	-0.40441418	-0.76639366	-0.5235138	-0.47844028
