#NAME	GSM1704234	GSM1704235	GSM1704236	GSM1704237	GSM1704238	GSM1704239	GSM1704240	GSM1704241	GSM1704242
#CLASS	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
227659	6.717363215	6.605344675	6.799989581	6.67248401	6.520471502	6.801377249	7.122139004	6.840278986	7.592390111
192166	12.03600674	12.01750654	11.87842358	11.62789103	11.23081841	11.49868865	10.33029475	10.62971695	11.04340173
14134	5.896978483	6.008852511	6.002000664	5.755225977	5.896394565	6.002000664	6.334828589	6.574772278	6.005939723
12613	7.549489278	4.922840329	5.187227075	4.930853542	5.182539028	5.116658446	5.116658446	5.059182507	4.980127222
14582	6.920973957	6.764152785	7.070161964	6.902203621	7.077271597	7.068914577	7.314370277	7.194037714	7.132719677
227693	7.685731384	7.786754347	7.437981137	7.517656559	7.517656559	7.486991377	7.391888436	7.372673843	7.547737483
70266	10.73684697	10.62251143	10.51771115	10.59184095	10.53972533	10.63778718	8.569287827	9.56393689	9.831768516
227697	7.520360095	7.600523813	7.450266853	7.243227397	7.116874639	7.172429979	6.974235056	6.579442177	6.763585611
12908	10.64218846	10.00762208	11.03627549	9.841462727	10.0632315	10.1986205	9.316680843	9.656152387	9.536239766
72500	6.912521811	6.955001519	7.059165735	6.954077358	7.068390838	7.1378122	7.645098354	7.351106146	7.107545631
64292	6.431290043	6.25948218	6.197671436	6.431290043	6.241932767	6.431290043	7.711804908	6.785065074	6.952678662
241303	6.462468022	6.193843052	6.298799471	6.662889376	6.117036969	6.366463375	6.707043702	6.462468022	6.56603424
22245	9.172196137	8.92522695	9.51728942	9.070697299	9.248350474	9.188275392	8.726774718	8.220244981	8.962141517
16819	10.16618769	9.698157116	10.73341573	11.86264488	11.45010529	11.56806395	13.49007856	13.62328168	13.64348853
227731	9.917870766	10.05160094	9.995195049	9.194988172	9.204407323	9.466469399	8.257966711	9.522161733	9.377123531
14287	11.04290035	10.84401889	10.94049753	10.42248612	10.35889129	10.03133132	9.802514777	9.339743677	9.861240098
107951	9.55972943	9.386472591	9.436094334	9.44637672	9.362440418	9.460071674	10.20698842	10.00046953	9.768756422
99326	5.876483984	5.790106466	5.985295397	5.985295397	5.983131707	5.985295397	6.195953024	6.071002543	6.046331253
22029	5.093029141	5.083294104	5.065662758	5.152562735	5.119792467	5.080395673	5.093900217	5.01496133	5.146794733
15139	12.20470417	12.28612616	12.13119556	12.48538605	12.32704453	12.32445755	11.4232722	12.28612616	12.29496475
14594	7.464898687	7.596252392	7.504008402	7.6009865	7.389564957	7.234612563	7.891023314	7.504008402	7.530798
67466	8.58686083	8.889279079	8.005359294	8.58686083	8.755666882	8.447853142	8.442143415	8.691139566	8.58686083
20744	8.639657302	8.471919478	8.374878201	8.210219526	7.978943682	8.237750781	7.677757167	8.155238415	8.263117479
14536	7.511796985	7.658817102	7.633836981	7.713657795	7.763485173	7.632959438	7.46431335	7.663219707	7.497248671
76899	7.206212616	7.894934796	6.783951537	7.558682513	7.591055973	7.234801721	7.067752581	7.435441452	7.211462708
67857	9.821679991	9.847776413	9.809194002	9.525184669	9.597752651	9.651226257	8.197032021	9.029545492	8.906808923
66290	8.491738226	8.660635622	8.651679412	8.683169138	8.855918013	8.977861231	9.421869023	9.088501272	8.898562872
24136	8.12357829	8.337977582	7.789995364	8.337977582	8.189585909	8.028336729	9.24240963	8.809339578	9.08004193
109129	7.637811135	7.424559445	7.857644684	7.741126642	7.851919716	7.815615981	7.556262956	7.973982615	7.920878376
74194	7.97093042	7.881658143	7.612054503	7.97093042	7.606659077	7.925358164	8.59304827	8.81733453	8.925791877
71684	7.279954051	7.214142871	6.668903402	7.249028854	7.249028854	6.957236892	7.502986878	7.011267484	8.01697249
75423	10.74637562	10.7529794	10.73420781	10.88659285	10.90804409	10.77034734	10.22503925	10.43324024	10.25371688
56194	8.962115526	9.184957273	8.971702879	9.312749958	9.356219749	9.233339213	9.026418989	9.342093083	9.070225822
227929	5.66525724	5.257181565	7.229406857	6.530185746	5.612284181	5.475915884	8.374827874	6.718764527	8.574700603
56878	8.697380451	8.030560462	8.626521789	8.616893357	8.63774512	8.559424511	8.877001674	8.734287617	9.004604071
13482	10.65495477	10.77771217	10.69692412	10.63718488	10.63287979	10.57872408	9.432903008	10.14742603	10.04027585
71586	9.354468624	9.222905349	8.740805997	10.11019409	10.1808661	9.655838873	8.519317529	9.297563463	10.02852743
60344	6.483728379	6.770271444	5.454754634	6.318224189	6.028408377	6.051990738	5.355189258	5.497139988	5.75520908
50915	9.739715942	9.609659291	9.314461917	9.727122867	9.734865927	9.733445183	9.267947668	9.856731898	9.277968365
319876	9.72274845	9.2643024	10.48418515	9.266461017	9.204487546	9.542155673	9.356327924	9.312959327	9.453396506
20272	4.754866502	4.511049607	4.655994603	4.266606381	4.131195663	4.131023055	6.235429258	4.96683054	4.955344043
53416	7.229187731	7.090016793	7.061123466	7.293848804	7.224945933	6.86891173	8.115737851	7.553477331	7.974885771
66442	6.981453496	6.64744391	7.300981207	6.573605331	7.151414421	7.315451985	5.630314523	7.06919225	6.230532772
27413	12.0890067	12.06698446	11.76237357	12.0284632	11.89114504	12.01763395	10.77151596	12.09147022	10.62391651
320720	8.658751203	8.724519036	8.63210076	8.116937667	7.93750713	7.722732505	6.806646704	7.360942046	7.756522502
228012	9.135599887	9.244908575	8.607937474	9.428981158	9.335087226	9.121357336	8.932152371	8.850152037	9.121357336
228019	7.850724561	7.801292439	7.596114666	7.30829029	7.186032242	7.186032242	7.021814159	6.498694387	6.876114115
215280	7.381758684	7.127383548	7.478481828	7.776212842	7.351754962	7.11000212	8.612294689	7.627619753	8.294931529
23992	6.998787792	6.811317374	6.367110146	7.507542134	7.217346031	7.355386007	7.218865214	7.181702122	7.266891845
14231	7.697303239	7.725051852	7.879451649	7.995229529	7.995229529	7.883368134	8.880451012	8.195656486	8.567925248
22138	5.436935524	5.511252057	5.436935524	5.406968287	5.436935524	5.475180952	5.488683269	5.369000884	5.357791291
545428	7.450738398	7.506794822	7.635862547	6.828635876	6.772583812	6.804870701	6.487436453	6.590793206	6.294778323
228094	7.863513634	7.335212892	9.379888905	7.474442219	7.352369531	7.362633437	6.771597897	7.588326194	7.47403547
18573	6.288331617	6.288331617	6.30235063	6.111404327	6.02904163	6.065725917	6.711281168	6.505988154	6.634719368
20378	6.68844087	6.612152976	6.533583665	6.538428224	6.235395504	6.313568321	8.44371045	7.756415969	8.15271325
50884	10.12413993	10.25538066	10.15494173	10.32895681	10.39544339	10.36708629	10.10084438	10.68281756	10.204439
20102	9.49983737	9.382532358	9.347519931	9.618674637	9.690839068	9.685863938	10.16724884	9.955898353	9.928349355
54598	9.310874594	9.631211512	9.069565614	9.266613026	9.219645522	9.266613026	9.233234847	8.621593979	9.55628798
72657	6.834505992	6.943209223	6.655503999	6.983058644	7.160145508	7.178254799	7.950894707	7.523944124	7.665135408
98985	7.957692098	7.820857503	8.390611863	7.966137203	7.964854551	8.205101073	7.029183573	8.157094517	7.775446233
68678	5.872862255	5.871930245	6.243302879	6.059348406	6.128140678	6.187700604	6.128140678	6.279658524	6.20592339
22259	10.20206987	10.43721905	9.984505564	10.22472156	10.12080566	10.02222624	9.103622778	9.570785028	9.480775678
14061	12.77945367	12.7963752	12.76013117	12.9208811	12.95388474	12.88035423	12.67821071	12.75789577	12.83700372
17242	6.267239808	6.339462529	6.521687938	6.171061293	6.345228752	6.360056268	6.909390475	6.405891924	6.418978833
26427	7.161835025	6.92715906	7.2376164	7.428811198	7.020330499	6.591592803	9.190511421	7.751093455	8.51659052
12953	8.198806708	8.62185267	8.94413222	8.349352535	7.994035894	8.088273244	8.050504762	7.698952588	7.953644633
228368	8.222971942	8.548843512	8.358705987	7.974292568	8.110551165	7.826377749	7.784899929	8.220152822	8.110551165
56348	10.37980559	10.37448881	10.37875649	10.25839751	10.55037734	10.50295798	9.704124319	10.34718685	9.745688218
12505	6.719496646	6.994689392	7.32632031	7.98228348	7.552822305	7.157793557	8.439046125	7.922122067	8.393263749
12359	13.41137196	13.38936148	13.40175512	13.35986276	13.38849214	13.43374428	12.32135026	12.59581776	12.75209238
211896	8.238437756	8.64597395	7.626939899	8.938892	8.631569045	8.653605332	7.449956903	8.29583887	7.987886097
77766	8.966536836	8.902884164	8.041468941	8.516324836	8.510843819	8.339944547	7.131679699	7.606557979	7.891736088
170442	11.23054865	11.26299481	11.34446738	11.23046809	11.16398501	11.21545943	7.68069198	8.561073859	9.691257149
68032	10.87456415	10.70090994	10.72215161	10.71181479	10.87693636	10.73040963	9.942336103	10.60038431	10.37413765
228491	9.141458949	9.011722379	9.043465814	8.822623315	9.081394485	8.860815366	8.427020095	8.718046083	8.860815366
17536	7.696580461	7.7836292	7.186369522	7.738328051	7.585847597	7.510995106	7.564452962	7.671050271	7.91591288
19419	7.297706583	7.245754732	6.754147771	8.255055053	7.378657496	7.516869331	7.378657496	7.172782082	7.624846591
381413	5.397968098	5.215623978	5.336515936	5.249596694	5.233886794	5.336515936	6.108237411	5.51113044	5.336515936
20813	8.299524957	8.588110981	8.307549441	8.973009705	8.81219095	8.92442582	9.003093245	8.73264832	8.727517516
18796	6.051691341	6.10152493	6.03331945	6.552163133	6.281840032	6.134148174	7.264505161	6.769504529	6.87745895
67809	9.613406074	9.643631111	9.652243025	9.471652685	9.437210129	9.475339964	8.479701178	8.933657713	8.854432881
241624	7.357515324	7.21672775	7.224516919	6.920032712	7.002195913	7.054413084	5.916765511	6.314516772	6.286095083
69702	9.321806529	9.323250108	8.939867894	9.326566927	9.640185559	9.664581397	8.15262651	8.934752103	8.848424807
98878	7.479070561	7.980711411	7.295182684	8.198795571	8.084283935	7.644718356	8.625139475	8.599174547	8.407308574
211499	7.647365296	7.647365296	7.261103064	7.662994533	7.525038687	7.448965605	7.8143141	7.647365296	7.739131714
212670	5.781992777	6.037431417	6.068890517	6.230451473	5.778103551	5.529920321	5.541062147	5.350089596	5.778103551
269344	6.225040721	5.659347248	5.306022777	5.306022777	5.250661668	5.233989574	5.299504138	5.283856993	5.188721215
100034361	4.24993464	3.741649603	3.8410442	3.386318509	3.849255554	3.843401285	3.803304142	3.609766725	4.393956921
67092	10.20793506	10.20846229	10.06655571	11.09087092	10.8332858	10.62627019	10.49175617	10.04675821	10.43082022
17876	4.516997999	4.791846459	4.855599734	4.650778105	4.499156231	4.500804139	4.371953526	4.488357842	4.443044337
241633	5.336515936	5.11491783	5.185037078	5.70265586	5.393999329	5.090332568	6.717660765	5.847604199	6.226016337
15186	6.354999996	6.318742014	6.927033783	6.783021737	6.954595944	6.835815654	8.117537936	7.430396827	8.635237992
215387	5.641089252	5.820746902	5.661714621	6.194600957	6.194600957	6.317176684	6.35645143	7.064645478	5.927624771
68126	6.475027432	6.484976191	6.28789589	6.62134519	6.331769399	6.655762692	6.567414566	6.485124615	6.485124615
70466	5.882345672	5.550081027	5.471553466	6.408784455	6.399200729	6.399200729	6.405122663	7.42211772	6.519235589
170718	11.50336415	11.44676449	11.36203674	11.34956495	11.36043206	11.40242324	10.3762783	10.69700087	10.86503532
56264	5.901308565	6.220278466	6.544087558	6.492270627	6.101789135	6.243826013	7.800459568	6.995877786	7.806484691
77006	9.113538766	9.113648452	9.158334975	9.152495689	9.204970425	9.424228659	9.248259654	9.099051433	9.07362294
20612	8.434686317	8.434686317	8.374400963	9.786172563	9.407288445	9.18324081	7.967826612	7.541290566	8.040707423
67326	7.618448074	7.574530854	7.574530854	7.574530854	7.574530854	7.436807358	7.841309402	7.574530854	7.543515804
215653	7.036077225	6.814331072	7.355814776	7.355814776	6.895753546	6.80264721	8.834488773	8.104654659	8.391053781
54338	9.396630984	8.515391218	9.964974179	8.696542749	8.55687932	9.279028721	8.259434833	8.065168084	8.713733118
74182	9.391200834	9.319810206	11.42734038	9.223664488	8.96549625	9.197083347	8.788942916	8.490508287	9.552254592
15112	10.36215825	10.58040197	10.54936225	10.2534623	10.56278068	10.48115349	8.897200431	10.14100583	9.046574974
52837	8.916150373	8.644479032	8.528024309	8.394116483	8.445492711	8.441361403	8.528024309	8.44939166	8.731612945
59030	7.722741089	8.075779531	7.64093115	7.64438724	7.7536883	7.64438724	6.593981963	7.490561638	7.281989942
75812	6.632614584	6.822891263	6.455316067	6.942232442	6.767428561	6.811666876	6.406576484	6.686706124	6.913732943
71436	4.730822748	4.682796896	4.868647069	4.7774845	4.780622048	4.780622048	5.217433878	4.780622048	4.797184258
81910	10.06434902	10.29456338	9.916542178	10.41261428	10.39701813	10.29456338	10.15870264	10.62977442	10.29456338
69178	9.186678403	9.255010927	9.106136982	9.82660587	9.614104293	9.520893514	10.64771421	10.09364731	10.28630318
26450	9.556703043	9.596595557	9.268688998	8.773582802	8.973196462	8.670095053	7.992282538	8.280181312	8.310125688
15376	8.274982549	8.580047867	7.511467143	7.635318313	8.152766247	7.783944391	6.949871572	7.124250348	7.053152103
21824	7.220835627	6.905904841	7.951408387	6.852070515	6.662171367	6.615131818	8.086500777	8.229757834	8.715123126
17064	7.821521812	7.896161657	8.289884442	8.005221608	7.798915832	7.8446433	10.39192609	9.276616528	10.06190152
83962	7.180229978	7.411895731	7.500899314	7.414845077	7.519112894	7.348882373	7.214334246	7.411207339	7.29282495
68738	6.099184148	6.020478144	6.33242135	6.109508476	6.144858357	6.243315286	6.708593282	6.453112747	6.629003201
228775	6.461853343	6.46272849	6.543952192	6.714963387	6.857641006	6.700168146	6.981790955	6.777799002	7.402052717
12048	7.929784116	7.891142681	8.398981167	7.939583109	7.722703718	7.742332111	8.923854308	9.122085287	8.915256953
14239	5.805306616	5.902553107	6.054365514	6.071071856	6.097755223	5.896688879	6.336874526	6.299377387	6.260078477
241732	5.430503164	5.55673631	5.758197024	4.984873219	5.267588526	5.413425072	5.447015695	5.567072271	5.607596644
54711	7.609341317	7.275096018	7.305441343	7.598607838	7.304629802	7.319748138	7.27825815	7.363860936	7.457447117
13555	6.498624573	6.735434234	6.519661774	6.822728402	6.835633633	7.033212233	6.980998922	7.142044349	6.835633633
59038	11.70924302	11.3087096	11.76016117	11.19347032	11.48941554	11.40659185	9.342157651	10.43437792	10.64096882
56407	10.42647936	10.58943565	10.23544161	10.50083498	10.49565612	10.52941969	9.717106296	10.20423018	10.17486841
108687	10.22826822	10.23724408	10.16537532	10.06670148	10.07981189	10.13206218	10.1464742	10.71917827	9.759495419
16418	10.41645722	10.33224854	10.43238067	10.84725331	10.78530112	10.73411362	11.21319617	11.3915836	10.94405995
56046	7.921562537	7.949373115	7.759927752	8.060951857	8.063011857	8.003471358	7.287997054	7.59273803	7.717972602
18041	9.680142119	9.457114241	9.569652239	9.403082614	9.313887223	9.476172656	8.541490942	8.729682247	8.720249224
56045	8.970322465	9.322611441	8.811324496	10.04179944	9.678925492	9.313161703	9.890218071	9.234830859	10.45796237
53619	8.225555237	8.083025101	8.017210912	7.941182565	8.011036388	8.045699096	8.362067059	8.172572974	8.19779031
21817	10.44662413	10.45858498	10.48359023	11.50860718	10.66213651	10.43713738	12.55365515	12.17579318	12.54852933
228846	6.27913464	6.268618887	6.31642507	6.217783262	6.305835443	6.303053509	6.373662618	6.313632851	6.311692605
329554	8.174491553	7.957779508	8.828800191	7.832718533	7.711729923	7.776479807	6.936801159	7.242441468	7.404761677
16658	10.11289289	9.790418725	10.70658084	9.122343933	8.650315725	8.864781251	9.874697756	8.846199875	9.427359331
228859	8.941701311	8.538077014	9.862236199	8.410609436	8.621069192	8.816823838	7.897971545	8.047710836	8.156083075
26943	12.8232621	12.68028601	13.04913339	12.64222984	12.51707788	12.61552621	12.91870363	13.04405255	13.02006622
11486	7.293735905	6.710204855	7.693228499	7.210915945	7.123571821	7.256541936	7.867665463	7.688141839	7.800015197
192200	4.820984088	4.969471403	5.094840318	4.731229082	4.89155443	4.839617571	4.90972307	4.856529922	4.830796071
20568	6.138898365	6.155192245	6.127840729	6.230111406	6.392420637	6.179991615	9.115333129	7.947285964	7.939868729
20971	11.55925331	11.39334741	11.47461622	11.19418781	11.45828681	11.27282133	11.57504452	11.28914579	11.71279265
71856	5.799004977	5.757904877	5.861023815	5.704794182	5.813782568	5.83716646	6.507479671	6.726219325	5.881294421
21925	6.221052721	6.250941046	6.366936478	6.13371129	6.446465885	6.358867239	6.333336425	6.17636232	5.979724719
170789	7.722192099	7.66517724	8.448456676	7.955968023	7.925932954	8.131037001	7.132360418	7.589338065	7.496676017
18830	10.21747627	9.458803889	10.33381354	9.888622337	10.00707644	9.449733418	10.38951501	9.44510806	10.14877765
228869	7.659758212	7.792336436	7.452833496	7.571220842	7.893087747	7.415128185	7.775189927	8.054576339	7.876558834
114644	10.04972935	10.07569467	9.627124426	9.699264077	9.563983906	9.671539348	8.826886522	10.51196203	9.694754561
277360	7.161658719	6.983212962	7.055556162	7.519680313	7.37468002	7.357514568	8.087884928	7.537852296	7.706889859
20853	11.26056209	11.1802833	11.25619976	10.81199994	10.81199994	10.81199994	9.806849486	10.51797407	10.45323603
19223	7.577933542	7.220790074	7.591453523	7.448794293	7.569038505	7.311414684	9.308259036	8.075062323	9.107944773
20878	6.512436242	6.187819082	6.14392229	6.746186973	6.746186973	6.851825787	6.746186973	7.93391172	6.893472254
58203	8.46313506	8.278428308	7.57778781	10.09199116	10.0837989	9.155435022	7.727996359	8.175808608	9.719254402
64138	12.03773175	11.76357038	11.9349683	12.06355093	11.77556106	11.85209056	12.15350996	11.89179206	12.0812554
67126	9.113160221	9.031557873	9.0902184	9.652966341	9.459519156	9.44385197	9.327339039	9.41125892	9.471750928
11438	7.878477095	7.294094599	7.378203253	7.930132703	8.55620301	7.2613824	6.487711489	6.942268851	6.337019332
13628	6.954731834	6.906795382	7.11264292	7.107666803	7.165848257	7.199758458	7.368625824	7.11264292	7.27539476
20459	6.237443117	6.594040797	5.882633339	5.962242879	5.69911468	5.625779559	5.608929269	5.462535666	5.331573511
229003	9.389996776	9.316778219	9.319586544	9.486536175	9.317598402	9.190798782	8.378968473	9.180259038	9.371966387
20672	8.148868028	8.192248876	8.28593018	8.139864227	7.739545187	7.950680036	8.551930885	7.758307418	8.139864227
56470	6.982304954	6.830378779	6.914248645	7.837140556	7.547722566	7.449261852	8.81952175	8.04843207	8.253481501
18767	6.015119027	5.867371949	6.031380451	5.770155659	5.940662294	5.735892557	6.492025249	6.181314097	5.979223065
67306	6.478040668	6.381441654	6.439165411	6.440895204	6.357300893	6.121868353	6.974686455	6.655303679	6.950549946
16592	10.08649523	9.668383575	9.246796805	10.52361947	11.85745624	11.22421834	9.582258016	9.663806193	10.57538048
71934	6.721695935	6.2354283	6.787651548	6.688958299	6.589253206	6.501362294	7.127532032	6.721695935	7.464982199
12350	13.34872528	13.46908945	13.30296492	13.33886427	13.33408004	13.39508037	8.638729107	11.39412665	12.33140658
229096	10.25856023	10.41180937	10.31032559	10.0260471	10.0271638	10.0260471	9.305631988	9.658710572	9.681261057
67472	9.789763865	9.522572561	9.568298459	9.507387177	9.509526545	9.536944633	8.352271788	8.936226945	8.94724745
12870	12.61739553	12.636417	12.53588549	12.81101971	12.87847876	12.7914288	12.92455584	13.08594782	12.7914288
68219	7.533289942	7.531334665	7.038255765	7.863970876	8.222769236	8.15449663	7.954091574	8.017217051	8.191228275
320024	10.17378586	9.937954902	11.12855047	9.024945689	9.662480567	9.783798497	8.676349663	9.034547067	8.898812477
22035	7.63384326	7.567317265	6.439863756	7.702406467	7.698084178	6.830997549	5.857438241	5.844018621	7.954327232
20526	11.4934346	11.32014442	11.73215908	11.35967566	11.25518717	11.25857473	9.431778688	9.709739259	9.984864857
68028	6.083448153	6.524131288	5.737013662	7.058430981	7.472966546	7.00060635	7.549104705	7.238213401	7.125639946
20482	7.871007052	7.238930781	7.688973764	7.855885764	7.703190798	7.809435514	8.245734778	8.231909508	8.291341003
56456	9.292865017	9.951146735	9.231004137	9.294343164	9.210872235	9.371567002	8.873610547	9.240033541	9.068181729
74600	5.929173598	6.049570861	5.84816899	6.090135705	5.991574795	5.9682673	5.69526153	5.635418689	5.854544237
66046	10.57278061	10.53004894	10.49109742	10.76906181	10.86260224	10.75044688	9.919945256	10.15545159	10.26646779
72607	4.849925653	4.617240473	4.772896282	4.746609715	4.891446531	4.879680813	5.29792162	4.914969536	5.058036322
229211	8.844145528	9.186895943	8.657107017	8.829892214	8.888185389	8.800590802	8.059440666	8.585021933	8.091732932
269423	8.648577053	8.801633619	8.588147782	8.602685986	8.666585991	8.442876995	7.875814917	7.590276831	7.981076631
214048	6.864761603	6.963478994	6.95917062	7.271294141	7.019609536	7.062291342	6.428576857	6.826369872	6.670069912
269424	8.317488941	8.447974564	8.44819072	8.387446581	8.271274754	8.505705577	7.786221958	7.7006158	8.034104484
12457	9.105741585	7.855484518	9.990951387	8.558772353	7.994940815	8.403046848	8.066540114	8.452545393	8.156768171
211666	5.167610053	4.928287575	5.065417193	5.022966221	5.137005211	5.117315102	5.606972268	5.263833461	5.242808372
56458	9.588894116	8.347804615	9.976359029	8.633163109	8.49627575	8.613521318	8.791873352	8.609445739	9.32080116
108927	7.961576766	7.915191782	8.228478188	7.424478281	7.580988965	7.447881302	8.626904079	8.329198596	7.915191782
50706	8.633253166	8.447018519	8.842581614	10.14931197	9.745818333	8.228707616	11.03585516	10.57559537	11.68103626
55994	7.809416989	7.430499453	7.967495662	7.50212621	7.50212621	7.925298008	6.782692393	6.433843674	6.172529722
229302	11.40868071	11.26346345	11.87588858	11.30921446	11.26189121	11.45890587	12.47244485	12.12163967	11.97518734
24017	10.42565302	10.53976136	10.46002054	10.42306343	10.58797029	10.44745272	9.262279083	9.909847586	10.03918406
72033	9.013074221	8.540579767	9.196023422	8.848638989	8.931303232	9.032214856	9.015718493	9.468748515	9.804383823
229317	9.191641859	9.223724425	9.101891274	9.345292989	9.291877696	9.206102532	8.732669626	8.755128388	9.191641859
67758	11.57130216	11.58550502	11.5309448	11.74027547	11.84997737	11.90974303	9.979478345	11.04677589	10.93771821
84112	5.69776733	5.898626061	5.420388455	5.539789877	5.917176115	5.504693708	5.009517585	5.199865792	4.940895418
18441	8.19733125	7.706892738	8.497726889	7.560225591	7.388065587	7.826935798	7.394179048	7.256947812	7.182417142
74012	5.92759075	5.921209856	5.626029047	6.311603569	6.227061762	6.243286276	7.085559498	6.815124852	6.903817494
17380	9.314367986	9.536511714	9.25290302	8.665875372	8.67432835	8.704525937	6.331755346	7.024101881	7.567936148
99929	7.721305316	7.725030982	7.638270416	7.897695174	7.718643195	7.68142517	9.331321615	8.628732719	10.0213832
66880	6.71956891	6.861916301	6.770486666	6.845310873	7.051419338	7.076281961	6.235867642	6.460474882	6.180774912
17349	4.00120421	3.89342669	4.256756043	3.999520548	4.00120421	4.00120421	4.00120421	4.015578353	4.00120421
28030	9.219418829	9.460927461	9.227625656	9.259094089	9.371676915	9.553064643	7.948209736	9.014914713	8.639533934
30953	6.560111865	6.640704955	6.600141212	6.452072845	6.71088027	6.696367856	7.102355484	6.787918747	6.925916634
16159	5.175292275	5.324290209	5.324290209	5.239860457	5.296468065	5.351688979	5.418652407	5.452773437	5.305594441
242083	8.342412209	8.2472473	8.359623906	7.937453181	7.836924898	7.975511578	7.273901634	8.00556915	7.725606591
97112	9.46916161	9.652147431	9.641019619	9.340991595	9.255092869	9.179467677	8.840761117	9.267343954	9.313525641
68659	5.76054563	5.420066728	5.764365988	5.856688138	5.825561526	5.501970391	6.80331778	6.546643329	6.493322071
54635	8.213918224	8.275169058	7.329124944	8.45828723	7.98033694	7.921310545	8.283307255	8.620282295	8.313774997
58170	5.97420802	6.152555776	6.898252659	6.125546688	6.125546688	6.234519196	5.567423291	5.682660138	6.046907366
53317	9.241631383	9.493202418	8.948599173	9.291177118	9.140691928	9.16058545	9.299594803	9.637223169	9.463623437
320782	4.934233457	4.884354068	5.24662028	5.24662028	4.89835027	4.779380802	6.744815762	5.929258134	6.698371528
229487	8.708911494	8.555222501	8.355071575	8.181684004	8.17638478	8.124937043	7.381837269	7.562171175	7.623464952
11801	9.17218897	9.487069692	9.264371938	10.62071926	10.37523619	10.39157641	9.216624745	8.732457136	9.710617871
27371	5.301030994	5.608746326	5.608746326	5.595569474	5.644947919	5.604186322	5.75541802	5.620433246	5.742832409
15191	10.17061698	10.07822262	10.10488157	9.792440254	9.763682761	9.792440254	9.714814033	9.683077244	9.299565802
18008	5.39457109	5.442483659	6.391813097	5.55806704	5.028256069	5.30304762	6.34955986	5.68348908	5.567042916
404710	6.089211055	5.895240816	5.664443287	6.243947697	6.243947697	6.290007303	6.336263138	6.568280707	6.3196503
94232	8.409810111	8.81401497	8.701271022	8.575560454	8.54322348	8.428575782	7.450012042	8.006748507	7.964713004
16800	6.961781232	6.869311271	6.920435598	7.294355111	6.884512324	7.024614941	8.333722701	7.483461604	8.214696938
19769	7.338563784	7.053036795	6.917098481	7.383508064	7.360750523	7.364397174	7.886908048	7.544793155	7.875970704
18770	12.02036336	11.84910368	11.97326093	11.743129	11.851701	11.59916099	8.651869095	8.622969642	9.663597214
68603	8.671522973	8.172838935	8.328224695	8.79143532	8.891516211	8.478355956	7.423916345	8.42548926	7.985085156
56417	8.045922326	8.007289483	7.503244811	8.530285286	8.304054468	8.012417531	7.94660475	7.652152277	8.424724334
229542	10.50927569	10.52425314	10.52551046	10.31062208	10.37135926	10.36621347	10.46008929	10.40082583	10.62199671
67781	8.428645591	8.252959245	7.965784189	8.133107965	8.239180605	8.207904962	8.107350017	8.265643387	8.124692575
20198	5.523901334	5.735892557	5.787947079	5.876635111	5.876635111	5.649595827	6.603778533	5.902462022	6.678931444
20200	5.990257544	5.203861418	5.424843362	6.100365843	5.971700759	5.616746145	8.916462421	7.696433477	7.849457588
20201	5.817933123	5.826752862	5.872813318	6.091068959	5.950536987	6.004174508	11.55616541	9.788365229	9.79780929
20759	5.108960444	5.063931568	4.827278805	4.853912662	4.919202748	5.108767165	5.336908114	5.202148445	5.256405353
73719	5.073282403	5.184868036	5.690250502	4.935608277	5.172277262	5.35673888	5.211509373	4.70953017	4.851715648
66344	4.422762743	4.588361637	4.418517901	4.588361637	4.585125909	4.751058158	4.884396696	4.756745854	4.915051528
94060	5.992599099	5.90334773	6.048430856	5.551438819	5.946158434	5.94217292	6.191597536	5.923798367	5.71379718
69520	3.928516141	4.3083995	4.102501031	3.877794607	3.956274554	3.721439199	3.965381847	3.950232462	4.116742274
20129	3.87425408	4.130588164	4.133416785	3.951167866	3.951167866	3.848072208	4.003645591	4.101959564	3.858355
20194	11.55461819	11.47597841	11.47321111	11.75031388	12.00235568	11.91618447	11.92429913	12.5769114	12.45833469
75778	8.056950636	7.857003623	8.64783255	8.085060361	8.056950636	8.364824147	7.062924797	7.733622811	7.584030538
19885	10.27086384	9.517345442	9.22602423	9.314293679	9.240949235	9.169939534	7.820103103	8.9780819	9.025207649
72634	5.988660995	6.393090798	5.494602093	5.776497065	5.761148927	5.840192603	5.699066182	5.776497065	5.612277166
78523	9.114411773	8.873869217	8.586026794	8.639727524	8.623363609	8.623363609	8.570685385	8.325010842	8.360954524
20342	10.16046079	10.20789904	9.703389333	10.1750862	9.796561502	10.17596152	10.09569672	9.527792385	10.44246436
21427	8.472573237	8.141160652	7.822783574	8.210966524	8.14774198	8.012211703	7.837819551	7.730523216	7.767076345
50874	5.941557658	6.273478467	6.107601138	6.618323332	6.254075741	6.130122132	5.989356382	6.20384475	6.311682246
57912	8.133879236	8.356223601	8.363195312	8.43897762	8.394438737	8.213217151	9.106025131	8.988353691	8.830673889
76893	12.42471624	12.4150509	12.26554992	12.21211916	12.07220718	12.21364803	11.15919286	12.17842142	11.46407608
13038	5.320504475	5.230721982	5.626029047	5.401952448	5.217354797	5.327240943	7.847775256	6.573996079	7.235859687
